功率_瓦,时刻_秒,体积分残差V_瓦,界面双侧通量J_瓦,边界失配D_瓦,解释工程平衡_瓦,原工程平衡_瓦,工程解释剩余差_瓦,SiC体内积分残差_瓦,Cu外环积分残差_瓦,Cu下层积分残差_瓦,水冷边界最大温差_摄氏度
55.0,1.0,475.09889454990326,-266.2427611215815,339.98695294678663,401.35470272469814,401.3547027246979,-2.2737367544323206e-13,17.324821911369597,422.7520759337425,35.02199670479116,1.494337245301324
55.0,10.0,374.03299441612705,-238.25213963731113,156.74354808889711,455.54158596454107,455.54158596454096,-1.1368683772161603e-13,17.055994837753506,333.948351443589,23.028648134784532,1.1454028245618133
55.0,50.0,507.0290468131805,-108.12933783832847,113.35499999247577,501.8033846590332,501.8033846590328,-3.979039320256561e-13,108.66329618728372,464.1596812216423,-65.79393059574551,0.9991493921023675
55.0,100.0,-34.172113523235744,-63.172051445660344,-249.69569177003416,278.69562969245874,278.69562969245897,2.2737367544323206e-13,46.46239940035335,-93.57022534972722,12.93571242613813,1.7454618164426847
55.0,200.0,-338.5995138396636,-240.240164585826,-198.7063190752354,100.3469698213978,100.34696982139766,-1.4210854715202004e-13,-41.049443808590574,-311.02093646260073,13.470866431527714,3.207980926811672
115.2,1.0,120.08794091352084,-112.11481417802594,-231.94504908988142,464.14780418142817,464.1478041814281,-5.684341886080802e-14,54.384053797187285,58.54014142776339,7.163745688570174,1.2585947419697732
115.2,10.0,-159.4152669479388,-98.91295580929102,-585.545775870649,525.0434647320012,525.0434647320012,0.0,84.99190834958722,-210.5443807694635,-33.86279452806253,0.9219009333862687
115.2,50.0,226.5944962763598,-32.36957636168512,-429.6923111751737,688.6563838132186,688.6563838132176,-9.094947017729282e-13,217.37331343251947,102.59098760491183,-93.36980476107152,0.8209086606156006
115.2,100.0,-41.99629763598746,-39.24604726923849,-540.4942287785622,537.7439784118133,537.7439784118156,2.3874235921539366e-12,174.28653220283024,-219.12028968794385,2.8374598491261445,1.4597370160936975
115.2,200.0,-124.32855526781412,-138.9348343901058,-441.65219082537294,456.2584699476646,456.2584699476641,-5.115907697472721e-13,29.779124761170046,-157.2392930023169,3.13161297333275,2.824830802956285
364.3,1.0,-245.9995654507053,74.85619715615928,-1188.5170186275686,867.6612560207041,867.6612560207045,4.547473508864641e-13,36.44559219922897,-92.50022683955854,-189.94493081037572,2.5748014898143197
364.3,10.0,-199.9573242840245,70.39805935222853,-1063.1750667808883,792.8196831446353,792.8196831446445,9.208633855450898e-12,490.08125312532974,-658.4304033391918,-31.60817407016245,2.242883124952982
