功率_瓦,时刻_秒,求积阶数,吸收功率_瓦,储能率_瓦,水冷散热_瓦,对流散热_瓦,辐射散热_瓦,平衡_瓦,绝对平衡_瓦,原定义相对平衡分母_瓦,原定义相对平衡,边界梯度模式原标识,外边界内移_米
55.0,1.0,64,42.06677492057008,82.38965750590566,-209.1471699329799,0.3277596493188428,0.1353295945279342,-168.36119810379753,168.36119810379753,208.6840806891331,-0.8067754739500101,inner_autodiff_at_R_minus_epsilon,1e-6
55.0,10.0,64,42.06677492057008,46.09292789033178,-223.1433507913277,0.5285872627543984,0.219355366603829,-218.3692551922078,218.3692551922078,222.39540816196947,-0.9818964204205626,inner_autodiff_at_R_minus_epsilon,1e-6
55.0,50.0,64,42.06677492057008,1.3586191319984147,-275.8653541520645,0.7193974025225667,0.305306755254221,-315.5488057828594,315.5488057828594,274.84064999428773,-1.1481154836062923,inner_autodiff_at_R_minus_epsilon,1e-6
55.0,100.0,64,42.06677492057008,-21.803392038694263,-369.5885094231767,0.6707849782204898,0.27098704771833854,-432.5169043565022,432.5169043565022,368.64673739723787,-1.1732557499632517,inner_autodiff_at_R_minus_epsilon,1e-6
55.0,200.0,64,42.06677492057008,-18.623001040092507,-418.7315500557777,0.13897330095658056,0.025201930158319563,-479.25715078532534,479.25715078532534,418.56737482466275,-1.1449940430404673,inner_autodiff_at_R_minus_epsilon,1e-6
115.2,1.0,64,88.1107721972668,208.7719466305317,-183.96324759199794,0.38587548790042625,0.1558615397683491,-62.76033613106429,62.76033613106429,208.7719466305317,-0.3006167118905714,inner_autodiff_at_R_minus_epsilon,1e-6
115.2,10.0,64,88.1107721972668,125.2633800354174,-118.35464640811648,0.8774175647409975,0.3753264337206198,-79.94929457150427,79.94929457150427,125.2633800354174,-0.6382495390823649,inner_autodiff_at_R_minus_epsilon,1e-6
115.2,50.0,64,88.1107721972668,4.035537981551052,53.07879211928202,1.317905001274953,0.5962196554103114,-29.082317439748465,29.082317439748465,88.1107721972668,-0.3300654019310774,inner_autodiff_at_R_minus_epsilon,1e-6
115.2,100.0,64,88.1107721972668,-18.247207512772412,-10.351826097653866,1.3058996541998575,0.5841746972275768,-114.81973145626563,114.81973145626563,88.1107721972668,-1.3031293290586703,inner_autodiff_at_R_minus_epsilon,1e-6
115.2,200.0,64,88.1107721972668,-10.378986548775018,-44.03247840767768,0.861435108386783,0.36899513665731615,-141.29180690867537,141.29180690867537,88.1107721972668,-1.603570180866696,inner_autodiff_at_R_minus_epsilon,1e-6
364.3,1.0,64,278.63502006479416,754.232891083348,-105.39231489293361,0.7051255392634767,0.30299320692588694,371.21367487180964,371.21367487180964,754.232891083348,0.49217380899235796,inner_autodiff_at_R_minus_epsilon,1e-6
364.3,10.0,64,278.63502006479416,438.3797224653155,261.9484583755784,2.389936289737245,1.3014827130431388,425.38457977888015,425.38457977888015,438.3797224653155,0.9703564238479038,inner_autodiff_at_R_minus_epsilon,1e-6
364.3,50.0,64,278.63502006479416,25.438846879706105,1278.4227651192955,3.913909815104395,2.4732182663801203,1031.613720015692,1031.613720015692,1284.8098932007802,0.8029310215269952,inner_autodiff_at_R_minus_epsilon,1e-6
364.3,100.0,64,278.63502006479416,5.140294998456396,1346.4350951489323,4.159397945580128,2.68299984017884,1079.7827678683534,1079.7827678683534,1353.2774929346913,0.7979019628315531,inner_autodiff_at_R_minus_epsilon,1e-6
364.3,200.0,64,278.63502006479416,25.53479283908723,1400.0080643958822,4.147721473398446,2.5191290570101703,1153.5746877005838,1153.5746877005838,1406.6749149262907,0.8200719835549429,inner_autodiff_at_R_minus_epsilon,1e-6
