种子,数据划分,功率_W,模态,时间窗,窗起秒,窗止秒,窗起含端点,窗止含端点,实际观测点数,RMSE_摄氏度,MAE_摄氏度,有符号偏差_摄氏度,绝对误差95分位_摄氏度,绝对误差最大值_摄氏度,首观测差分RMSE_摄氏度,首观测差分MAE_摄氏度,首观测差分有符号偏差_摄氏度,空窗原因
0,高保真合法验证,630.5,热端环温,中期30—100秒,30.0,100.0,false,true,70,0.7464391188089605,0.6506740025111607,-0.008404541015624987,1.2147171020507812,1.258819580078125,0.77843707363207,0.7011204310825893,-0.221051025390625,
0,高保真合法验证,630.5,热端环温,后期100—200秒,100.0,200.0,false,true,50,0.9668535866239445,0.8877471923828126,-0.4990252685546876,1.2398544311523436,1.54046630859375,1.0919049057630987,1.0001910400390626,-0.7116717529296875,
0,高保真合法验证,115.2,冷端环温,初期0—30秒,0.0,30.0,true,true,30,0.47847095667028705,0.44164326985677077,-0.44164326985677077,0.6972030639648437,0.703826904296875,0.3522696818886394,0.30034688313802077,-0.30034688313802077,
0,高保真合法验证,115.2,冷端环温,中期30—100秒,30.0,100.0,false,true,70,1.2037667203863958,1.1665191650390625,-1.1665191650390625,1.6657211303710937,1.734619140625,1.0674123382710208,1.0252227783203125,-1.0252227783203125,
0,高保真合法验证,115.2,冷端环温,后期100—200秒,100.0,200.0,false,true,0,,,,,,,,,预登记时间窗内无观测，不外推真值
0,高保真合法验证,403.0,冷端环温,初期0—30秒,0.0,30.0,true,true,30,0.3222512650902877,0.27195739746093756,0.26991271972656256,0.5658554077148437,0.579437255859375,0.3483433260207549,0.30058288574218756,0.30058288574218756,
0,高保真合法验证,403.0,冷端环温,中期30—100秒,30.0,100.0,false,true,70,0.1459860325721508,0.13247942243303573,-0.12638113839285714,0.212835693359375,0.21630859375,0.12041727366984295,0.10581054687499998,-0.09571097237723213,
0,高保真合法验证,403.0,冷端环温,后期100—200秒,100.0,200.0,false,true,26,0.17945669624674873,0.15216181828425482,0.1493659386268029,0.2795562744140625,0.283782958984375,0.20568792181543194,0.18003610464242792,0.18003610464242792,
0,高保真合法验证,630.5,冷端环温,初期0—30秒,0.0,30.0,true,true,30,0.07632154469057183,0.06575215657552083,-0.024537150065104166,0.1329055786132812,0.160400390625,0.15388868244959938,0.13586324055989582,0.13586324055989582,
0,高保真合法验证,630.5,冷端环温,中期30—100秒,30.0,100.0,false,true,70,0.8519991453063654,0.6940721784319197,-0.6897003173828125,1.364044189453125,1.3836669921875,0.7282681019175911,0.5863948277064732,-0.5292999267578125,
0,高保真合法验证,630.5,冷端环温,后期100—200秒,100.0,200.0,false,true,50,1.1152412865619974,1.0842846679687501,-1.0842846679687501,1.3834243774414063,1.38714599609375,0.9600271058586525,0.9238842773437501,-0.9238842773437501,
1,高保真合法验证,115.2,顶部红外,初期0—30秒,0.0,30.0,true,true,606,2.5102340689590683,2.0331534206277073,-1.999760643483782,5.680267333984375,5.932098388671875,2.9946018958181897,2.6958521978296464,2.6958521978296464,
1,高保真合法验证,115.2,顶部红外,中期30—100秒,30.0,100.0,false,true,1313,1.8213953801091278,1.5548350674817333,-0.8570740025005354,3.0076232910156246,3.6197509765625,3.9531925036656643,3.8385388388128927,3.8385388388128927,
1,高保真合法验证,115.2,顶部红外,后期100—200秒,100.0,200.0,false,true,0,,,,,,,,,预登记时间窗内无观测，不外推真值
1,高保真合法验证,403.0,顶部红外,初期0—30秒,0.0,30.0,true,true,606,2.814082208788289,2.2161954369875465,1.7666022171675175,5.605476379394531,7.634124755859375,3.1448569394232755,2.4252253365595347,0.38733247561816725,
1,高保真合法验证,403.0,顶部红外,中期30—100秒,30.0,100.0,false,true,1414,1.5181182381348761,1.1190957532985535,0.21274587035413128,2.7285064697265624,7.5091552734375,2.7568904271625967,2.2243518917933134,-1.1559189268706618,
1,高保真合法验证,403.0,顶部红外,后期100—200秒,100.0,200.0,false,true,404,2.1960486367384973,1.8922567661407044,1.2548687953561823,2.9553527832031232,7.437591552734375,2.4934566622386365,2.1714948042723154,-0.08549415104790391,
1,高保真合法验证,630.5,顶部红外,初期0—30秒,0.0,30.0,true,true,606,10.576116534512016,9.699350679146509,9.327122715727343,16.548843383789062,18.406097412109375,6.205199403377785,4.557851550436934,0.28356404743270813,
1,高保真合法验证,630.5,顶部红外,中期30—100秒,30.0,100.0,false,true,1414,3.163413816278678,2.1356658639559596,0.06979528886430411,6.502246093749999,13.78564453125,9.890784286970208,9.003253072303698,-8.819522368644883,
1,高保真合法验证,630.5,顶部红外,后期100—200秒,100.0,200.0,false,true,909,6.061164169752248,4.726428268344668,0.6960360006363789,12.00035400390625,29.01171875,9.202893466308472,8.195532880632694,-8.19361639038423,
1,高保真合法验证,115.2,热端环温,初期0—30秒,0.0,30.0,true,true,30,0.463226857076043,0.43626810709635416,0.15246276855468752,0.5889938354492187,0.6669921875,0.9288921629143926,0.8194549560546873,0.8194549560546873,
1,高保真合法验证,115.2,热端环温,中期30—100秒,30.0,100.0,false,true,70,1.1543815118296905,0.8511160714285714,-0.7292349679129464,2.2828765869140626,2.473297119140625,0.8970435887629654,0.7841160365513392,-0.062242780412946425,
1,高保真合法验证,115.2,热端环温,后期100—200秒,100.0,200.0,false,true,0,,,,,,,,,预登记时间窗内无观测，不外推真值
1,高保真合法验证,403.0,热端环温,初期0—30秒,0.0,30.0,true,true,30,0.8570693809434148,0.8262420654296877,0.8010711669921876,1.1627670288085936,1.2537841796875,1.2173875850162874,1.1786346435546873,1.1786346435546873,
1,高保真合法验证,403.0,热端环温,中期30—100秒,30.0,100.0,false,true,70,0.5253232983826261,0.5021776471819196,0.5021776471819196,0.8105377197265625,0.817474365234375,0.8931554306510863,0.8797411237444195,0.8797411237444195,
1,高保真合法验证,403.0,热端环温,后期100—200秒,100.0,200.0,false,true,26,0.7444832426760131,0.7327998234675481,0.7327998234675481,0.9407119750976562,0.968109130859375,1.1181083916172618,1.1103633000300481,1.1103633000300481,
1,高保真合法验证,630.5,热端环温,初期0—30秒,0.0,30.0,true,true,30,0.42423512145177394,0.3635304768880208,0.3635304768880208,0.8481338500976562,0.889801025390625,0.5279441418305522,0.4840688069661458,-0.4805246988932291,
