功率_瓦,时刻_秒,体积分残差V_瓦,界面双侧通量J_瓦,边界失配D_瓦,解释工程平衡_瓦,原工程平衡_瓦,工程解释剩余差_瓦,SiC体内积分残差_瓦,Cu外环积分残差_瓦,Cu下层积分残差_瓦,水冷边界最大温差_摄氏度
55.0,1.0,91.75269425821371,-241.10015217357707,303.10537062205066,29.74747580974011,29.74747580974024,1.3145040611561853e-13,-100.85177175261602,119.34178552462888,73.26268048620085,4.99418851081623
55.0,10.0,282.92481137096314,-253.48546737232408,473.11334245194615,63.29693629134107,63.296936291340785,-2.8421709430404007e-13,-44.376393779620486,265.90516968620574,61.396035464377874,3.921489850747207
55.0,50.0,729.7167521431684,-137.66483365567942,793.8979292087449,73.48365659010287,73.48365659010337,4.973799150320701e-13,67.0229696014989,577.9539463541558,84.73983618751373,1.880987938588646
55.0,100.0,424.123140909501,72.77073378161197,534.9955459300435,-183.64313880215445,-183.64313880215445,0.0,141.23422533142823,201.859649377555,81.02926620051778,2.0874065757155336
55.0,200.0,65.73558356289703,138.0704267862933,362.7123251892397,-435.047168412636,-435.04716841263274,3.240074875066057e-12,82.1655318938501,-61.42383721657923,44.99388888562616,1.7407311948123834
115.2,1.0,-489.4549918027058,-144.4465567297932,-482.77137853527995,137.76294346236733,137.7629434623674,5.684341886080802e-14,-92.53338677410508,-392.30519042234147,-4.616414606259315,4.12022225435021
115.2,10.0,-294.21126067992674,-195.33307799759297,-319.85740867815224,220.97922599581847,220.9792259958184,-5.684341886080802e-14,-5.214075653671486,-245.72941907172657,-43.267765954528656,3.0608466915461463
115.2,50.0,212.40210959553735,-157.8091730638227,-0.7391534008801273,370.9504360602402,370.95043606023984,-3.410605131648481e-13,108.68833206144583,95.62885098985274,8.084926544238797,0.6007933826539329
115.2,100.0,4.260024582892854,38.18047085737544,-175.60776812386928,141.6873218493867,141.68732184938662,-8.526512829121202e-14,173.5867151235817,-219.23959507672984,49.91290453604098,1.283166064971624
115.2,200.0,63.39107049935488,114.19763257532853,87.90176338727325,-138.7083254632469,-138.708325463242,4.888534022029489e-12,161.28418909132142,-93.17808722074696,-4.715031371219581,2.1935255155894993
364.3,1.0,-652.9816054673345,154.52492795808996,-1404.0492609574687,596.5427275320443,596.5427275320442,-1.1368683772161603e-13,-22.17832312623368,-292.93075568859933,-337.8725266525014,3.02534379634443
364.3,10.0,10.935732689262863,-10.275734710111124,-642.0111150992051,663.2225824985791,663.2225824985791,0.0,409.7970517014369,-263.9545124552951,-134.9068065568789,2.363847275058788
364.3,50.0,1122.8673410532783,-246.96858578171964,287.05615271993247,1082.7797741150655,1082.7797741150553,-1.0231815394945443e-11,639.9159286840994,466.6643504861614,16.287061883017458,1.6716430797507087
364.3,100.0,303.1693632478266,-201.00686185813402,-463.0555487805127,967.2317738864733,967.2317738861692,-3.041122909053229e-10,630.9038233931062,-319.5153958239658,-8.21906432131388,1.4249498048573628
364.3,200.0,-7.278938021549479,-256.45290481811423,-595.1844204397518,844.3583872363165,844.3583872363316,1.5120349416974932e-11,481.8788612073615,-416.1985633187113,-72.9592359101997,2.204551707071346
