功率_瓦,时刻_秒,体积分残差V_瓦,界面双侧通量J_瓦,边界失配D_瓦,解释工程平衡_瓦,原工程平衡_瓦,工程解释剩余差_瓦,SiC体内积分残差_瓦,Cu外环积分残差_瓦,Cu下层积分残差_瓦,水冷边界最大温差_摄氏度
55.0,1.0,657.4907674887451,207.90297744347322,295.1349026991993,154.45288734607254,154.4528873460722,-3.410605131648481e-13,200.44744037764184,398.3698283205729,58.67349879053031,2.3392981030933697
55.0,10.0,691.7154522529747,257.4408766996121,264.608025824901,169.66654972846163,169.66654972846175,1.1368683772161603e-13,228.40106838508837,419.3054340107066,44.00894985717969,1.968218621235053
55.0,50.0,765.7382615256654,239.9438174797436,393.27840617306845,132.51603787285336,132.5160378728535,1.4210854715202004e-13,251.69224962576158,426.1554186086506,87.89059329125325,1.472574383093331
55.0,100.0,592.0178486605386,164.8461580968119,511.55365736852593,-84.38196680479928,-84.38196680479896,3.126388037344441e-13,247.6608129337358,230.33680658089537,114.02022914590738,2.308340481134451
55.0,200.0,451.2206986245201,-69.13986531166205,485.3411585076895,35.01940542849263,35.019405428493954,1.3216094885137863e-12,82.02654346436478,209.33391533386325,159.8602398262921,7.6574676737244545
115.2,1.0,503.5482779184499,246.0932421953613,-10.266613139555034,267.72164886264363,267.72164886264346,-1.7053025658242404e-13,210.6584071384234,263.18512740898746,29.704743371039065,1.7151032924151082
115.2,10.0,497.85317924924914,306.59270307980944,-123.43663129067562,314.69710746011526,314.69710746011503,-2.2737367544323206e-13,257.7487256512792,261.2999772437046,-21.195523645734653,1.533347713931903
115.2,50.0,759.3610446938432,234.01853066372394,87.8352936441463,437.5072203859729,437.5072203859724,-5.115907697472721e-13,326.3199807136057,377.4713850023161,55.569678977921406,1.9541281004710527
115.2,100.0,619.9948863058373,164.20054002125738,212.47836320284944,243.3159830817305,243.31598308173056,5.684341886080802e-14,324.86864333675146,228.80534248914117,66.32090047994467,1.642768144538934
115.2,200.0,397.38966410915316,-18.068347503603718,99.69222709519897,315.7657845175579,315.7657845175617,3.808509063674137e-12,198.7333877017533,123.21603430408213,75.44024210331776,7.021205914510119
364.3,1.0,291.51404606258734,532.6740201148746,-878.4732837899155,637.3133097376283,637.3133097376299,1.5916157281026244e-12,259.9806451129627,99.60586304262341,-68.07246209299879,1.262016079546811
364.3,10.0,441.0136705816911,522.9907552525347,-713.4275893486708,631.4505046778272,631.4505046778277,4.547473508864641e-13,551.042762466011,-55.32123517999773,-54.70785670432217,1.2041757907481951
364.3,50.0,1566.2317191756392,110.66259438901739,159.15163570802451,1296.4174890785973,1296.4174890785969,-4.547473508864641e-13,783.5734361949379,762.7543025010518,19.90398047964939,2.6902055113949928
364.3,100.0,1348.4027958297368,169.20820900502554,35.625224707535835,1143.5693621171754,1143.569362117172,-3.410605131648481e-12,857.739729518049,503.2226705031114,-12.559604191423645,1.3218011252325823
364.3,200.0,720.9291105968315,-106.77276662067743,-315.4254481904502,1143.1273254079592,1143.1273254079647,5.4569682106375694e-12,682.4498988616688,-24.760718040025104,63.23992977518789,6.85192975738039
403.0,1.0,323.0364873957454,573.999280856904,-943.0889599498394,692.1261664886807,692.126166488682,1.2505552149377763e-12,270.06827301294993,150.87613168951646,-97.90791730672102,1.1387055955770506
403.0,10.0,494.48303033107356,559.1671393411195,-704.3985919981064,639.7144829880606,639.7144829880599,-6.821210263296962e-13,608.4210743871117,-68.4188495146227,-45.51919454141546,1.4115558706647562
403.0,50.0,1628.7681682410896,75.96758869202336,223.39168645775385,1329.4088930913124,1329.4088930913106,-1.8189894035458565e-12,891.9855440453001,752.3379242726077,-15.555300076818256,2.596309149322451
403.0,100.0,1387.1076649645788,159.1040137500015,67.37103671960836,1160.632614494969,1160.6326144949608,-8.185452315956354e-12,990.9567591730295,435.64464667259057,-39.49374088104122,1.3937257785056545
403.0,200.0,824.6088433800237,-133.55436888594818,-280.7773867320468,1238.9405989980187,1238.9405989980257,7.048583938740194e-12,750.3223086775986,12.62320631218816,61.66332839023701,7.090148274393982
630.5,1.0,1110.0954374893308,647.2137711315866,-708.4089828594283,1171.2906492171726,1171.290649217172,-6.821210263296962e-13,-117.04452414504004,1393.9749975542327,-166.83503591986192,2.899309953044451
630.5,10.0,1432.4409024360814,834.7614403713133,-163.06879067137658,760.7482527361447,760.7482527361426,-2.0463630789890885e-12,822.7777815114553,566.1968594236521,43.4662615009741,3.591619289122491
630.5,50.0,1765.270823864763,33.247500873996614,430.33455144889535,1301.6887715418711,1301.688771541997,1.2596501619555056e-10,1362.8865626421784,619.6637746927049,-217.27951347012026,1.560933376645096
630.5,100.0,1269.7483222845515,208.87778201537185,-103.24992164249011,1164.1204619116697,1164.120461911435,-2.346496330574155e-10,1462.9462334042419,-66.7200258633348,-126.47788525635559,1.6858731503857598
630.5,200.0,1408.9081155154545,-136.05677269113312,-440.88780395395247,1985.85269216054,1985.852692160579,3.888089850079268e-11,1114.918426739712,138.9590067986154,155.03068197712722,7.917533162145958
729.0,1.0,1498.994337230795,714.9510352000364,-706.8230087928335,1490.8663108235921,1490.8663108235946,2.5011104298755527e-12,-54.78145070887513,1670.5016550611033,-116.72586712143305,2.1602383936782985
729.0,10.0,1782.4540274531776,874.0411928752951,-46.13613098198664,954.548965559869,954.5489655598693,3.410605131648481e-13,904.7270672096845,628.0520724865526,249.6748877569406,3.043304109136045
729.0,50.0,1494.2227469445486,106.79576125234553,-49.0752172229727,1436.5022029151758,1436.5022029151198,-5.5933924159035087e-11,1537.2590191238846,83.06824832775004,-126.10452050708608,1.8753223470049534
729.0,100.0,1155.7287043608883,181.30312969366787,-359.300165540242,1333.7257402074624,1333.7257402061687,-1.2937562132719904e-9,1932.6845507007304,-789.4518172623794,12.495970922537566,2.1697415119279526
729.0,200.0,1424.7024806575832,-196.86734744551086,-614.287413773985,2235.857241877079,2235.857241877123,4.411049303598702e-11,1300.2631588707936,-74.1025758313325,198.5418976181221,7.588055862706881
