功率_瓦,时刻_秒,体积分残差V_瓦,界面双侧通量J_瓦,边界失配D_瓦,解释工程平衡_瓦,原工程平衡_瓦,工程解释剩余差_瓦,SiC体内积分残差_瓦,Cu外环积分残差_瓦,Cu下层积分残差_瓦,水冷边界最大温差_摄氏度
55.0,1.0,-745.121380673642,-328.0805306194969,-557.2883327299378,140.24748267579275,140.24748383640633,1.1606135785768856e-6,-97.327924708464,-597.9881384967108,-49.80531746846716,2.414904177328822
55.0,10.0,-535.6683078114883,-255.25759278103482,-534.5695129011015,254.15879787064802,254.15881736560289,0.00001949495486996966,-36.3830461899249,-470.8053104231466,-28.479951198416735,1.931622906475127
55.0,50.0,-6.1609132477049044,-101.34306294759585,-247.5375435468971,342.71969324678804,342.71969533757465,2.090786608732742e-6,102.21022211006535,-158.30253130127,49.931395943499744,1.115827350873701
55.0,100.0,65.92343701833619,-69.84939651710152,-133.6153657495834,269.3881992850211,269.38820060363946,1.3186183878133306e-6,171.2858077269443,-124.24921102900429,18.88684032039616,1.7288802066572089
55.0,200.0,565.7860094192301,-257.7595895524051,267.5496568038127,555.9959421678225,555.9959435386576,1.370835093439382e-6,140.92173312273,315.3080120678252,109.55626422867502,6.292341661823002
115.2,1.0,-950.8352072093546,-325.7504561222854,-748.275413917038,123.1906628299688,123.1906656652352,2.835266400325054e-6,-126.83097602906108,-736.8376139218952,-87.16661725839839,2.129983180426109
115.2,10.0,-744.6593329011794,-258.4288699269613,-821.9156721429774,335.68520916875934,335.6852348211308,0.00002565237144835919,-24.681863939428297,-636.7063687264729,-83.27110023527827,1.6606863091600985
115.2,50.0,-106.10603669819827,-100.31306570404814,-593.7307717686264,587.9378007744763,587.9378030405389,2.266062665512436e-6,141.43622749740138,-265.61458908105647,18.072324885456815,0.6618140208793193
115.2,100.0,84.9074290163197,-25.59420964820049,-466.44443383160467,576.9460724961249,576.9460738398337,1.3437088455248158e-6,210.05907245456999,-86.83966290837162,-38.31198052987867,1.2766600100981123
115.2,200.0,652.4452374242821,-160.90121793050798,-67.56005712803415,880.9065124828243,880.906515386233,2.9034086992396624e-6,255.130922197875,381.4952216850629,15.819093541344266,6.015496394969148
364.3,1.0,-1356.6732557648556,16.091071988644615,-1406.7208531983144,33.95652544481419,33.95653793130589,0.000012486491698382451,31.340261143326217,-1238.1403187386513,-149.8731981695304,2.147914009040676
364.3,10.0,-931.9515565013097,-304.9363851958958,-1099.6739094909149,472.65873818550097,472.65876049756633,0.000022312065368623735,404.3235591145972,-1209.3785636033645,-126.89655201254241,1.5181490336655656
364.3,50.0,814.5138258457188,-166.52209281140267,-337.77029529987954,1318.806213957001,1318.806217164907,3.207905820090673e-6,739.3565845347547,58.78823189080495,16.369009420159166,0.20774848133612522
364.3,100.0,1153.9859506994087,140.35392264758775,-434.11113960806847,1447.7431676598894,1447.7431651367644,-2.523124976505642e-6,752.7307497948213,517.8316626981236,-116.57646179353635,0.4645386232024862
364.3,200.0,1210.1099104558145,-207.7199095710646,-450.60438050409607,1868.4342005309752,1868.4342069130957,6.382120545822545e-6,682.3913579209659,594.291061732358,-66.57250919750943,5.50138195308233
