HF优化步,训练热流_W_m2,物理配点时刻_s,HF三探针消费点数,实际训练目标,HF可见探针目标,累计体内PDE计算次数,合法两档探针验证RMSE_K
1,20000,1.0,42,0.10371289402246475,0.0008327843970619142,0,
2,35000,1.0,42,0.31355392932891846,0.002392485737800598,0,
3,50000,1.0,42,0.6146117448806763,0.004796197172254324,0,
4,65000,1.0,42,0.9935632348060608,0.008075796999037266,0,
5,80000,1.0,42,1.4077850580215454,0.012624184601008892,0,
6,20000,2.0,42,0.06924818456172943,0.0008941355627030134,0,
7,35000,2.0,42,0.07054886966943741,0.0024516817647963762,0,
8,50000,2.0,42,0.13418754935264587,0.004899200517684221,0,
9,65000,2.0,42,0.28413042426109314,0.008329225704073906,0,
10,80000,2.0,42,0.5201422572135925,0.013273590244352818,0,
11,20000,5.0,42,0.5210261344909668,0.001974191050976515,0,
12,35000,5.0,42,0.3665863275527954,0.003796347649767995,0,
13,50000,5.0,42,0.2088615894317627,0.0063893236219882965,0,
14,65000,5.0,42,0.17832593619823456,0.009884943254292011,0,
15,80000,5.0,42,0.3541332185268402,0.014889072626829147,0,
16,20000,10.0,42,0.2805528938770294,0.0030521273147314787,0,
17,35000,10.0,42,0.13473545014858246,0.005091856233775616,0,
18,50000,10.0,42,0.07666013389825821,0.00783692765980959,0,
19,65000,10.0,42,0.17103269696235657,0.011355491355061531,0,
20,80000,10.0,42,0.4182198643684387,0.01622006855905056,0,2.3727035522460938
21,20000,20.0,42,0.06451716274023056,0.0035170207265764475,0,
22,35000,20.0,42,0.031724873930215836,0.005714305676519871,0,
23,50000,20.0,42,0.06459937244653702,0.008529575541615486,0,
24,65000,20.0,42,0.18274641036987305,0.011985787190496922,0,
25,80000,20.0,42,0.3704613149166107,0.016649246215820312,0,
26,20000,30.0,42,0.028971098363399506,0.0033541067969053984,0,
27,35000,30.0,42,0.025620531290769577,0.005587938241660595,0,
28,50000,30.0,42,0.04733879119157791,0.00836891122162342,0,
29,65000,30.0,42,0.10613870620727539,0.011708210222423077,0,
30,80000,30.0,42,0.20657584071159363,0.016174474731087685,0,
31,20000,50.0,42,0.033338308334350586,0.002815790241584182,0,
32,35000,50.0,42,0.04157859459519386,0.004955168813467026,0,
33,50000,50.0,42,0.05625912547111511,0.007609608583152294,0,
34,65000,50.0,42,0.08523810654878616,0.010784759186208248,0,
35,80000,50.0,42,0.14957992732524872,0.01501068752259016,0,
36,20000,75.0,42,0.01729367859661579,0.00208290945738554,0,
37,35000,75.0,42,0.028063446283340454,0.004037016071379185,0,
38,50000,75.0,42,0.04715576395392418,0.006552223581820726,0,
39,65000,75.0,42,0.08429630845785141,0.009625998325645924,0,
40,80000,75.0,42,0.15752409398555756,0.01369618158787489,0,2.0456302165985107
41,20000,100.0,42,0.013697100803256035,0.0015353732742369175,0,
42,35000,100.0,42,0.023530520498752594,0.0034237271174788475,0,
43,50000,100.0,42,0.047657109797000885,0.0059769949875772,0,
44,65000,100.0,42,0.09401166439056396,0.009150550700724125,0,
45,80000,100.0,42,0.16930027306079865,0.013290819711983204,0,
46,20000,125.0,42,0.023223770782351494,0.0013913188595324755,0,
47,35000,125.0,42,0.023594986647367477,0.0034595029428601265,0,
48,50000,125.0,42,0.04346834868192673,0.006296677514910698,0,
49,65000,125.0,42,0.09175627678632736,0.009756852872669697,0,
50,80000,125.0,42,0.17267698049545288,0.014111797325313091,0,
51,20000,150.0,42,0.011228874325752258,0.0015670391730964184,0,
52,35000,150.0,42,0.016981037333607674,0.004025883506983519,0,
53,50000,150.0,42,0.04309465363621712,0.007278069853782654,0,
54,65000,150.0,42,0.09159252047538757,0.011024891398847103,0,
55,80000,150.0,42,0.16871434450149536,0.01548081822693348,0,
56,20000,175.0,42,0.01120658777654171,0.0019062019418925047,0,
57,35000,175.0,42,0.01934594102203846,0.004802164621651173,0,
58,50000,175.0,42,0.04192483425140381,0.008428161963820457,0,
59,65000,175.0,42,0.0848110169172287,0.012362915091216564,0,
60,80000,175.0,42,0.15316806733608246,0.016836348921060562,0,2.4008443355560303
61,20000,200.0,42,0.0060331011191010475,0.0022464634384959936,0,
62,35000,200.0,42,0.013617867603898048,0.005464890506118536,0,
63,50000,200.0,42,0.03321937844157219,0.009220956824719906,0,
64,65000,200.0,42,0.06494881212711334,0.012982308864593506,0,
65,80000,200.0,42,0.11969839781522751,0.017037175595760345,0,
66,20000,1.0,42,0.2880706489086151,0.0021535938140004873,0,
67,35000,1.0,42,0.42872604727745056,0.004857860039919615,0,
68,50000,1.0,42,0.3972017467021942,0.007666131015866995,0,
69,65000,1.0,42,0.2636146545410156,0.010320506989955902,0,
70,80000,1.0,42,0.19972500205039978,0.013304181396961212,0,
71,20000,2.0,42,0.047417737543582916,0.0006979105528444052,0,
72,35000,2.0,42,0.09278604388237,0.002095871139317751,0,
73,50000,2.0,42,0.1514938920736313,0.00411612493917346,0,
74,65000,2.0,42,0.21667055785655975,0.0068212393671274185,0,
75,80000,2.0,42,0.25636231899261475,0.01072087325155735,0,
76,20000,5.0,42,0.042429279536008835,0.0009021828300319612,0,
77,35000,5.0,42,0.03672250360250473,0.002145801205188036,0,
78,50000,5.0,42,0.03398610278964043,0.004385633394122124,0,
79,65000,5.0,42,0.049343042075634,0.0077076987363398075,0,
80,80000,5.0,42,0.08854926377534866,0.01260119117796421,0,1.9242511987686157
81,20000,10.0,42,0.01013925764709711,0.0012522728648036718,0,
82,35000,10.0,42,0.027083981782197952,0.0027774996124207973,0,
83,50000,10.0,42,0.07774240523576736,0.005469499621540308,0,
84,65000,10.0,42,0.12527789175510406,0.009264856576919556,0,
85,80000,10.0,42,0.15714944899082184,0.014636820182204247,0,
86,20000,20.0,42,0.009535560384392738,0.0011185939656570554,0,
87,35000,20.0,42,0.024259386584162712,0.0028302466962486506,0,
88,50000,20.0,42,0.04723972827196121,0.0057941945269703865,0,
89,65000,20.0,42,0.06725405156612396,0.009913407266139984,0,
90,80000,20.0,42,0.10313841700553894,0.015736602246761322,0,
91,20000,30.0,42,0.01917317695915699,0.0009530180832371116,0,
92,35000,30.0,42,0.020752115175127983,0.002996450522914529,0,
93,50000,30.0,42,0.03344029560685158,0.006480160169303417,0,
94,65000,30.0,42,0.05826914682984352,0.01117429044097662,0,
95,80000,30.0,42,0.10098442435264587,0.017535297200083733,0,
96,20000,50.0,42,0.014723023399710655,0.0010506687685847282,0,
