功率_瓦,时刻_秒,体积分残差V_瓦,界面双侧通量J_瓦,边界失配D_瓦,解释工程平衡_瓦,原工程平衡_瓦,工程解释剩余差_瓦,SiC体内积分残差_瓦,Cu外环积分残差_瓦,Cu下层积分残差_瓦,水冷边界最大温差_摄氏度
55.0,1.0,254.42317019156454,41.56782795161773,123.82921171112079,89.02613052882602,89.02613052882612,9.947598300641403e-14,171.7491100715037,42.270227162322385,40.40383295773844,3.7569907710263237
55.0,10.0,320.8297829226525,111.66885835480929,110.76729860574798,98.39362596209523,98.39362596209517,-5.684341886080802e-14,201.12086211265608,106.35518616873202,13.353734641264378,3.3301548276797917
55.0,50.0,530.0758423828642,125.86348273063925,317.3694542246559,86.84290542756901,86.84290542756928,2.7000623958883807e-13,234.70450985549348,254.37548841547672,40.995844111893966,2.0480697641269217
55.0,100.0,457.82127355974814,80.08121731100121,458.7013760590811,-80.96131981033417,-80.96131981033507,-8.952838470577262e-13,209.01349853600522,195.99674074076708,52.81103428297587,2.987313933309963
55.0,200.0,95.87720362851306,-151.24967092947242,224.50300791264692,22.623866645338552,22.623866645340236,1.6839862837514374e-12,36.441856792154816,-44.695112850277724,104.13045968663596,6.303277177345308
115.2,1.0,50.41942671952302,67.94532044488267,-184.82037811883413,167.29448439347448,167.29448439347453,5.684341886080802e-14,168.91510128443383,-142.1511769623128,23.655502397401985,2.821039348165641
115.2,10.0,79.9677795049241,140.15539940449378,-259.87423223743303,199.68661233786338,199.6866123378636,2.2737367544323206e-13,216.91509985929832,-88.54084658156509,-48.40647377280914,2.5744979975531805
115.2,50.0,478.3684874624645,93.05526688027362,43.076163070089535,342.23705751210133,342.23705751210116,-1.7053025658242404e-13,296.05547915274747,179.42772531454466,2.885282995172382,1.2092010694279907
115.2,100.0,439.84351216780414,54.38467416318497,183.8200943143823,201.63874369023688,201.63874369023586,-1.0231815394945443e-12,277.84962284232665,160.95796335059623,1.0359259748812661,2.0738629693694293
115.2,200.0,-49.43737582255473,-101.54317612045514,-231.12434119888536,283.2301414967858,283.23014149678954,3.751665644813329e-12,152.36721448764882,-215.43063422124044,13.626043911036888,5.611010862617491
364.3,1.0,-269.4954173188365,422.9128023907083,-1166.9186636868665,474.51044397732176,474.5104439773238,2.0463630789890885e-12,185.04720519798155,-358.68975306132563,-95.8528694554924,0.83655644705658
364.3,10.0,-176.13483931837678,278.74825929620624,-860.1142027264718,405.23110411188884,405.2311041118888,-5.684341886080802e-14,437.5421599928883,-492.52555021133253,-121.15144909993253,1.117158901512937
364.3,50.0,925.832738737344,-97.94162516783513,-19.15788790741317,1042.9322518125923,1042.9322518125932,9.094947017729282e-13,670.7188458567076,340.2943560824773,-85.1804632018409,2.0130070097743555
364.3,100.0,775.8138335381205,37.72988696077482,-190.58907031035983,928.6730168877056,928.673016887704,-1.5916157281026244e-12,771.5438021950006,102.02613025485158,-97.75609891173156,1.1581205689365106
364.3,200.0,3.7007916495916575,-235.5752949812736,-858.6642556326858,1097.940342263551,1097.9403422635578,6.821210263296962e-12,636.3704090131432,-677.0336902033256,44.36407283977403,4.552786491245854
