功率_瓦,时刻_秒,求积阶数,吸收功率_瓦,储能率_瓦,水冷散热_瓦,对流散热_瓦,辐射散热_瓦,平衡_瓦,绝对平衡_瓦,原定义相对平衡分母_瓦,原定义相对平衡,边界梯度模式原标识,外边界内移_米
55.0,1.0,64,42.06677492057008,117.57456748331073,149.53299671297782,0.32825516112312675,0.1433001506940202,225.5123445875356,225.5123445875356,150.00455202479498,1.5033700080665524,inner_autodiff_at_R_minus_epsilon,1e-6
55.0,10.0,64,42.06677492057008,60.13507769764077,298.86119853856985,0.5418008844907573,0.22122256793075762,317.69252476806207,317.69252476806207,299.6242219909914,1.0603032113258652,inner_autodiff_at_R_minus_epsilon,1e-6
55.0,50.0,64,42.06677492057008,-3.657499524040904,368.11301774185506,0.773050191548495,0.3227814225267162,323.48457491131927,323.48457491131927,369.2088493559303,0.8761560712199202,inner_autodiff_at_R_minus_epsilon,1e-6
55.0,100.0,64,42.06677492057008,-19.63875311244807,226.74077680886725,0.5605290515883726,0.223898982900317,165.8196768103378,165.8196768103378,227.52520484335594,0.72879695647126,inner_autodiff_at_R_minus_epsilon,1e-6
55.0,200.0,64,42.06677492057008,-18.938631894391225,-17.416821059710635,0.23484136627741556,0.103819344256957,-78.08356716413756,78.08356716413756,42.06677492057008,-1.856181447509915,inner_autodiff_at_R_minus_epsilon,1e-6
115.2,1.0,64,88.1107721972668,219.31179040579931,50.71996300822833,0.4527036666519827,0.1939133245283487,182.5675982079412,182.5675982079412,219.31179040579931,0.8324568317559707,inner_autodiff_at_R_minus_epsilon,1e-6
115.2,10.0,64,88.1107721972668,115.70452400629242,252.9270759538363,0.8822924767115163,0.3713755001794473,281.77449573975287,281.77449573975287,254.18074393072726,1.108559568212397,inner_autodiff_at_R_minus_epsilon,1e-6
115.2,50.0,64,88.1107721972668,6.993824607760045,497.9033801056031,1.40291138823251,0.625654310323254,418.81499821465206,418.81499821465206,499.93194580415883,0.8377440204205651,inner_autodiff_at_R_minus_epsilon,1e-6
115.2,100.0,64,88.1107721972668,-13.35643612200233,427.0470754652674,1.2831980256616742,0.5695521649614965,327.4326173366215,327.4326173366215,428.8998256558906,0.7634244589302376,inner_autodiff_at_R_minus_epsilon,1e-6
115.2,200.0,64,88.1107721972668,-18.251010757011503,252.48840251597022,0.9929522968064384,0.44512564665164817,147.56469750515004,147.56469750515004,253.92648045942832,0.5811315828036593,inner_autodiff_at_R_minus_epsilon,1e-6
364.3,1.0,64,278.63502006479416,562.6689824520636,-146.4714337468603,1.4220989774561248,0.657542323607633,139.64216994147284,139.64216994147284,562.6689824520636,0.24817819054628557,inner_autodiff_at_R_minus_epsilon,1e-6
364.3,10.0,64,278.63502006479416,328.89911496617196,264.02429108058885,2.7037942722892403,1.4621156252479262,318.45429587950383,318.45429587950383,328.89911496617196,0.9682430915396583,inner_autodiff_at_R_minus_epsilon,1e-6
