功率_瓦,时刻_秒,体积分残差V_瓦,界面双侧通量J_瓦,边界失配D_瓦,解释工程平衡_瓦,原工程平衡_瓦,工程解释剩余差_瓦,SiC体内积分残差_瓦,Cu外环积分残差_瓦,Cu下层积分残差_瓦,水冷边界最大温差_摄氏度
55.0,1.0,377.62734244976684,74.46716072080838,-507.191128640683,810.3513103696415,810.3513103694103,-2.31239027925767e-10,-145.5175846374111,254.08375821854582,269.0611688686321,3.895957986117196
55.0,10.0,394.3332382114123,36.04810166587423,-437.0431549950141,795.3282915405522,795.3282915407522,1.999751475523226e-10,-130.23344614539596,305.74265011887275,218.8240342379355,3.520146760734576
55.0,50.0,574.0741158116376,-84.53646244382195,-39.517480884772226,698.1280591402318,698.1280591401957,-3.61524143954739e-11,60.011169648459486,490.1089068992968,23.9540392638813,2.3425757232152478
55.0,100.0,265.8591160111971,-54.03244146341332,-80.78106412740755,400.67262160201795,400.6726216020019,-1.602984411874786e-11,162.13764560434578,172.62547190990819,-68.90400150305683,1.767782762821355
55.0,200.0,-229.06185769647567,58.76614196817066,-456.0702923936532,168.24229272900686,168.24229272892936,-7.750600161671173e-11,188.87011518746343,-308.8229869509313,-109.10898593300779,1.420194837913698
115.2,1.0,820.5492862831978,30.072457784530883,-96.26169662270524,886.7385251213722,886.7385251228052,1.43302258948097e-9,-86.12195468146805,670.275514515856,236.39572644880994,3.1627694407373497
115.2,10.0,790.8762981667958,21.053131781901527,-186.03333461869317,955.8565010035875,955.8565010050087,1.421199158357922e-9,-73.89084915598404,703.6395493470686,161.12759797571113,2.957673568554071
115.2,50.0,1051.2273140494992,-49.56205480595867,23.585114727713517,1077.2042541277444,1077.204254125467,-2.2773747332394123e-9,154.93669406590007,938.5434478498585,-42.252827866259395,1.9879442118318593
115.2,100.0,850.4177554811573,-42.59899880262947,22.890505699233927,870.1262485845529,870.1262485861896,1.636749402678106e-9,265.689559576937,690.6900375641594,-105.96184165993903,1.8475296506009045
115.2,200.0,297.6049429111453,35.66734485004329,-368.0056836633745,629.9432817244765,629.9432817244516,-2.489741746103391e-11,335.46437401526856,109.57663418355588,-147.43606528767913,1.2355543556697057
364.3,1.0,1896.7632165130567,10.289556132639202,542.5530697304193,1343.920590649998,1343.9205906571472,7.1490831032861024e-9,227.4739796825262,1690.4463481688938,-21.157111338363315,1.8933908437405194
364.3,10.0,1952.6183507384803,20.651156237334646,240.17281911286113,1691.7943753882846,1691.7943753878128,-4.718003765447065e-10,529.1912681615413,1685.1950451883347,-261.7679626113959,2.2426641731186123
364.3,50.0,2736.405496838066,56.61174111720072,279.1171036299802,2400.676652090885,2400.6766520924884,1.6034391592256725e-9,1168.1800671579997,2020.8470345772553,-452.62160489718934,2.755211348967862
364.3,100.0,2672.7495074549097,-8.849715746618813,200.126221666093,2481.4730015354353,2481.4730015417576,6.322352419374511e-9,1467.6316113723663,1719.7494050227656,-514.6315089402224,1.6851026996794758
364.3,200.0,2151.299323015866,-26.06552826426514,-157.656859488,2335.021710768131,2335.0217107685226,3.915374691132456e-10,1593.4576494161568,1174.0432495792045,-616.2015759794954,2.389419020468722
403.0,1.0,2015.4671332220512,40.48172249401257,550.6387714783696,1424.3466392496691,1424.3466392525688,2.8996964829275385e-9,280.78895694806835,1785.203439525796,-50.525263251813456,1.8911117517922094
403.0,10.0,2054.7332132916304,5.645332873341488,237.3298812432879,1811.757999175001,1811.7579991691027,-5.898300514672883e-9,646.453944957459,1736.8605221109974,-328.5812537768262,2.337708143867985
403.0,50.0,2894.193965178321,19.79186876606832,280.0864681992357,2594.3156282130167,2594.315628220543,7.526523404521868e-9,1403.94684399396,2037.2507066547969,-547.003585470436,3.201187771522882
403.0,100.0,2729.4800776818074,-66.20902523041809,107.30095389960388,2688.3881490126214,2688.3881490091303,-3.491095412755385e-9,1748.542179401777,1603.3281880090142,-622.3902897289838,2.0464836866386236
403.0,200.0,2293.2417040317896,-78.1730834617515,-207.45924506278743,2578.8740325563285,2578.8740325560225,-3.0604496714659035e-10,1833.5992242245245,1182.8713107238202,-723.228830916555,2.7323846707802772
630.5,1.0,2505.3986403769713,30.972784021291716,315.788376937091,2158.6374794185886,2158.637479416582,-2.0063453121110797e-9,783.1664622704217,2119.819165367946,-397.5869872613964,3.2635154394083656
630.5,10.0,2649.3438459668455,-105.37862177732075,56.81212426526167,2697.9103434789045,2697.910343490192,1.1287738743703812e-8,1503.5490736522916,2002.8721574679885,-857.0773851534345,4.414705710865803
