HF优化步,训练热流_W_m2,物理配点时刻_s,HF三探针消费点数,实际训练目标,HF可见探针目标,累计体内PDE计算次数,合法两档探针验证RMSE_K
1,20000,1.0,42,0.07787200063467026,0.0007920930511318147,0,
2,35000,1.0,42,0.20487730205059052,0.0025069350376725197,0,
3,50000,1.0,42,0.4033550024032593,0.0051656137220561504,0,
4,65000,1.0,42,0.6929123997688293,0.00863601639866829,0,
5,80000,1.0,42,1.022292137145996,0.013853668235242367,0,
6,20000,2.0,42,0.15862545371055603,0.0022134706377983093,0,
7,35000,2.0,42,0.17153605818748474,0.004584807902574539,0,
8,50000,2.0,42,0.21411357820034027,0.00752359488978982,0,
9,65000,2.0,42,0.34481143951416016,0.010937758721411228,0,
10,80000,2.0,42,0.5817669034004211,0.016552763059735298,0,
11,20000,5.0,42,0.15540270507335663,0.002590023446828127,0,
12,35000,5.0,42,0.16022375226020813,0.00523018091917038,0,
13,50000,5.0,42,0.17661616206169128,0.008487336337566376,0,
14,65000,5.0,42,0.2489490807056427,0.012172809801995754,0,
15,80000,5.0,42,0.4163845181465149,0.01822037622332573,0,
16,20000,10.0,42,0.02609863504767418,0.0020990693010389805,0,
17,35000,10.0,42,0.05331672728061676,0.004882979206740856,0,
18,50000,10.0,42,0.09895288944244385,0.008617473766207695,0,
19,65000,10.0,42,0.17480093240737915,0.012966963462531567,0,
20,80000,10.0,42,0.29823148250579834,0.019735002890229225,0,2.438610553741455
21,20000,20.0,42,0.017777569591999054,0.0017690729582682252,0,
22,35000,20.0,42,0.031463008373975754,0.004883365705609322,0,
23,50000,20.0,42,0.0635736733675003,0.009383722208440304,0,
24,65000,20.0,42,0.11178253591060638,0.014599498361349106,0,
25,80000,20.0,42,0.18769687414169312,0.022047467529773712,0,
26,20000,30.0,42,0.03323604166507721,0.0016497898614034057,0,
27,35000,30.0,42,0.02406831458210945,0.00517433462664485,0,
28,50000,30.0,42,0.05470206215977669,0.010288330726325512,0,
29,65000,30.0,42,0.09566877782344818,0.015788942575454712,0,
30,80000,30.0,42,0.14324739575386047,0.02285287342965603,0,
31,20000,50.0,42,0.034367114305496216,0.0014300660695880651,0,
32,35000,50.0,42,0.026938067749142647,0.004777877125889063,0,
33,50000,50.0,42,0.05059529095888138,0.00940798781812191,0,
34,65000,50.0,42,0.07817122340202332,0.014175615273416042,0,
35,80000,50.0,42,0.11722065508365631,0.02018853835761547,0,
36,20000,75.0,42,0.03271878883242607,0.0010297357803210616,0,
37,35000,75.0,42,0.031697336584329605,0.0036804743576794863,0,
38,50000,75.0,42,0.04958638921380043,0.007446852512657642,0,
39,65000,75.0,42,0.07529890537261963,0.011550822295248508,0,
40,80000,75.0,42,0.11471915245056152,0.017054084688425064,0,2.126156806945801
41,20000,100.0,42,0.014227952808141708,0.0008551999926567078,0,
42,35000,100.0,42,0.024538220837712288,0.0029240555595606565,0,
43,50000,100.0,42,0.046379201114177704,0.006110295187681913,0,
44,65000,100.0,42,0.06937859207391739,0.009882702492177486,0,
45,80000,100.0,42,0.10904120653867722,0.015286033041775227,0,
46,20000,125.0,42,0.008867474272847176,0.0009502284228801727,0,
47,35000,125.0,42,0.020242823287844658,0.0026534220669418573,0,
48,50000,125.0,42,0.03559763729572296,0.005615600850433111,0,
49,65000,125.0,42,0.06145167350769043,0.009468009695410728,0,
50,80000,125.0,42,0.11044607311487198,0.015093661844730377,0,
51,20000,150.0,42,0.00731683848425746,0.0009105014032684267,0,
52,35000,150.0,42,0.016049515455961227,0.0027191834524273872,0,
53,50000,150.0,42,0.02905808575451374,0.006082454230636358,0,
54,65000,150.0,42,0.0495593398809433,0.010447882115840912,0,
55,80000,150.0,42,0.09059911966323853,0.01659245416522026,0,
56,20000,175.0,42,0.0056296102702617645,0.0008481385302729905,0,
57,35000,175.0,42,0.013350866734981537,0.003125539282336831,0,
58,50000,175.0,42,0.024390775710344315,0.00714705279096961,0,
59,65000,175.0,42,0.040611688047647476,0.012024261057376862,0,
60,80000,175.0,42,0.07702359557151794,0.018456051126122475,0,2.279345989227295
61,20000,200.0,42,0.004382774233818054,0.0008417987846769392,0,
62,35000,200.0,42,0.009379483759403229,0.003574755974113941,0,
63,50000,200.0,42,0.020307175815105438,0.008013482205569744,0,
64,65000,200.0,42,0.03358471021056175,0.0129976412281394,0,
65,80000,200.0,42,0.06234156712889671,0.019364740699529648,0,
66,20000,1.0,42,0.01080545037984848,0.0008671190589666367,0,
67,35000,1.0,42,0.05578850954771042,0.0036290495190769434,0,
68,50000,1.0,42,0.08514878898859024,0.0075463890098035336,0,
69,65000,1.0,42,0.057909466326236725,0.011320714838802814,0,
70,80000,1.0,42,0.052851125597953796,0.01597975566983223,0,
71,20000,2.0,42,0.03098880685865879,0.0006644052919000387,0,
72,35000,2.0,42,0.03044324927031994,0.0020822512451559305,0,
73,50000,2.0,42,0.03829680383205414,0.004573517479002476,0,
74,65000,2.0,42,0.05537436157464981,0.007881156168878078,0,
75,80000,2.0,42,0.07318926602602005,0.0133737837895751,0,
76,20000,5.0,42,0.02189241722226143,0.0010512714507058263,0,
77,35000,5.0,42,0.010984388180077076,0.0027710692957043648,0,
78,50000,5.0,42,0.05007106065750122,0.00627110293135047,0,
79,65000,5.0,42,0.08153241872787476,0.010684072971343994,0,
80,80000,5.0,42,0.0825420618057251,0.016702603548765182,0,2.071887493133545
81,20000,10.0,42,0.009286198765039444,0.0011142785660922527,0,
82,35000,10.0,42,0.009476584382355213,0.002758798422291875,0,
83,50000,10.0,42,0.016307849436998367,0.005575540475547314,0,
84,65000,10.0,42,0.031069744378328323,0.009139971807599068,0,
85,80000,10.0,42,0.07343064248561859,0.014800412580370903,0,
86,20000,20.0,42,0.010036176070570946,0.0007881316705606878,0,
87,35000,20.0,42,0.008629383519291878,0.002662028418853879,0,
88,50000,20.0,42,0.016849404200911522,0.006081906147301197,0,
89,65000,20.0,42,0.02767728641629219,0.01040690764784813,0,
90,80000,20.0,42,0.04535633698105812,0.016770169138908386,0,
91,20000,30.0,42,0.0030001625418663025,0.0008583980961702764,0,
92,35000,30.0,42,0.015654562041163445,0.0032749187666922808,0,
93,50000,30.0,42,0.03445849567651749,0.007097994908690453,0,
94,65000,30.0,42,0.03628798574209213,0.01137557439506054,0,
95,80000,30.0,42,0.0408848412334919,0.017323842272162437,0,
96,20000,50.0,42,0.003225595923140645,0.0008596938569098711,0,
97,35000,50.0,42,0.01051233895123005,0.0030116415582597256,0,
98,50000,50.0,42,0.019570276141166687,0.006279313936829567,0,
99,65000,50.0,42,0.028203357011079788,0.010052913799881935,0,
100,80000,50.0,42,0.04928955063223839,0.015732519328594208,0,2.0459201335906982
101,20000,75.0,42,0.006863292772322893,0.0008235116256400943,0,
102,35000,75.0,42,0.008880075067281723,0.002776159904897213,0,
103,50000,75.0,42,0.018101098015904427,0.005987375508993864,0,
104,65000,75.0,42,0.02833402529358864,0.009942242875695229,0,
105,80000,75.0,42,0.04484661668539047,0.015937089920043945,0,
106,20000,100.0,42,0.007401397451758385,0.0008405345142818987,0,
107,35000,100.0,42,0.009063106961548328,0.002841046079993248,0,
108,50000,100.0,42,0.018644947558641434,0.006154745817184448,0,
109,65000,100.0,42,0.028600208461284637,0.010224633850157261,0,
110,80000,100.0,42,0.04447362571954727,0.01631692610681057,0,
111,20000,125.0,42,0.007535106968134642,0.0008083320572040975,0,
112,35000,125.0,42,0.00863373652100563,0.0029469493310898542,0,
113,50000,125.0,42,0.01576380804181099,0.006455766502767801,0,
114,65000,125.0,42,0.026784196496009827,0.010756640695035458,0,
115,80000,125.0,42,0.04342850297689438,0.01715310476720333,0,
116,20000,150.0,42,0.004518233705312014,0.0008956383680924773,0,
117,35000,150.0,42,0.007489264942705631,0.003420939901843667,0,
118,50000,150.0,42,0.01640808954834938,0.007395324297249317,0,
119,65000,150.0,42,0.02501089498400688,0.012036570347845554,0,
120,80000,150.0,42,0.03920047730207443,0.018606213852763176,0,2.286642074584961
121,20000,175.0,42,0.00338371773250401,0.0010466990061104298,0,
122,35000,175.0,42,0.0068811699748039246,0.0038266987539827824,0,
123,50000,175.0,42,0.013678017072379589,0.007961247116327286,0,
124,65000,175.0,42,0.0245320163667202,0.012658610008656979,0,
125,80000,175.0,42,0.04144717752933502,0.019360510632395744,0,
126,20000,200.0,42,0.0033315583132207394,0.001190964481793344,0,
127,35000,200.0,42,0.010000575333833694,0.004243585281074047,0,
128,50000,200.0,42,0.020976465195417404,0.00868421420454979,0,
129,65000,200.0,42,0.024758435785770416,0.013526896946132183,0,
130,80000,200.0,42,0.04047226905822754,0.020149966701865196,0,
131,20000,1.0,42,0.0062204026617109776,0.0012322192778810859,0,
132,35000,1.0,42,0.014574524015188217,0.0043038842268288136,0,
133,50000,1.0,42,0.02797519788146019,0.008699245750904083,0,
134,65000,1.0,42,0.04602732136845589,0.01361304521560669,0,
135,80000,1.0,42,0.05656823888421059,0.020865701138973236,0,
136,20000,2.0,42,0.003975467290729284,0.0013586018467321992,0,
137,35000,2.0,42,0.03197597339749336,0.0048988633789122105,0,
138,50000,2.0,42,0.07543175667524338,0.010014147497713566,0,
139,65000,2.0,42,0.07008571922779083,0.015104702673852444,0,
140,80000,2.0,42,0.042257159948349,0.021297525614500046,0,2.3047473430633545
141,20000,5.0,42,0.004247988574206829,0.0009558603633195162,0,
142,35000,5.0,42,0.008385707624256611,0.003241677535697818,0,
143,50000,5.0,42,0.02274046279489994,0.006531911436468363,0,
144,65000,5.0,42,0.05777503550052643,0.010431678965687752,0,
145,80000,5.0,42,0.08907194435596466,0.01672053150832653,0,
146,20000,10.0,42,0.012536561116576195,0.0008822715026326478,0,
147,35000,10.0,42,0.0068650259636342525,0.003293591318652034,0,
148,50000,10.0,42,0.01723342388868332,0.0075416117906570435,0,
149,65000,10.0,42,0.03429301083087921,0.012864231131970882,0,
150,80000,10.0,42,0.043899983167648315,0.02019273117184639,0,
151,20000,20.0,42,0.003221492748707533,0.000985433580353856,0,
152,35000,20.0,42,0.009691080078482628,0.0035587926395237446,0,
153,50000,20.0,42,0.02193484455347061,0.007506961934268475,0,
154,65000,20.0,42,0.024166934192180634,0.011970042251050472,0,
155,80000,20.0,42,0.03108206018805504,0.018310124054551125,0,
156,20000,30.0,42,0.0069389333948493,0.0008285655057989061,0,
157,35000,30.0,42,0.00774477981030941,0.0031044171191751957,0,
158,50000,30.0,42,0.01437910832464695,0.006728647742420435,0,
159,65000,30.0,42,0.025775384157896042,0.011125455610454082,0,
160,80000,30.0,42,0.04052133858203888,0.017746273428201675,0,2.209028720855713
161,20000,50.0,42,0.004072594456374645,0.0008694264688529074,0,
162,35000,50.0,42,0.0069713955745100975,0.0033648028038442135,0,
163,50000,50.0,42,0.018773755058646202,0.007376588881015778,0,
164,65000,50.0,42,0.027721187099814415,0.012167925015091896,0,
165,80000,50.0,42,0.035159703344106674,0.01897108554840088,0,
166,20000,75.0,42,0.0030422641430050135,0.0009242042433470488,0,
167,35000,75.0,42,0.007818010635674,0.0033796927891671658,0,
168,50000,75.0,42,0.015391252934932709,0.0071066017262637615,0,
169,65000,75.0,42,0.021829379722476006,0.011464777402579784,0,
170,80000,75.0,42,0.035146281123161316,0.017821894958615303,0,
171,20000,100.0,42,0.005652648396790028,0.0008569981437176466,0,
172,35000,100.0,42,0.007717344909906387,0.003166015027090907,0,
173,50000,100.0,42,0.013673124834895134,0.006781004834920168,0,
174,65000,100.0,42,0.023286378011107445,0.011185236275196075,0,
175,80000,100.0,42,0.03678180277347565,0.017742758616805077,0,
176,20000,125.0,42,0.004415648523718119,0.0009258307982236147,0,
177,35000,125.0,42,0.006534578278660774,0.0034302345011383295,0,
178,50000,125.0,42,0.013763912953436375,0.007331120315939188,0,
179,65000,125.0,42,0.022724492475390434,0.011994272470474243,0,
180,80000,125.0,42,0.03491136431694031,0.01867646723985672,0,2.27254056930542
181,20000,150.0,42,0.003177020465955138,0.0010615999344736338,0,
182,35000,150.0,42,0.006273603532463312,0.003719158936291933,0,
183,50000,150.0,42,0.012368676252663136,0.007662041578441858,0,
184,65000,150.0,42,0.02198789082467556,0.012257523834705353,0,
185,80000,150.0,42,0.036013245582580566,0.01888604462146759,0,
186,20000,175.0,42,0.0029003825038671494,0.0012095292331650853,0,
187,35000,175.0,42,0.006382741034030914,0.004076499957591295,0,
188,50000,175.0,42,0.012991600669920444,0.008262715302407742,0,
189,65000,175.0,42,0.020896872505545616,0.013048904947936535,0,
190,80000,175.0,42,0.033797696232795715,0.019760113209486008,0,
191,20000,200.0,42,0.0030075719114392996,0.0013533339370042086,0,
192,35000,200.0,42,0.0069564939476549625,0.0043513174168765545,0,
193,50000,200.0,42,0.01321757398545742,0.008585368283092976,0,
194,65000,200.0,42,0.022362638264894485,0.01333030965179205,0,
195,80000,200.0,42,0.036174654960632324,0.020010005682706833,0,
196,20000,1.0,42,0.003284262726083398,0.0014722453197464347,0,
