功率_瓦,时刻_秒,体积分残差V_瓦,界面双侧通量J_瓦,边界失配D_瓦,解释工程平衡_瓦,原工程平衡_瓦,工程解释剩余差_瓦,SiC体内积分残差_瓦,Cu外环积分残差_瓦,Cu下层积分残差_瓦,水冷边界最大温差_摄氏度
55.0,1.0,-191.02032392146424,3.768507218681634,-390.0595208076113,195.27068966746543,195.27068966746512,-3.126388037344441e-13,-29.534289068507167,-17.469393596298573,-144.0166412566585,3.7454826954844407
55.0,10.0,-186.41767546682613,-3.4148156096112245,-419.0679297044899,236.06506984727503,236.06506984727514,1.1368683772161603e-13,37.053268513557384,-85.86073391488293,-137.61021006550058,3.07619196399105
55.0,50.0,142.3118921003549,-9.735044792209521,-118.60193959850264,270.648876491067,270.6488764910681,1.0800249583553523e-12,152.231081724509,42.23064707173182,-52.149836695885924,1.3615849799523971
55.0,100.0,-46.11225781482977,-122.47952287558377,-60.87242673739013,137.23969179814412,137.2396917981442,8.526512829121202e-14,139.44342201588643,-157.83907869401548,-27.71660113670071,2.147903824013383
55.0,200.0,160.7368847547568,-144.94239830825947,215.61338045063715,90.06590261237912,90.06590261237893,-1.8474111129762605e-13,-15.594892908853966,250.04628001166662,-73.71450234805585,5.170831160975808
115.2,1.0,-304.49740493093907,59.91879056275414,-619.2661264890727,254.84993099537948,254.84993099537974,2.5579538487363607e-13,-87.91550943732031,-50.37410991470355,-166.2077855789152,3.892486358623671
115.2,10.0,-350.9185631364626,22.511571555457465,-684.0558792820316,310.62574459011154,310.62574459011176,2.2737367544323206e-13,73.50273242226854,-285.35875399423134,-139.06254156449975,3.261358366986599
115.2,50.0,76.40587292268657,-54.273592327126266,-376.60697768628745,507.2864429361003,507.28644293610125,9.663381206337363e-13,221.59073626417174,-122.21395725243491,-22.970906089050267,1.2188737685213482
115.2,100.0,-42.44931418539086,-103.55299083187299,-376.435943706203,437.5396203526851,437.539620352685,-1.1368683772161603e-13,181.10602521620876,-211.72132196134453,-11.834017440255096,1.8568367607885534
115.2,200.0,350.2019079357073,-83.17802092800287,76.1780672206815,357.2018616430287,357.2018616430294,7.389644451905042e-13,65.34090373971983,368.2094276764835,-83.34842348049604,4.694395278177751
