运行臂,功率_瓦,材料,时间窗,权重口径,RMSE_摄氏度,MAE_摄氏度,偏差_摄氏度,最大绝对误差_摄氏度,验证点数,完整场推理秒
原采样接续,90.0,SiC,"[0,30]秒",轴对称有限元集总真实体积,0.0862515220330651,0.06801178176716206,0.0618797115502868,0.410400390625,5408,0.011310792004223913
原采样接续,90.0,SiC,"(30,100]秒",节点等权,0.03078951887010737,0.025291833692149195,0.02142463484157069,0.145904541015625,11830,0.011310792004223913
原采样接续,90.0,SiC,"(30,100]秒",轴对称有限元集总真实体积,0.02763291504828709,0.022696571318085737,0.01898387353546155,0.145904541015625,11830,0.011310792004223913
原采样接续,90.0,SiC,"(100,200]秒",节点等权,0.0247957469782604,0.019493294439372227,0.01310511301255085,0.1187744140625,16900,0.011310792004223913
原采样接续,90.0,SiC,"(100,200]秒",轴对称有限元集总真实体积,0.02251860892561934,0.017449674029126568,0.01172125169761826,0.1187744140625,16900,0.011310792004223913
原采样接续,170.0,Cu,全时段,节点等权,0.07582040899275226,0.04222822553337665,0.026655603105808164,0.964752197265625,82921,0.009502881992375478
原采样接续,170.0,Cu,全时段,轴对称有限元集总真实体积,0.05420306010167751,0.03148731726321105,0.020802680900037302,0.964752197265625,82921,0.009502881992375478
原采样接续,170.0,Cu,"[0,30]秒",节点等权,0.10409556217166892,0.07681451442035485,0.054773885933693665,0.8385009765625,13136,0.009502881992375478
原采样接续,170.0,Cu,"[0,30]秒",轴对称有限元集总真实体积,0.07657552253916762,0.05653306308358684,0.03689037144778874,0.8385009765625,13136,0.009502881992375478
原采样接续,170.0,Cu,"(30,100]秒",节点等权,0.06654686203507135,0.03440132678768542,0.019412088601593765,0.869110107421875,28735,0.009502881992375478
原采样接续,170.0,Cu,"(30,100]秒",轴对称有限元集总真实体积,0.046942469670214704,0.025937197262564618,0.01606426553094218,0.869110107421875,28735,0.009502881992375478
原采样接续,170.0,Cu,"(100,200]秒",节点等权,0.07102830840534777,0.036639442211527484,0.02272821275383488,0.964752197265625,41050,0.009502881992375478
原采样接续,170.0,Cu,"(100,200]秒",轴对称有限元集总真实体积,0.05015741872799703,0.027357762601143306,0.018971510683123423,0.964752197265625,41050,0.009502881992375478
原采样接续,170.0,SiC,全时段,节点等权,0.08088818726623231,0.054212649416522644,0.04300575406083854,0.38134765625,34138,0.009502881992375478
原采样接续,170.0,SiC,全时段,轴对称有限元集总真实体积,0.07467641503192066,0.0498012237790562,0.03977389328541364,0.38134765625,34138,0.009502881992375478
原采样接续,170.0,SiC,"[0,30]秒",节点等权,0.17360338529343255,0.15162598310843023,0.13348561913304074,0.38134765625,5408,0.009502881992375478
原采样接续,170.0,SiC,"[0,30]秒",轴对称有限元集总真实体积,0.15975331130439277,0.13835254161390564,0.12352062516259966,0.38134765625,5408,0.009502881992375478
原采样接续,170.0,SiC,"(30,100]秒",节点等权,0.05225300084101465,0.04276302592389582,0.03582168282438715,0.252471923828125,11830,0.009502881992375478
原采样接续,170.0,SiC,"(30,100]秒",轴对称有限元集总真实体积,0.049273857070408496,0.04040480610898674,0.03433182114385606,0.252471923828125,11830,0.009502881992375478
原采样接续,170.0,SiC,"(100,200]秒",节点等权,0.04075768717783094,0.031055119079951,0.019081047103249815,0.207427978515625,16900,0.009502881992375478
原采样接续,170.0,SiC,"(100,200]秒",轴对称有限元集总真实体积,0.037394753891332955,0.02804229444095301,0.016784389583804397,0.207427978515625,16900,0.009502881992375478
原采样接续,250.0,Cu,全时段,节点等权,0.09827472326835548,0.050575599261434644,0.016992669695473514,1.415008544921875,82921,0.00965577200986445
原采样接续,250.0,Cu,全时段,轴对称有限元集总真实体积,0.06935732971276001,0.03729458940995339,0.013868611498040364,1.415008544921875,82921,0.00965577200986445
原采样接续,250.0,Cu,"[0,30]秒",节点等权,0.09017737937698737,0.058101944452952525,-0.01724609997618068,1.157958984375,13136,0.00965577200986445
原采样接续,250.0,Cu,"[0,30]秒",轴对称有限元集总真实体积,0.0685911478780658,0.04555963064010938,-0.013047033074619201,1.157958984375,13136,0.00965577200986445
原采样接续,250.0,Cu,"(30,100]秒",节点等权,0.09568131725923042,0.04691786904614636,0.015002763202880307,1.2750244140625,28735,0.00965577200986445
原采样接续,250.0,Cu,"(30,100]秒",轴对称有限元集总真实体积,0.06659642618544874,0.03419933951684484,0.011325834943549763,1.2750244140625,28735,0.00965577200986445
原采样接续,250.0,Cu,"(100,200]秒",节点等权,0.10246137633505482,0.05072757995085071,0.029342010535218104,1.415008544921875,41050,0.00965577200986445
原采样接续,250.0,Cu,"(100,200]秒",轴对称有限元集总真实体积,0.07146334574788067,0.03681645114147948,0.024261561349434854,1.415008544921875,41050,0.00965577200986445
原采样接续,250.0,SiC,全时段,节点等权,0.0675944893557031,0.05095743810336447,0.013650295108502622,0.500518798828125,34138,0.00965577200986445
原采样接续,250.0,SiC,全时段,轴对称有限元集总真实体积,0.061432423609757945,0.045811412370455704,0.011441531939813994,0.500518798828125,34138,0.00965577200986445
原采样接续,250.0,SiC,"[0,30]秒",节点等权,0.09658072804080524,0.07763355300271299,-0.05895556500677526,0.500518798828125,5408,0.00965577200986445
原采样接续,250.0,SiC,"[0,30]秒",轴对称有限元集总真实体积,0.08774304103164836,0.07121631225710336,-0.05369978786892394,0.500518798828125,5408,0.00965577200986445
原采样接续,250.0,SiC,"(30,100]秒",节点等权,0.06421884139586158,0.04948040921105637,0.02728848558105056,0.3416748046875,11830,0.00965577200986445
原采样接续,250.0,SiC,"(30,100]秒",轴对称有限元集总真实体积,0.058358469847853096,0.04419001346197461,0.025082872791692544,0.3416748046875,11830,0.00965577200986445
原采样接续,250.0,SiC,"(100,200]秒",节点等权,0.057945325263885385,0.04345500156018861,0.027337437014607988,0.30609130859375,16900,0.00965577200986445
原采样接续,250.0,SiC,"(100,200]秒",轴对称有限元集总真实体积,0.05268526637141384,0.038816823642665206,0.02273781568229514,0.30609130859375,16900,0.00965577200986445
原采样接续,330.0,Cu,全时段,节点等权,0.12799904663655243,0.06395692186206883,0.02777896656189984,1.859954833984375,82921,0.009494452009676024
原采样接续,330.0,Cu,全时段,轴对称有限元集总真实体积,0.08966023257843868,0.04634280083271429,0.02106653024657364,1.859954833984375,82921,0.009494452009676024
原采样接续,330.0,Cu,"[0,30]秒",节点等权,0.11738203619853096,0.07399443557869358,0.022916582411883372,1.57916259765625,13136,0.009494452009676024
原采样接续,330.0,Cu,"[0,30]秒",轴对称有限元集总真实体积,0.08996899206055077,0.05833854449988388,0.015595845171149692,1.57916259765625,13136,0.009494452009676024
原采样接续,330.0,Cu,"(30,100]秒",节点等权,0.1252139757617411,0.05963681501285997,0.022772869948451367,1.670074462890625,28735,0.009494452009676024
原采样接续,330.0,Cu,"(30,100]秒",轴对称有限元集总真实体积,0.08612298042799423,0.04242106031903256,0.015529258223677657,1.670074462890625,28735,0.009494452009676024
原采样接续,330.0,Cu,"(100,200]秒",节点等权,0.1330829651578684,0.06376899226719511,0.03283919711931905,1.859954833984375,41050,0.009494452009676024
原采样接续,330.0,Cu,"(100,200]秒",轴对称有限元集总真实体积,0.09195902390376973,0.04524938121879726,0.026693239886736504,1.859954833984375,41050,0.009494452009676024
原采样接续,330.0,SiC,全时段,节点等权,0.08079831694353849,0.06097891980367369,0.03421390602057733,0.708740234375,34138,0.009494452009676024
原采样接续,330.0,SiC,全时段,轴对称有限元集总真实体积,0.07339493968063182,0.05514932218770134,0.030369371099794387,0.708740234375,34138,0.009494452009676024
原采样接续,330.0,SiC,"[0,30]秒",节点等权,0.09488158810409707,0.07326061203634951,0.01120115314009627,0.708740234375,5408,0.009494452009676024
原采样接续,330.0,SiC,"[0,30]秒",轴对称有限元集总真实体积,0.08401407696237272,0.06703221797462583,0.016389539205270105,0.708740234375,5408,0.009494452009676024
原采样接续,330.0,SiC,"(30,100]秒",节点等权,0.08178897458432538,0.06277201145459108,0.044610353213493235,0.445587158203125,11830,0.009494452009676024
原采样接续,330.0,SiC,"(30,100]秒",轴对称有限元集总真实体积,0.07551913107204669,0.057432695132902514,0.039963144338862534,0.445587158203125,11830,0.009494452009676024
原采样接续,330.0,SiC,"(100,200]秒",节点等权,0.07499261899798275,0.05579361413357526,0.03430047390729012,0.405670166015625,16900,0.009494452009676024
原采样接续,330.0,SiC,"(100,200]秒",轴对称有限元集总真实体积,0.06804775112697792,0.04974843447424468,0.02812727603869445,0.405670166015625,16900,0.009494452009676024
原采样接续,410.0,Cu,全时段,节点等权,0.1578236596877543,0.07777294688395525,0.02918639070162131,2.2889404296875,82921,0.009615730989025906
原采样接续,410.0,Cu,全时段,轴对称有限元集总真实体积,0.10994998815980454,0.0558095977492241,0.021993821504613764,2.2889404296875,82921,0.009615730989025906
原采样接续,410.0,Cu,"[0,30]秒",节点等权,0.15494749822785792,0.1001479907390116,0.04678666722324385,1.96905517578125,13136,0.009615730989025906
原采样接续,410.0,Cu,"[0,30]秒",轴对称有限元集总真实体积,0.11726419861733539,0.07717347394562776,0.03139985286549144,1.96905517578125,13136,0.009615730989025906
原采样接续,410.0,Cu,"(30,100]秒",节点等权,0.15339338533940045,0.07193584930011038,0.02220291289035312,2.0487060546875,28735,0.009615730989025906
原采样接续,410.0,Cu,"(30,100]秒",轴对称有限元集总真实体积,0.10526349784652358,0.051281953229559064,0.015420139894044812,2.0487060546875,28735,0.009615730989025906
原采样接续,410.0,Cu,"(100,200]秒",节点等权,0.16174460452589007,0.07469890115902862,0.028442736682589828,2.2889404296875,41050,0.009615730989025906
原采样接续,410.0,Cu,"(100,200]秒",轴对称有限元集总真实体积,0.11073938539035023,0.05214250853014048,0.023585468596531187,2.2889404296875,41050,0.009615730989025906
原采样接续,410.0,SiC,全时段,节点等权,0.09679125664233403,0.07077762711703921,0.033010632189053896,0.72552490234375,34138,0.009615730989025906
原采样接续,410.0,SiC,全时段,轴对称有限元集总真实体积,0.09069516648413338,0.06555089423694384,0.030033200101807208,0.72552490234375,34138,0.009615730989025906
原采样接续,410.0,SiC,"[0,30]秒",节点等权,0.13919664434238194,0.11094028427756045,0.08051732870248648,0.72552490234375,5408,0.009615730989025906
原采样接续,410.0,SiC,"[0,30]秒",轴对称有限元集总真实体积,0.13250932980587593,0.10710747022258013,0.08017332115284416,0.72552490234375,5408,0.009615730989025906
原采样接续,410.0,SiC,"(30,100]秒",节点等权,0.0896308851557914,0.06569866267484019,0.03255496827203746,0.5347900390625,11830,0.009615730989025906
原采样接续,410.0,SiC,"(30,100]秒",轴对称有限元集总真实体积,0.08408661776794141,0.06091668684957627,0.02971508663120589,0.5347900390625,11830,0.009615730989025906
原采样接续,410.0,SiC,"(100,200]秒",节点等权,0.084265371984033,0.061480851935211724,0.018127454046666974,0.49139404296875,16900,0.009615730989025906
原采样接续,410.0,SiC,"(100,200]秒",轴对称有限元集总真实体积,0.07776603381227536,0.0554967350926975,0.0142110407948963,0.49139404296875,16900,0.009615730989025906
原采样接续,490.0,Cu,全时段,节点等权,0.1922647512348777,0.09727127127271835,0.04562023367697587,2.734344482421875,82921,0.009584728992194869
原采样接续,490.0,Cu,全时段,轴对称有限元集总真实体积,0.1343402287322658,0.07005252525743443,0.03363340787197929,2.734344482421875,82921,0.009584728992194869
原采样接续,490.0,Cu,"[0,30]秒",节点等权,0.1920846405100289,0.12774843826944443,0.06814632578395606,2.469757080078125,13136,0.009584728992194869
原采样接续,490.0,Cu,"[0,30]秒",轴对称有限元集总真实体积,0.14716456588601132,0.1001952688728126,0.04920155969311798,2.469757080078125,13136,0.009584728992194869
原采样接续,490.0,Cu,"(30,100]秒",节点等权,0.1894298873957678,0.09341164942884603,0.046650471976887396,2.465118408203125,28735,0.009584728992194869
原采样接续,490.0,Cu,"(30,100]秒",轴对称有限元集总真实体积,0.13038714368975315,0.066649799517429,0.032964768966130736,2.465118408203125,28735,0.009584728992194869
原采样接续,490.0,Cu,"(100,200]秒",节点等权,0.19428155687215468,0.09022031312447663,0.03769071739280413,2.734344482421875,41050,0.009584728992194869
原采样接续,490.0,Cu,"(100,200]秒",轴对称有限元集总真实体积,0.13275768889340195,0.06278875531851721,0.029119646523308933,2.734344482421875,41050,0.009584728992194869
原采样接续,490.0,SiC,全时段,节点等权,0.1350148544317607,0.10146622096544494,0.06832117215562798,0.862335205078125,34138,0.009584728992194869
原采样接续,490.0,SiC,全时段,轴对称有限元集总真实体积,0.12748774399161636,0.09469036326016517,0.06321165260598968,0.862335205078125,34138,0.009584728992194869
原采样接续,490.0,SiC,"[0,30]秒",节点等权,0.1901820168945512,0.15353667242287178,0.10626549692548944,0.862335205078125,5408,0.009584728992194869
原采样接续,490.0,SiC,"[0,30]秒",轴对称有限元集总真实体积,0.18311677279419777,0.14712355010809913,0.10631185476469507,0.862335205078125,5408,0.009584728992194869
原采样接续,490.0,SiC,"(30,100]秒",节点等权,0.1408304116251063,0.10926282274854052,0.08874708032164651,0.671630859375,11830,0.009584728992194869
原采样接续,490.0,SiC,"(30,100]秒",轴对称有限元集总真实体积,0.13335958178635215,0.10355074060235749,0.08267920800545277,0.671630859375,11830,0.009584728992194869
原采样接续,490.0,SiC,"(100,200]秒",节点等权,0.10660776148963293,0.07934605525090144,0.041880852513059355,0.598419189453125,16900,0.009584728992194869
原采样接续,490.0,SiC,"(100,200]秒",轴对称有限元集总真实体积,0.09824360947361381,0.07170947932929171,0.035792299135579776,0.598419189453125,16900,0.009584728992194869
原采样接续,570.0,Cu,全时段,节点等权,0.21860083641598746,0.1068969981240616,0.04134705986157005,3.178009033203125,82921,0.009607494008378126
原采样接续,570.0,Cu,全时段,轴对称有限元集总真实体积,0.15178282741268592,0.07636439529218939,0.029116886721891194,3.178009033203125,82921,0.009607494008378126
原采样接续,570.0,Cu,"[0,30]秒",节点等权,0.20343965267308392,0.12770141434291973,0.05153942224314384,2.770965576171875,13136,0.009607494008378126
原采样接续,570.0,Cu,"[0,30]秒",轴对称有限元集总真实体积,0.1556541450839032,0.1002266538847776,0.03722458557122647,2.770965576171875,13136,0.009607494008378126
原采样接续,570.0,Cu,"(30,100]秒",节点等权,0.21469285499281332,0.10138836554160051,0.03778465407733111,2.845703125,28735,0.009607494008378126
原采样接续,570.0,Cu,"(30,100]秒",轴对称有限元集总真实体积,0.14693641383634176,0.07178039345696505,0.025279080120528163,2.845703125,28735,0.009607494008378126
原采样接续,570.0,Cu,"(100,200]秒",节点等权,0.22587430344813456,0.10409562774174977,0.040579187948433695,3.178009033203125,41050,0.009607494008378126
原采样接续,570.0,Cu,"(100,200]秒",轴对称有限元集总真实体积,0.15385242607378888,0.07193727382721825,0.029208887711058038,3.178009033203125,41050,0.009607494008378126
原采样接续,570.0,SiC,全时段,节点等权,0.1316119233793668,0.09889569562728392,0.054311385912623945,1.105926513671875,34138,0.009607494008378126
原采样接续,570.0,SiC,全时段,轴对称有限元集总真实体积,0.1222452429661569,0.0912261950535045,0.0487896447007918,1.105926513671875,34138,0.009607494008378126
原采样接续,570.0,SiC,"[0,30]秒",节点等权,0.15432932302583088,0.12099604634843635,0.06464357771111663,1.105926513671875,5408,0.009607494008378126
原采样接续,570.0,SiC,"[0,30]秒",轴对称有限元集总真实体积,0.14259706926388013,0.11425427516234966,0.0669628172295653,1.105926513671875,5408,0.009607494008378126
原采样接续,570.0,SiC,"(30,100]秒",节点等权,0.1343369087469431,0.10120330320408258,0.06786203650428597,0.7509765625,11830,0.009607494008378126
原采样接续,570.0,SiC,"(30,100]秒",轴对称有限元集总真实体积,0.12607089381660536,0.0947108267872782,0.061722066784908935,0.7509765625,11830,0.009607494008378126
原采样接续,570.0,SiC,"(100,200]秒",节点等权,0.12139083326170144,0.09020825809275611,0.04151962912294286,0.685455322265625,16900,0.009607494008378126
原采样接续,570.0,SiC,"(100,200]秒",轴对称有限元集总真实体积,0.11204513342763622,0.08141796720503246,0.033921534032702275,0.685455322265625,16900,0.009607494008378126
原采样接续,650.0,Cu,全时段,节点等权,0.25108373370296677,0.12335224142180509,0.050939764309271024,3.641082763671875,82921,0.009622632001992315
原采样接续,650.0,Cu,全时段,轴对称有限元集总真实体积,0.17423839170246785,0.08783470001270687,0.03436109900305821,3.641082763671875,82921,0.009622632001992315
原采样接续,650.0,Cu,"[0,30]秒",节点等权,0.22980029065492277,0.1433216633953508,0.0507399086249441,3.19757080078125,13136,0.009622632001992315
原采样接续,650.0,Cu,"[0,30]秒",轴对称有限元集总真实体积,0.17606988293055897,0.11322695145934333,0.03740318912121922,3.19757080078125,13136,0.009622632001992315
原采样接续,650.0,Cu,"(30,100]秒",节点等权,0.24776935830700705,0.11823833804763627,0.05033438280808193,3.263763427734375,28735,0.009622632001992315
原采样接续,650.0,Cu,"(30,100]秒",轴对称有限元集总真实体积,0.16928521107745148,0.08319238592321737,0.031473228997083394,3.263763427734375,28735,0.009622632001992315
原采样接续,650.0,Cu,"(100,200]秒",节点等权,0.25976060035870535,0.12054175875218864,0.051427485179088,3.641082763671875,41050,0.009622632001992315
原采样接续,650.0,Cu,"(100,200]秒",轴对称有限元集总真实体积,0.17704458074240098,0.08295879941242587,0.03540913916942907,3.641082763671875,41050,0.009622632001992315
原采样接续,650.0,SiC,全时段,节点等权,0.15722168383075816,0.11973029330029723,0.07600272315703221,1.167999267578125,34138,0.009622632001992315
原采样接续,650.0,SiC,全时段,轴对称有限元集总真实体积,0.14429294291987763,0.10909030248289033,0.06588473544385146,1.167999267578125,34138,0.009622632001992315
原采样接续,650.0,SiC,"[0,30]秒",节点等权,0.16312448121287654,0.12468556962775056,0.049583807499451044,1.167999267578125,5408,0.009622632001992315
原采样接续,650.0,SiC,"[0,30]秒",轴对称有限元集总真实体积,0.15020399016144168,0.11618283035132383,0.053675417888524236,1.167999267578125,5408,0.009622632001992315
原采样接续,650.0,SiC,"(30,100]秒",节点等权,0.16928024455161006,0.13094534531349059,0.10271657522915786,0.858734130859375,11830,0.009622632001992315
原采样接续,650.0,SiC,"(30,100]秒",轴对称有限元集总真实体积,0.15564602065104943,0.12029494997738997,0.0892474238539929,0.858734130859375,11830,0.009622632001992315
原采样接续,650.0,SiC,"(100,200]秒",节点等权,0.1461422499312292,0.11029406846627682,0.06575707971697023,0.78594970703125,16900,0.009622632001992315
原采样接续,650.0,SiC,"(100,200]秒",轴对称有限元集总真实体积,0.13371514808726404,0.0989774403188418,0.053437835174457146,0.78594970703125,16900,0.009622632001992315
原采样接续,730.0,Cu,全时段,节点等权,0.27968705572679103,0.13599931818104732,0.044813895895170555,4.078643798828125,82921,0.009603337006410584
原采样接续,730.0,Cu,全时段,轴对称有限元集总真实体积,0.19419048707768116,0.09686104861999861,0.029900821851466433,4.078643798828125,82921,0.009603337006410584
原采样接续,730.0,Cu,"[0,30]秒",节点等权,0.2560985005595753,0.1568025224246584,0.02756408245351515,3.432525634765625,13136,0.009603337006410584
原采样接续,730.0,Cu,"[0,30]秒",轴对称有限元集总真实体积,0.19471668574334933,0.1217185015526917,0.0194283063104201,3.432525634765625,13136,0.009603337006410584
原采样接续,730.0,Cu,"(30,100]秒",节点等权,0.2742466099009461,0.12840601448309988,0.03866827045292653,3.665252685546875,28735,0.009603337006410584
原采样接续,730.0,Cu,"(30,100]秒",轴对称有限元集总真实体积,0.18760681425344797,0.09077790624568505,0.021627464097194064,3.665252685546875,28735,0.009603337006410584
原采样接续,730.0,Cu,"(100,200]秒",节点等权,0.29048010551346776,0.134657605411655,0.0546357740060711,4.078643798828125,41050,0.009603337006410584
原采样接续,730.0,Cu,"(100,200]秒",轴对称有限元集总真实体积,0.19850440714033102,0.09316486334355636,0.039043377252591924,4.078643798828125,41050,0.009603337006410584
原采样接续,730.0,SiC,全时段,节点等权,0.1617420403220358,0.12056225264831576,0.05020384844664258,1.260711669921875,34138,0.009603337006410584
原采样接续,730.0,SiC,全时段,轴对称有限元集总真实体积,0.1484526069639409,0.10971179815920333,0.04053440460780784,1.260711669921875,34138,0.009603337006410584
原采样接续,730.0,SiC,"[0,30]秒",节点等权,0.17728908975256008,0.1366742320314667,-0.004255548736752843,1.260711669921875,5408,0.009603337006410584
原采样接续,730.0,SiC,"[0,30]秒",轴对称有限元集总真实体积,0.1604917802210837,0.1257367845141749,0.0016198771745263368,1.260711669921875,5408,0.009603337006410584
原采样接续,730.0,SiC,"(30,100]秒",节点等权,0.1609608780524187,0.11785241688900042,0.06510915748164095,0.925079345703125,11830,0.009603337006410584
原采样接续,730.0,SiC,"(30,100]秒",轴对称有限元集总真实体积,0.14833549654363606,0.10810663035053107,0.05160954046306244,0.925079345703125,11830,0.009603337006410584
原采样接续,730.0,SiC,"(100,200]秒",节点等权,0.1570039717725117,0.11730330427722818,0.05719713922083025,0.864288330078125,16900,0.009603337006410584
原采样接续,730.0,SiC,"(100,200]秒",轴对称有限元集总真实体积,0.1444724444271122,0.10570741999168297,0.04523445828777969,0.864288330078125,16900,0.009603337006410584
原采样接续,800.0,Cu,全时段,节点等权,0.29995616671513825,0.14311202160320516,0.0015203223597234114,4.405975341796875,82921,0.009526150999590755
原采样接续,800.0,Cu,全时段,轴对称有限元集总真实体积,0.20811263938908175,0.10260228415114962,0.0003255715721450445,4.405975341796875,82921,0.009526150999590755
原采样接续,800.0,Cu,"[0,30]秒",节点等权,0.277526278303113,0.16929944511162667,0.03333719000311049,3.685150146484375,13136,0.009526150999590755
原采样接续,800.0,Cu,"[0,30]秒",轴对称有限元集总真实体积,0.21314253371485908,0.13432905754692784,0.02630138053624981,3.685150146484375,13136,0.009526150999590755
原采样接续,800.0,Cu,"(30,100]秒",节点等权,0.29577385266712103,0.1378868876985411,-0.01595034701359133,3.9288330078125,28735,0.009526150999590755
原采样接续,800.0,Cu,"(30,100]秒",轴对称有限元集总真实体积,0.20291803320831095,0.09914185949101734,-0.01573599466426157,3.9288330078125,28735,0.009526150999590755
原采样接续,800.0,Cu,"(100,200]秒",节点等权,0.3096170059076108,0.1383896398137751,0.003568393275159866,4.405975341796875,41050,0.009526150999590755
原采样接续,800.0,Cu,"(100,200]秒",轴对称有限元集总真实体积,0.21006530489963016,0.09487201392659321,0.003256409069116152,4.405975341796875,41050,0.009526150999590755
原采样接续,800.0,SiC,全时段,节点等权,0.2015042850428162,0.1553898518069696,-0.10982465825032542,1.449249267578125,34138,0.009526150999590755
原采样接续,800.0,SiC,全时段,轴对称有限元集总真实体积,0.18580394956094326,0.14190428436439143,-0.10010809646965803,1.449249267578125,34138,0.009526150999590755
原采样接续,800.0,SiC,"[0,30]秒",节点等权,0.18315734987152335,0.13517189025878906,-0.04335245437170627,1.449249267578125,5408,0.009526150999590755
原采样接续,800.0,SiC,"[0,30]秒",轴对称有限元集总真实体积,0.16895374448838402,0.12563467709930648,-0.02926633818538241,1.449249267578125,5408,0.009526150999590755
原采样接续,800.0,SiC,"(30,100]秒",节点等权,0.19875329663911975,0.15348873702732063,-0.11284960039772426,0.985626220703125,11830,0.009526150999590755
原采样接续,800.0,SiC,"(30,100]秒",轴对称有限元集总真实体积,0.1841189873091113,0.13894755343135223,-0.10436314145195542,0.985626220703125,11830,0.009526150999590755
原采样接续,800.0,SiC,"(100,200]秒",节点等权,0.20888538850713265,0.16319037984814164,-0.12897830398830437,1.005035400390625,16900,0.009526150999590755
原采样接续,800.0,SiC,"(100,200]秒",轴对称有限元集总真实体积,0.19202161015989933,0.14918027034234602,-0.11979892763301805,1.005035400390625,16900,0.009526150999590755
空间平衡接续,90.0,Cu,全时段,节点等权,0.04366036784308456,0.028487799060414997,0.021050729198503884,0.462249755859375,82921,0.009544691012706608
空间平衡接续,90.0,Cu,全时段,轴对称有限元集总真实体积,0.03213354006970248,0.02156746243099478,0.015274240602304676,0.462249755859375,82921,0.009544691012706608
空间平衡接续,90.0,Cu,"[0,30]秒",节点等权,0.051474641054740686,0.037278143990780346,0.01890957282899213,0.4110107421875,13136,0.009544691012706608
空间平衡接续,90.0,Cu,"[0,30]秒",轴对称有限元集总真实体积,0.03802233334222231,0.028524543660539206,0.010884795164164811,0.4110107421875,13136,0.009544691012706608
空间平衡接续,90.0,Cu,"(30,100]秒",节点等权,0.04073863980478985,0.026355248101591046,0.020421670834375544,0.462249755859375,28735,0.009544691012706608
空间平衡接续,90.0,Cu,"(30,100]秒",轴对称有限元集总真实体积,0.03094820097431138,0.020743400177288637,0.015786707291546444,0.462249755859375,28735,0.009544691012706608
空间平衡接续,90.0,Cu,"(100,200]秒",节点等权,0.04290629183046562,0.02716767435387485,0.022176240091637486,0.461883544921875,41050,0.009544691012706608
空间平衡接续,90.0,Cu,"(100,200]秒",轴对称有限元集总真实体积,0.030865886927095645,0.019918040015134888,0.01632013646004021,0.461883544921875,41050,0.009544691012706608
空间平衡接续,90.0,SiC,全时段,节点等权,0.06781886852213037,0.05739200928835718,0.05649755049816187,0.487640380859375,34138,0.009544691012706608
空间平衡接续,90.0,SiC,全时段,轴对称有限元集总真实体积,0.05949846841607762,0.05128135949503161,0.050302416172398653,0.487640380859375,34138,0.009544691012706608
空间平衡接续,90.0,SiC,"[0,30]秒",节点等权,0.10870229765049992,0.08424534318009777,0.08108950507711377,0.487640380859375,5408,0.009544691012706608
空间平衡接续,90.0,SiC,"[0,30]秒",轴对称有限元集总真实体积,0.08972724714362049,0.0694720409671489,0.06626086314766144,0.487640380859375,5408,0.009544691012706608
空间平衡接续,90.0,SiC,"(30,100]秒",节点等权,0.05661204440209005,0.05124474571402156,0.05073341763029639,0.152679443359375,11830,0.009544691012706608
空间平衡接续,90.0,SiC,"(30,100]秒",轴对称有限元集总真实体积,0.05197159157515031,0.047548607066995006,0.04700708739444924,0.152679443359375,11830,0.009544691012706608
空间平衡接续,90.0,SiC,"(100,200]秒",节点等权,0.057150316614942576,0.05310202694503513,0.0526630180404031,0.1728515625,16900,0.009544691012706608
空间平衡接续,90.0,SiC,"(100,200]秒",轴对称有限元集总真实体积,0.051806285037686674,0.048073268123579704,0.04750244328487914,0.1728515625,16900,0.009544691012706608
空间平衡接续,170.0,Cu,全时段,节点等权,0.07678669299425359,0.047413400578327186,0.03482821060128956,0.860931396484375,82921,0.009486356997513212
空间平衡接续,170.0,Cu,全时段,轴对称有限元集总真实体积,0.05689148044414939,0.03716898982725804,0.028772928425444492,0.860931396484375,82921,0.009486356997513212
空间平衡接续,170.0,Cu,"[0,30]秒",节点等权,0.102980135927754,0.07783300374225054,0.05749939884831641,0.8121337890625,13136,0.009486356997513212
空间平衡接续,170.0,Cu,"[0,30]秒",轴对称有限元集总真实体积,0.07728886888709717,0.05927544692769584,0.04231839925678361,0.8121337890625,13136,0.009486356997513212
空间平衡接续,170.0,Cu,"(30,100]秒",节点等权,0.06862683251181072,0.04075382166952595,0.029062909733135224,0.854034423828125,28735,0.009486356997513212
空间平衡接续,170.0,Cu,"(30,100]秒",轴对称有限元集总真实体积,0.05132947055105516,0.032994083912541945,0.025282461593253657,0.854034423828125,28735,0.009486356997513212
空间平衡接续,170.0,Cu,"(100,200]秒",节点等权,0.07224954104602267,0.04234083280203258,0.031609140969949,0.860931396484375,41050,0.009486356997513212
空间平衡接续,170.0,Cu,"(100,200]秒",轴对称有限元集总真实体积,0.05274629428717675,0.03301735769541922,0.02688170454194956,0.860931396484375,41050,0.009486356997513212
空间平衡接续,170.0,SiC,全时段,节点等权,0.0889754561876292,0.07002353059211189,0.06610060132054776,0.373992919921875,34138,0.009486356997513212
空间平衡接续,170.0,SiC,全时段,轴对称有限元集总真实体积,0.0816368174879202,0.06533000460637468,0.06208658479823168,0.373992919921875,34138,0.009486356997513212
空间平衡接续,170.0,SiC,"[0,30]秒",节点等权,0.16753968780010126,0.14462345168435362,0.13340188765666894,0.373992919921875,5408,0.009486356997513212
空间平衡接续,170.0,SiC,"[0,30]秒",轴对称有限元集总真实体积,0.14972627570361266,0.12851990230688992,0.11812646773664619,0.373992919921875,5408,0.009486356997513212
