种子,模型状态原标识,划分原标识,功率_瓦,模态原标识,时间窗原标识,下界_秒,上界_秒,下界闭端点,上界闭端点,实测点数,绝对RMSE_摄氏度,绝对MAE_摄氏度,有符号偏差_摄氏度,绝对误差经验p95_摄氏度,最大绝对误差_摄氏度,首实测差分RMSE_摄氏度,首实测差分MAE_摄氏度,首实测差分有符号偏差_摄氏度,首实测差分绝对误差经验p95_摄氏度,首实测差分最大绝对误差_摄氏度,有符号峰值误差_摄氏度,空窗原因,模态中文名称,模型状态中文名称,时间窗中文名称
0,final,validation,403.0,Cold,time_100_200_s,100.0,200.0,False,True,26,1.7958372714967938,1.7932457557091348,-1.7932457557091348,1.9129638671875,1.924591064453125,0.4960104053803689,0.48654409555288464,-0.48654409555288464,0.60626220703125,0.617889404296875,-1.611968994140625,,冷环,训练末,"(100,200]秒"
0,final,validation,630.5,Cold,time_0_30_s,0.0,30.0,True,True,30,1.2729417253426618,1.254425048828125,-1.254425048828125,1.6045547485351563,1.609130859375,0.21697962593232065,0.18625691731770833,0.016784667968749997,0.33334503173828123,0.337921142578125,-1.604705810546875,,冷环,训练末,"[0,30]秒"
0,final,validation,630.5,Cold,time_30_100_s,30.0,100.0,False,True,70,2.4260902337302324,2.403334699358259,-2.403334699358259,2.784674072265625,2.81964111328125,1.1796622911669996,1.1321249825613837,-1.1321249825613837,1.51346435546875,1.548431396484375,-2.81964111328125,,冷环,训练末,"(30,100]秒"
0,final,validation,630.5,Cold,time_100_200_s,100.0,200.0,False,True,50,2.864391703329482,2.862304077148438,-2.862304077148438,2.9582855224609377,2.960784912109375,1.5948468464353407,1.5910943603515624,-1.5910943603515624,1.6870758056640625,1.6895751953125,-2.515869140625,,冷环,训练末,"(100,200]秒"
1,best,validation,115.2,Top,time_0_30_s,0.0,30.0,True,True,606,2.724239766977645,2.0765388413230976,-1.4678184081225507,5.9586944580078125,6.944061279296875,4.549258208592676,4.0620676676432295,4.0620676676432295,6.524009704589844,6.82403564453125,2.338104248046875,,顶部,观测最佳,"[0,30]秒"
1,best,validation,115.2,Top,time_30_100_s,30.0,100.0,False,True,1313,0.8820683519035191,0.6453569678069069,0.4174715900639042,1.92108154296875,2.87005615234375,6.004492912937103,5.947357665829684,5.947357665829684,7.36470947265625,8.969390869140625,-0.078826904296875,,顶部,观测最佳,"(30,100]秒"
1,best,validation,115.2,Top,time_100_200_s,100.0,200.0,False,True,0,,,,,,,,,,,,预登记时间窗内无观测，不外推真值,顶部,观测最佳,"(100,200]秒"
1,best,validation,403.0,Top,time_0_30_s,0.0,30.0,True,True,606,3.00161809970948,2.1563034309412386,0.2864421680815542,6.0578155517578125,13.82061767578125,4.1776356526164555,3.03724740912812,1.9955332035278723,7.980400085449219,8.46697998046875,0.407989501953125,,顶部,观测最佳,"[0,30]秒"
1,best,validation,403.0,Top,time_30_100_s,30.0,100.0,False,True,1414,1.4220949886022678,1.0154335765199667,-0.358197207888016,2.6823776245117186,7.163482666015625,5.421001721736156,4.678716050896614,1.3454296275010162,9.846090698242183,12.38275146484375,1.11285400390625,,顶部,观测最佳,"(30,100]秒"
1,best,validation,403.0,Top,time_100_200_s,100.0,200.0,False,True,404,2.312987935903903,2.021895335842124,1.576027285317078,4.111546325683594,6.17437744140625,6.250041223384139,5.064278190423463,3.2645078403776373,10.905577087402342,11.495574951171875,1.74884033203125,,顶部,观测最佳,"(100,200]秒"
1,best,validation,630.5,Top,time_0_30_s,0.0,30.0,True,True,606,7.4278438594951615,6.198074211288608,4.535234725207598,13.304847717285156,24.925445556640625,9.516591694255663,7.266975565939583,2.0390318938556895,18.630653381347656,23.434814453125,3.4703369140625,,顶部,观测最佳,"[0,30]秒"
1,best,validation,630.5,Top,time_30_100_s,30.0,100.0,False,True,1414,3.3916549015292157,2.5295318116164456,-1.768914750701761,6.701477050781244,12.60455322265625,12.245662343212894,11.386668155040224,-5.9469014408429715,16.01180419921875,18.97406005859375,1.7054443359375,,顶部,观测最佳,"(30,100]秒"
1,best,validation,630.5,Top,time_100_200_s,100.0,200.0,False,True,909,4.931719475945385,3.8146696945221557,0.75567495554902,8.733288574218745,25.1170654296875,10.813785022209675,9.83956909608688,-3.7901441581975712,15.97638549804687,20.106414794921875,1.6474609375,,顶部,观测最佳,"(100,200]秒"
1,best,validation,115.2,Hot,time_0_30_s,0.0,30.0,True,True,30,1.2751193637411746,1.1338267008463543,1.0830902099609376,1.723828125,1.73468017578125,1.61817165367028,1.4716094970703124,1.4716094970703124,2.112347412109375,2.123199462890625,1.72235107421875,,热环,观测最佳,"[0,30]秒"
1,best,validation,115.2,Hot,time_30_100_s,30.0,100.0,False,True,70,0.9942073931088423,0.8026031494140624,0.7174346923828125,1.6597488403320313,1.6961669921875,1.3026396306855035,1.1059539794921875,1.1059539794921875,2.048268127441406,2.084686279296875,0.83795166015625,,热环,观测最佳,"(30,100]秒"
1,best,validation,115.2,Hot,time_100_200_s,100.0,200.0,False,True,0,,,,,,,,,,,,预登记时间窗内无观测，不外推真值,热环,观测最佳,"(100,200]秒"
1,best,validation,403.0,Hot,time_0_30_s,0.0,30.0,True,True,30,2.435954718231225,2.424794514973958,2.424794514973958,2.7324127197265624,2.770050048828125,0.6803790917548588,0.6392720540364583,0.6392720540364583,0.9468902587890625,0.984527587890625,2.601226806640625,,热环,观测最佳,"[0,30]秒"
1,best,validation,403.0,Hot,time_30_100_s,30.0,100.0,False,True,70,3.0677192935899407,3.0625091552734376,3.0625091552734376,3.3598587036132814,3.379425048828125,1.2894317956531742,1.2769866943359374,1.2769866943359374,1.5743362426757812,1.593902587890625,3.020751953125,,热环,观测最佳,"(30,100]秒"
1,best,validation,403.0,Hot,time_100_200_s,100.0,200.0,False,True,26,3.30017636377603,3.2949218750000004,3.2949218750000004,3.6141586303710938,3.662933349609375,1.5208354483127628,1.5093994140625,1.5093994140625,1.8286361694335938,1.877410888671875,3.662933349609375,,热环,观测最佳,"(100,200]秒"
1,best,validation,630.5,Hot,time_0_30_s,0.0,30.0,True,True,30,1.7824753744815407,1.7132863362630206,1.7132863362630206,2.687405395507812,2.78912353515625,0.538878744792298,0.43858947753906247,-0.22027689615885418,0.8464553833007812,0.883392333984375,1.659912109375,,热环,观测最佳,"[0,30]秒"
1,best,validation,630.5,Hot,time_30_100_s,30.0,100.0,False,True,70,1.938066780000701,1.866131591796875,1.866131591796875,2.6741485595703125,2.702239990234375,0.5274492885551426,0.4832301548549107,-0.06743164062499998,0.7405853271484375,0.7686767578125,1.287109375,,热环,观测最佳,"(30,100]秒"
1,best,validation,630.5,Hot,time_100_200_s,100.0,200.0,False,True,50,1.4440931396155672,1.2102557373046876,1.2102557373046876,3.0418045043945305,3.7667236328125,1.069513804819056,0.9984686279296875,-0.7233074951171873,1.4469635009765625,1.833160400390625,3.7667236328125,,热环,观测最佳,"(100,200]秒"
1,best,validation,115.2,Cold,time_0_30_s,0.0,30.0,True,True,30,1.1581123377982845,1.1179595947265624,1.1179595947265624,1.58089599609375,1.602294921875,0.3392046884341862,0.2695424397786459,0.1538482666015625,0.61678466796875,0.63818359375,1.602294921875,,冷环,观测最佳,"[0,30]秒"
1,best,validation,115.2,Cold,time_30_100_s,30.0,100.0,False,True,70,1.0485961842996907,0.9360408238002231,0.0354069301060268,1.5480087280273436,1.589996337890625,1.4002828878223574,1.148288835797991,-0.9287043980189731,2.401564025878906,2.477325439453125,0.82763671875,,冷环,观测最佳,"(30,100]秒"
1,best,validation,115.2,Cold,time_100_200_s,100.0,200.0,False,True,0,,,,,,,,,,,,预登记时间窗内无观测，不外推真值,冷环,观测最佳,"(100,200]秒"
1,best,validation,403.0,Cold,time_0_30_s,0.0,30.0,True,True,30,2.3283880139402253,2.2709950764973956,2.2709950764973956,2.76500244140625,2.780731201171875,1.3817556140523486,1.2826833089192708,1.2826833089192708,1.776690673828125,1.79241943359375,2.28448486328125,,冷环,观测最佳,"[0,30]秒"
1,best,validation,403.0,Cold,time_30_100_s,30.0,100.0,False,True,70,2.3814122987582667,2.3792855398995534,2.3792855398995534,2.6037261962890623,2.702178955078125,1.3946085083592907,1.3909737723214288,1.3909737723214288,1.6154144287109373,1.7138671875,2.702178955078125,,冷环,观测最佳,"(30,100]秒"
1,best,validation,403.0,Cold,time_100_200_s,100.0,200.0,False,True,26,3.097708264846765,3.0910034179687504,3.0910034179687504,3.3685150146484375,3.38140869140625,2.112535571494102,2.1026916503906254,2.1026916503906254,2.3802032470703125,2.393096923828125,3.38140869140625,,冷环,观测最佳,"(100,200]秒"
1,best,validation,630.5,Cold,time_0_30_s,0.0,30.0,True,True,30,3.692097872857358,3.627985636393228,3.627985636393228,4.447950744628906,4.500885009765625,1.8031948074967623,1.6679941813151042,1.6679941813151042,2.487959289550781,2.5408935546875,3.35479736328125,,冷环,观测最佳,"[0,30]秒"
1,best,validation,630.5,Cold,time_30_100_s,30.0,100.0,False,True,70,2.9728333939086777,2.9647011893136153,2.9647011893136153,3.2372283935546875,3.274261474609375,1.0284585047966546,1.0047097342354911,1.0047097342354911,1.2772369384765625,1.31427001953125,2.714752197265625,,冷环,观测最佳,"(30,100]秒"
1,best,validation,630.5,Cold,time_100_200_s,100.0,200.0,False,True,50,2.6345383875833717,2.6321557617187503,2.6321557617187503,2.802926635742187,2.929931640625,0.6814348221384424,0.672164306640625,0.672164306640625,0.8429351806640624,0.969940185546875,2.929931640625,,冷环,观测最佳,"(100,200]秒"
1,final,validation,115.2,Top,time_0_30_s,0.0,30.0,True,True,606,5.391433316903567,5.076144932913701,-5.076144932913701,8.221809387207031,8.43707275390625,1.960009828001738,1.7540120543426412,1.7540120543426412,2.9804153442382812,3.36285400390625,-5.84332275390625,,顶部,训练末,"[0,30]秒"
1,final,validation,115.2,Top,time_30_100_s,30.0,100.0,False,True,1313,4.736837980451495,4.045944922767517,-3.9577834745989624,7.422113037109375,7.875335693359375,3.1469968190673243,2.8723735126573806,2.8723735126573806,5.252801513671873,6.591705322265625,-7.856964111328125,,顶部,训练末,"(30,100]秒"
1,final,validation,115.2,Top,time_100_200_s,100.0,200.0,False,True,0,,,,,,,,,,,,预登记时间窗内无观测，不外推真值,顶部,训练末,"(100,200]秒"
1,final,validation,403.0,Top,time_0_30_s,0.0,30.0,True,True,606,3.339050640129401,2.4543745588548114,1.6297824469336581,7.510589599609375,7.720947265625,5.332239223643255,4.589239894753636,-4.546112413060154,7.7985687255859375,8.56243896484375,-0.89971923828125,,顶部,训练末,"[0,30]秒"
1,final,validation,403.0,Top,time_30_100_s,30.0,100.0,False,True,1414,2.0673109057394523,1.557289481747191,-1.4718497943149562,4.110375976562498,9.4427490234375,7.754334176410246,7.649268602858508,-7.649268602858508,9.058241271972657,9.345458984375,-1.16949462890625,,顶部,训练末,"(30,100]秒"
1,final,validation,403.0,Top,time_100_200_s,100.0,200.0,False,True,404,1.6653843249588631,1.0357236984581997,-0.4969078813769664,3.7092864990234284,8.745880126953125,6.8429623810805476,6.678132017493926,-6.678132017493926,8.533143615722656,8.59539794921875,-0.7503662109375,,顶部,训练末,"(100,200]秒"
1,final,validation,630.5,Top,time_0_30_s,0.0,30.0,True,True,606,9.491897299099223,8.487396839771758,7.585321057902406,14.917816162109375,18.212249755859375,5.9717971160040975,4.789201271700191,-4.387354935428057,10.869827270507812,12.823944091796875,5.4163818359375,,顶部,训练末,"[0,30]秒"
1,final,validation,630.5,Top,time_30_100_s,30.0,100.0,False,True,1414,5.4442084017996955,3.7429233352330837,-2.3671790981079823,12.131616210937484,19.85589599609375,15.14669873617119,14.952662744275967,-14.952662744275967,18.591845703125,19.1741943359375,0.757568359375,,顶部,训练末,"(30,100]秒"
1,final,validation,630.5,Top,time_100_200_s,100.0,200.0,False,True,909,5.278833681930204,3.3351859103559067,-2.69233938162788,12.251843261718724,25.5250244140625,15.722835495622213,15.432565589627742,-15.432565589627742,20.436407470703124,23.355377197265625,0.27691650390625,,顶部,训练末,"(100,200]秒"
1,final,validation,115.2,Hot,time_0_30_s,0.0,30.0,True,True,30,0.2795241669265119,0.24598185221354166,0.046582031250000024,0.4215805053710937,0.452117919921875,0.3346638447255408,0.285662841796875,0.18983154296874993,0.5370468139648438,0.55145263671875,-0.452117919921875,,热环,训练末,"[0,30]秒"
1,final,validation,115.2,Hot,time_30_100_s,30.0,100.0,False,True,70,0.7638720903515502,0.7558362688337052,-0.7558362688337052,0.9564010620117187,0.982269287109375,0.6224746100253464,0.6125867571149555,-0.6125867571149555,0.8131515502929687,0.839019775390625,-0.898468017578125,,热环,训练末,"(30,100]秒"
1,final,validation,115.2,Hot,time_100_200_s,100.0,200.0,False,True,0,,,,,,,,,,,,预登记时间窗内无观测，不外推真值,热环,训练末,"(100,200]秒"
1,final,validation,403.0,Hot,time_0_30_s,0.0,30.0,True,True,30,0.6785236098753563,0.6084493001302085,0.6084493001302085,1.0654022216796875,1.094757080078125,0.35516444104137973,0.2829793294270833,0.18962605794270834,0.6465789794921875,0.675933837890625,0.418548583984375,,热环,训练末,"[0,30]秒"
1,final,validation,403.0,Hot,time_30_100_s,30.0,100.0,False,True,70,0.471907661239445,0.4289725167410714,-0.27960117885044644,0.6392257690429688,0.6441650390625,0.7951834338214763,0.6987862723214285,-0.6984244210379464,1.0580490112304688,1.06298828125,-0.601593017578125,,热环,训练末,"(30,100]秒"
1,final,validation,403.0,Hot,time_100_200_s,100.0,200.0,False,True,26,0.43300229327284284,0.40797424316406256,-0.40797424316406256,0.5810470581054688,0.596099853515625,0.8394296186565725,0.8267974853515625,-0.8267974853515625,0.9998703002929688,1.014923095703125,-0.100921630859375,,热环,训练末,"(100,200]秒"
1,final,validation,630.5,Hot,time_0_30_s,0.0,30.0,True,True,30,1.700484020674212,1.6606852213541665,1.6606852213541665,2.35013427734375,2.38323974609375,0.7119836166707165,0.6284261067708334,-0.6108601888020833,1.0736190795898437,1.10064697265625,1.206268310546875,,热环,训练末,"[0,30]秒"
1,final,validation,630.5,Hot,time_30_100_s,30.0,100.0,False,True,70,0.6904661844646472,0.5429552350725445,0.5429552350725445,1.2101791381835938,1.23828125,1.7804401584980047,1.7285901750837054,-1.7285901750837054,2.1521728515625,2.15838623046875,0.182281494140625,,热环,训练末,"(30,100]秒"
1,final,validation,630.5,Hot,time_100_200_s,100.0,200.0,False,True,50,0.8127286049643421,0.6376202392578125,-0.46552429199218753,1.4321990966796876,1.449798583984375,2.8169780746948305,2.7370697021484376,-2.7370697021484376,3.7037445068359376,3.721343994140625,1.1697998046875,,热环,训练末,"(100,200]秒"
