HF优化步,训练热流_W_m2,物理配点时刻_s,HF三探针消费点数,实际训练目标,HF可见探针目标,累计体内PDE计算次数,合法两档探针验证RMSE_K
247,35000,150.0,42,0.008575331419706345,0.0029506031423807144,0,
248,50000,150.0,42,0.01748543418943882,0.006110597867518663,0,
249,65000,150.0,42,0.02628493681550026,0.009995260275900364,0,
250,80000,150.0,42,0.038634758442640305,0.015058779157698154,0,
251,20000,175.0,42,0.004972320981323719,0.0009898956632241607,0,
252,35000,175.0,42,0.008865529671311378,0.0031475694850087166,0,
253,50000,175.0,42,0.01562575250864029,0.006394226104021072,0,
254,65000,175.0,42,0.025664562359452248,0.010316708125174046,0,
255,80000,175.0,42,0.04474634677171707,0.015464004129171371,0,
256,20000,200.0,42,0.008412862196564674,0.0010446248343214393,0,
257,35000,200.0,42,0.0129641592502594,0.0033648540265858173,0,
258,50000,200.0,42,0.020261770114302635,0.006866415496915579,0,
259,65000,200.0,42,0.03257761523127556,0.011145197786390781,0,
260,80000,200.0,42,0.052857689559459686,0.01684567704796791,0,2.2545859813690186
261,20000,1.0,42,0.02472381293773651,0.0012361067347228527,0,
262,35000,1.0,42,0.07867235690355301,0.003925858531147242,0,
263,50000,1.0,42,0.1408831775188446,0.007753640413284302,0,
264,65000,1.0,42,0.1691412478685379,0.012064055539667606,0,
265,80000,1.0,42,0.14784331619739532,0.017253218218684196,0,
266,20000,2.0,42,0.005277067422866821,0.0009824454318732023,0,
267,35000,2.0,42,0.015027125366032124,0.0030053656082600355,0,
268,50000,2.0,42,0.02478349395096302,0.0058373077772557735,0,
269,65000,2.0,42,0.039647191762924194,0.009165993891656399,0,
270,80000,2.0,42,0.07200010120868683,0.013637591153383255,0,
271,20000,5.0,42,0.012415355071425438,0.0008157884003594518,0,
272,35000,5.0,42,0.023353882133960724,0.0023830896243453026,0,
273,50000,5.0,42,0.04368906468153,0.004846752621233463,0,
274,65000,5.0,42,0.07707525044679642,0.008033963851630688,0,
275,80000,5.0,42,0.11736206710338593,0.012554141692817211,0,
276,20000,10.0,42,0.01713443361222744,0.0008210004307329655,0,
277,35000,10.0,42,0.02371743693947792,0.00231806468218565,0,
278,50000,10.0,42,0.032475296407938004,0.004849822260439396,0,
279,65000,10.0,42,0.04613645374774933,0.008267361670732498,0,
280,80000,10.0,42,0.06520596891641617,0.013176774606108665,0,1.9135551452636719
281,20000,20.0,42,0.009618129581212997,0.0008136987453326583,0,
282,35000,20.0,42,0.011089248582720757,0.002476142253726721,0,
283,50000,20.0,42,0.019881628453731537,0.0053135063499212265,0,
284,65000,20.0,42,0.03539923205971718,0.009089483879506588,0,
285,80000,20.0,42,0.05614018440246582,0.014337530359625816,0,
286,20000,30.0,42,0.004459088668227196,0.0008293328573927283,0,
287,35000,30.0,42,0.011264118365943432,0.0026791293639689684,0,
288,50000,30.0,42,0.02662137895822525,0.005669659003615379,0,
289,65000,30.0,42,0.04184587299823761,0.009452909231185913,0,
290,80000,30.0,42,0.05492933467030525,0.01450782734900713,0,
291,20000,50.0,42,0.0035551022738218307,0.000831197015941143,0,
292,35000,50.0,42,0.008898857980966568,0.0026566958986222744,0,
293,50000,50.0,42,0.018141405656933784,0.005486844573169947,0,
294,65000,50.0,42,0.028343569487333298,0.009001536294817924,0,
295,80000,50.0,42,0.04388238862156868,0.013727632351219654,0,
296,20000,75.0,42,0.003844405058771372,0.0008120102575048804,0,
297,35000,75.0,42,0.007853871211409569,0.0025623927358537912,0,
298,50000,75.0,42,0.01627207174897194,0.005293005146086216,0,
299,65000,75.0,42,0.029491864144802094,0.008744786493480206,0,
300,80000,75.0,42,0.04839351773262024,0.01348052453249693,0,1.9455360174179077
301,20000,100.0,42,0.003471304662525654,0.000826062576379627,0,
302,35000,100.0,42,0.007171804551035166,0.002640870399773121,0,
303,50000,100.0,42,0.015074672177433968,0.0055074808187782764,0,
304,65000,100.0,42,0.025464819744229317,0.009162712842226028,0,
305,80000,100.0,42,0.03808091580867767,0.014168495312333107,0,
306,20000,125.0,42,0.0027864102739840746,0.0008819025242701173,0,
307,35000,125.0,42,0.007490119896829128,0.0028514692094177008,0,
308,50000,125.0,42,0.01697731949388981,0.005913957487791777,0,
309,65000,125.0,42,0.026541465893387794,0.009749073535203934,0,
310,80000,125.0,42,0.03639466315507889,0.01489242073148489,0,
311,20000,150.0,42,0.00335976155474782,0.0009247362613677979,0,
312,35000,150.0,42,0.007559986785054207,0.0029627049807459116,0,
313,50000,150.0,42,0.01541006937623024,0.0060538738034665585,0,
314,65000,150.0,42,0.02414277195930481,0.009873667731881142,0,
315,80000,150.0,42,0.03693123906850815,0.015008145943284035,0,
316,20000,175.0,42,0.005732657853513956,0.0009487083298154175,0,
317,35000,175.0,42,0.008811979554593563,0.0030482506845146418,0,
318,50000,175.0,42,0.01526801846921444,0.006229170132428408,0,
319,65000,175.0,42,0.02567550167441368,0.010198217816650867,0,
320,80000,175.0,42,0.042779576033353806,0.015621726401150227,0,2.1365206241607666
321,20000,200.0,42,0.008308644406497478,0.0010637183440849185,0,
322,35000,200.0,42,0.011800682172179222,0.00345207960344851,0,
323,50000,200.0,42,0.0181425791233778,0.007054849993437529,0,
324,65000,200.0,42,0.028421394526958466,0.011535444296896458,0,
325,80000,200.0,42,0.04542047902941704,0.017586397007107735,0,
326,20000,1.0,42,0.005713983438909054,0.0013661335688084364,0,
327,35000,1.0,42,0.01851794309914112,0.004199623595923185,0,
328,50000,1.0,42,0.03446206450462341,0.008177157491445541,0,
329,65000,1.0,42,0.045666538178920746,0.012743225321173668,0,
330,80000,1.0,42,0.053929008543491364,0.018420333042740822,0,
331,20000,2.0,42,0.004156169015914202,0.0012857777765020728,0,
332,35000,2.0,42,0.011511453427374363,0.0037146827671676874,0,
333,50000,2.0,42,0.020111553370952606,0.006942111998796463,0,
334,65000,2.0,42,0.030481765046715736,0.010615753009915352,0,
335,80000,2.0,42,0.04814518615603447,0.015466835349798203,0,
336,20000,5.0,42,0.0034407558850944042,0.0009692494058981538,0,
337,35000,5.0,42,0.009298223070800304,0.00289358664304018,0,
338,50000,5.0,42,0.018697580322623253,0.0056352498941123486,0,
339,65000,5.0,42,0.03280892223119736,0.009012360125780106,0,
340,80000,5.0,42,0.05208312347531319,0.013757203705608845,0,1.9464330673217773
341,20000,10.0,42,0.003914219327270985,0.0008669244707562029,0,
342,35000,10.0,42,0.008503868244588375,0.0026045902632176876,0,
343,50000,10.0,42,0.016160190105438232,0.0052798110991716385,0,
344,65000,10.0,42,0.02676309645175934,0.008754182606935501,0,
345,80000,10.0,42,0.04146576672792435,0.013712460175156593,0,
346,20000,20.0,42,0.0032096062786877155,0.0008678651065565646,0,
347,35000,20.0,42,0.007775628939270973,0.0026163619477301836,0,
348,50000,20.0,42,0.01651948317885399,0.0054045869037508965,0,
349,65000,20.0,42,0.026995379477739334,0.009064942598342896,0,
350,80000,20.0,42,0.03970134258270264,0.014239291660487652,0,
351,20000,30.0,42,0.0028635114431381226,0.0008713086135685444,0,
352,35000,30.0,42,0.007348502986133099,0.002697998657822609,0,
353,50000,30.0,42,0.015282636508345604,0.005615802016109228,0,
354,65000,30.0,42,0.02431347593665123,0.009410209953784943,0,
355,80000,30.0,42,0.036427464336156845,0.01470398809760809,0,
356,20000,50.0,42,0.0029446976259350777,0.000874867255333811,0,
357,35000,50.0,42,0.006772211287170649,0.0027914419770240784,0,
358,50000,50.0,42,0.01401100680232048,0.0058329468593001366,0,
359,65000,50.0,42,0.023532558232545853,0.009757979772984982,0,
360,80000,50.0,42,0.036196645349264145,0.015198994427919388,0,2.0599329471588135
361,20000,75.0,42,0.002823066432029009,0.0008991624927148223,0,
362,35000,75.0,42,0.00670111458748579,0.0029294935520738363,0,
363,50000,75.0,42,0.014432216994464397,0.006133636459708214,0,
364,65000,75.0,42,0.023650705814361572,0.010242420248687267,0,
365,80000,75.0,42,0.03369343280792236,0.015883613377809525,0,
366,20000,100.0,42,0.002405560575425625,0.0009404988959431648,0,
367,35000,100.0,42,0.006993885152041912,0.0030712613370269537,0,
368,50000,100.0,42,0.01603046990931034,0.0063893659971654415,0,
369,65000,100.0,42,0.025206126272678375,0.010592954233288765,0,
370,80000,100.0,42,0.03374297544360161,0.016297301277518272,0,
371,20000,125.0,42,0.0026873452588915825,0.0009626913233660161,0,
372,35000,125.0,42,0.006935157347470522,0.0031132055446505547,0,
373,50000,125.0,42,0.01512289047241211,0.006420348305255175,0,
374,65000,125.0,42,0.02388586848974228,0.010591111145913601,0,
375,80000,125.0,42,0.03420864790678024,0.016284827142953873,0,
376,20000,150.0,42,0.003962117712944746,0.0009744549752213061,0,
377,35000,150.0,42,0.007005400490015745,0.0031595921609550714,0,
378,50000,150.0,42,0.013891175389289856,0.006522831507027149,0,
379,65000,150.0,42,0.02313510701060295,0.010795338079333305,0,
380,80000,150.0,42,0.03577645868062973,0.016684863716363907,0,2.176441192626953
381,20000,175.0,42,0.005606506019830704,0.0010450448608025908,0,
382,35000,175.0,42,0.00819335225969553,0.0034177147317677736,0,
383,50000,175.0,42,0.014527799561619759,0.007042872253805399,0,
384,65000,175.0,42,0.02385297790169716,0.011626857332885265,0,
385,80000,175.0,42,0.03723321855068207,0.017885280773043633,0,
386,20000,200.0,42,0.0065575651824474335,0.001233847695402801,0,
387,35000,200.0,42,0.009835579432547092,0.003931561950594187,0,
388,50000,200.0,42,0.01635325327515602,0.007916145958006382,0,
389,65000,200.0,42,0.025898240506649017,0.012824955396354198,0,
390,80000,200.0,42,0.04073292389512062,0.01938999816775322,0,
391,20000,1.0,42,0.004460574127733707,0.0015443897573277354,0,
392,35000,1.0,42,0.010846899822354317,0.004556476604193449,0,
393,50000,1.0,42,0.019957516342401505,0.008724095299839973,0,
394,65000,1.0,42,0.03310785070061684,0.013563908636569977,0,
395,80000,1.0,42,0.053029339760541916,0.019759230315685272,0,
396,20000,2.0,42,0.0031606140546500683,0.001561154960654676,0,
397,35000,2.0,42,0.008489706553518772,0.00429801270365715,0,
398,50000,2.0,42,0.016209622845053673,0.007916396483778954,0,
399,65000,2.0,42,0.02548939734697342,0.012050747871398926,0,
400,80000,2.0,42,0.038437437266111374,0.017473390325903893,0,2.197399139404297
401,20000,5.0,42,0.0033780185040086508,0.0012254531029611826,0,
402,35000,5.0,42,0.009615819901227951,0.003434027312323451,0,
403,50000,5.0,42,0.017838459461927414,0.006431870628148317,0,
404,65000,5.0,42,0.026030059903860092,0.010012857615947723,0,
405,80000,5.0,42,0.03620747849345207,0.014955628663301468,0,
406,20000,10.0,42,0.002738102339208126,0.0009793097851797938,0,
407,35000,10.0,42,0.0077674491330981255,0.0028480689506977797,0,
408,50000,10.0,42,0.01507223304361105,0.00556536391377449,0,
409,65000,10.0,42,0.024730168282985687,0.009012176655232906,0,
410,80000,10.0,42,0.03784019872546196,0.013945662416517735,0,
411,20000,20.0,42,0.0025893240235745907,0.0009086027275770903,0,
412,35000,20.0,42,0.006997217424213886,0.0027260410133749247,0,
413,50000,20.0,42,0.01376311480998993,0.005543848033994436,0,
414,65000,20.0,42,0.022563638165593147,0.00926111824810505,0,
415,80000,20.0,42,0.03407115489244461,0.014634480699896812,0,
416,20000,30.0,42,0.002337789162993431,0.0009210141724906862,0,
417,35000,30.0,42,0.006186218000948429,0.0029067029245197773,0,
418,50000,30.0,42,0.012866482138633728,0.006062804255634546,0,
419,65000,30.0,42,0.021288588643074036,0.010225312784314156,0,
420,80000,30.0,42,0.03249860554933548,0.01608419045805931,0,2.1226119995117188
421,20000,50.0,42,0.0021701680961996317,0.0009634673479013145,0,
422,35000,50.0,42,0.006065353751182556,0.0031300599221140146,0,
