功率_瓦,时刻_秒,求积阶数,吸收功率_瓦,储能率_瓦,水冷散热_瓦,对流散热_瓦,辐射散热_瓦,平衡_瓦,绝对平衡_瓦,原定义相对平衡分母_瓦,原定义相对平衡,边界梯度模式原标识,外边界内移_米
55.0,1.0,64,42.06677492057008,79.62517546161543,-97.37141763057501,0.5482051318824575,0.24176865967929134,-59.02304329796793,59.02304329796793,96.58144383901326,-0.6111219811162739,inner_autodiff_at_R_minus_epsilon,1e-6
55.0,10.0,64,42.06677492057008,53.38945723135645,-74.98169258993582,0.7146184329454127,0.3128142741673046,-62.631577572036726,62.631577572036726,73.9542598828231,-0.8468961446071314,inner_autodiff_at_R_minus_epsilon,1e-6
55.0,50.0,64,42.06677492057008,-2.8198484953478324,-21.113546949562092,0.9471214144687252,0.4156724157276302,-64.63737653528365,64.63737653528365,42.06677492057008,-1.53654223926914,inner_autodiff_at_R_minus_epsilon,1e-6
55.0,100.0,64,42.06677492057008,-14.59401334190324,-177.2384506943008,0.8627926467584549,0.35933837598944907,-232.67710793402622,232.67710793402622,176.0163196715529,-1.3219064480396054,inner_autodiff_at_R_minus_epsilon,1e-6
55.0,200.0,64,42.06677492057008,35.21960606884217,262.16195424535056,0.9775323004886165,0.4300519565834046,256.72236965069465,256.72236965069465,263.5695385024226,0.9740213952999542,inner_autodiff_at_R_minus_epsilon,1e-6
115.2,1.0,64,88.1107721972668,186.88599450962445,-32.94210442895914,0.589044379796517,0.25139722645803414,66.67355948965306,66.67355948965306,186.88599450962445,0.35676059976885766,inner_autodiff_at_R_minus_epsilon,1e-6
115.2,10.0,64,88.1107721972668,132.15171391947788,28.6258595732139,0.9772839912798504,0.4278597625719395,74.07194504927678,74.07194504927678,132.15171391947788,0.5605068814651165,inner_autodiff_at_R_minus_epsilon,1e-6
115.2,50.0,64,88.1107721972668,4.635755972521938,273.72900693092436,1.4828257976339752,0.6775510482992095,192.41436755211268,192.41436755211268,275.8893837768575,0.6974330252146984,inner_autodiff_at_R_minus_epsilon,1e-6
115.2,100.0,64,88.1107721972668,-3.40002789003855,192.89388181196048,1.5141028604949254,0.6818526701372074,103.57903725528726,103.57903725528726,195.0898373425926,0.5309299483057879,inner_autodiff_at_R_minus_epsilon,1e-6
115.2,200.0,64,88.1107721972668,35.66810701042142,694.1767121576897,1.7149366061721607,0.7989432065141078,644.2479267835306,644.2479267835306,696.690591970376,0.9247260321995632,inner_autodiff_at_R_minus_epsilon,1e-6
364.3,1.0,64,278.63502006479416,678.5687462685972,108.54528439004483,1.298456374064634,0.5766460773708735,510.3541130452834,510.3541130452834,678.5687462685972,0.7521037711384225,inner_autodiff_at_R_minus_epsilon,1e-6
