HF优化步,训练热流_W_m2,物理配点时刻_s,HF三探针消费点数,实际训练目标,HF可见探针目标,累计体内PDE计算次数,合法两档探针验证RMSE_K
1,20000,1.0,42,0.06998254358768463,0.007482545915991068,1,
2,35000,1.0,42,0.18956589698791504,0.022116146981716156,2,
3,50000,1.0,42,0.3754463791847229,0.04444189369678497,3,
4,65000,1.0,42,0.6213187575340271,0.0749555453658104,4,
5,80000,1.0,42,0.9310082197189331,0.11346285790205002,5,
6,20000,2.0,42,0.17083609104156494,0.005333584267646074,6,
7,35000,2.0,42,0.1921699047088623,0.018693260848522186,7,
8,50000,2.0,42,0.2920539379119873,0.04066119343042374,8,
9,65000,2.0,42,0.5047306418418884,0.07132072001695633,9,
10,80000,2.0,42,0.8159970641136169,0.11000283807516098,10,
11,20000,5.0,42,0.021618755534291267,0.005867641419172287,11,
12,35000,5.0,42,0.08644919097423553,0.019043613225221634,12,
13,50000,5.0,42,0.20789438486099243,0.03979503735899925,13,
14,65000,5.0,42,0.38137075304985046,0.06790891289710999,14,
15,80000,5.0,42,0.6024861335754395,0.10300774872303009,15,
16,20000,10.0,42,0.01255396194756031,0.006066515576094389,16,
17,35000,10.0,42,0.044414229691028595,0.017529070377349854,17,
18,50000,10.0,42,0.10729977488517761,0.03538842499256134,18,
19,65000,10.0,42,0.20445987582206726,0.05998058617115021,19,
20,80000,10.0,42,0.3456647992134094,0.0916580930352211,20,5.030032157897949
21,20000,20.0,42,0.042431481182575226,0.007424457464367151,21,
22,35000,20.0,42,0.0465228334069252,0.017462091520428658,22,
23,50000,20.0,42,0.06089513376355171,0.032608505338430405,23,
24,65000,20.0,42,0.11027458310127258,0.053036343306303024,24,
25,80000,20.0,42,0.20731499791145325,0.07905907183885574,25,
26,20000,30.0,42,0.07393895834684372,0.0070160734467208385,26,
27,35000,30.0,42,0.0674387514591217,0.013439467176795006,27,
28,50000,30.0,42,0.06468299776315689,0.02294447273015976,28,
29,65000,30.0,42,0.08059477806091309,0.03684283047914505,29,
30,80000,30.0,42,0.1428089737892151,0.05722464993596077,30,
31,20000,50.0,42,0.040881238877773285,0.004572605714201927,31,
32,35000,50.0,42,0.03860927373170853,0.007849480025470257,32,
33,50000,50.0,42,0.04244518280029297,0.014539333991706371,33,
34,65000,50.0,42,0.07806884497404099,0.02663390524685383,34,
35,80000,50.0,42,0.16868935525417328,0.04601918160915375,35,
36,20000,75.0,42,0.019794009625911713,0.0030422983691096306,36,
37,35000,75.0,42,0.03177891671657562,0.005378936883062124,37,
38,50000,75.0,42,0.06893042474985123,0.011268201284110546,38,
39,65000,75.0,42,0.11432164162397385,0.02326480858027935,39,
40,80000,75.0,42,0.20366986095905304,0.0438506156206131,40,3.23209547996521
41,20000,100.0,42,0.02971893921494484,0.0018645012751221657,41,
42,35000,100.0,42,0.034762971103191376,0.004565831273794174,42,
43,50000,100.0,42,0.0677507221698761,0.011802527122199535,43,
44,65000,100.0,42,0.1223888099193573,0.02600727044045925,44,
45,80000,100.0,42,0.20834405720233917,0.04917219653725624,45,
46,20000,125.0,42,0.016140656545758247,0.001178037142381072,46,
47,35000,125.0,42,0.04368448629975319,0.00500303041189909,47,
48,50000,125.0,42,0.07606074959039688,0.014655510894954205,48,
49,65000,125.0,42,0.10945908725261688,0.032548438757658005,49,
50,80000,125.0,42,0.21545511484146118,0.059317849576473236,50,
51,20000,150.0,42,0.009688722901046276,0.0011972923530265689,51,
52,35000,150.0,42,0.0441155731678009,0.006276024505496025,52,
53,50000,150.0,42,0.08540603518486023,0.017070459201931953,53,
54,65000,150.0,42,0.08763910830020905,0.035490285605192184,54,
55,80000,150.0,42,0.19001567363739014,0.06183036416769028,55,
56,20000,175.0,42,0.017077475786209106,0.0012632687576115131,56,
57,35000,175.0,42,0.014814428985118866,0.005942405667155981,57,
58,50000,175.0,42,0.054750099778175354,0.01503649540245533,58,
59,65000,175.0,42,0.06544861197471619,0.030191779136657715,59,
60,80000,175.0,42,0.12492389231920242,0.052232109010219574,60,3.381563901901245
61,20000,200.0,42,0.03174217417836189,0.001077855471521616,61,
62,35000,200.0,42,0.014351715333759785,0.004129640758037567,62,
63,50000,200.0,42,0.038620490580797195,0.010414538905024529,63,
64,65000,200.0,42,0.05156482756137848,0.02161702886223793,64,
65,80000,200.0,42,0.0907335877418518,0.039387840777635574,65,
66,20000,1.0,42,3.2066147327423096,0.0015551474643871188,66,
67,35000,1.0,42,4.6025590896606445,0.0031997966580092907,67,
