HF优化步,训练热流_W_m2,物理配点时刻_s,HF三探针消费点数,实际训练目标,HF可见探针目标,累计体内PDE计算次数,合法两档探针验证RMSE_K
69,65000,1.0,42,0.6501057744026184,0.017494525760412216,69,
70,80000,1.0,42,0.38794782757759094,0.031045636162161827,70,
71,20000,2.0,42,0.02528497576713562,0.0015362378908321261,71,
72,35000,2.0,42,0.0995795875787735,0.00456926878541708,72,
73,50000,2.0,42,0.27602365612983704,0.010321886278688908,73,
74,65000,2.0,42,0.3834724426269531,0.018961401656270027,74,
75,80000,2.0,42,0.3398629426956177,0.03371165692806244,75,
76,20000,5.0,42,0.08687584102153778,0.0034488365054130554,76,
77,35000,5.0,42,0.08705400675535202,0.007395248394459486,77,
78,50000,5.0,42,0.0965011864900589,0.014546412974596024,78,
79,65000,5.0,42,0.1312287449836731,0.026703016832470894,79,
80,80000,5.0,42,0.23131884634494781,0.04655151069164276,80,3.650261640548706
81,20000,10.0,42,0.10167235881090164,0.004474989138543606,81,
82,35000,10.0,42,0.11837591230869293,0.010067972354590893,82,
83,50000,10.0,42,0.15056611597537994,0.018691468983888626,83,
84,65000,10.0,42,0.22077792882919312,0.031942710280418396,84,
85,80000,10.0,42,0.3442228436470032,0.05207084119319916,85,
86,20000,20.0,42,0.08150642365217209,0.004051002208143473,86,
87,35000,20.0,42,0.09876897931098938,0.009574301540851593,87,
88,50000,20.0,42,0.12283119559288025,0.017712222412228584,88,
89,65000,20.0,42,0.16824708878993988,0.029956329613924026,89,
90,80000,20.0,42,0.24968813359737396,0.04858827590942383,90,
91,20000,30.0,42,0.04692376032471657,0.0029638102278113365,91,
92,35000,30.0,42,0.04661567136645317,0.007387715391814709,92,
93,50000,30.0,42,0.05005200207233429,0.014073541387915611,93,
94,65000,30.0,42,0.06926198303699493,0.024574123322963715,94,
95,80000,30.0,42,0.1179843544960022,0.04135168716311455,95,
96,20000,50.0,42,0.018641019240021706,0.0018223233055323362,96,
97,35000,50.0,42,0.022162845358252525,0.0051657878793776035,97,
98,50000,50.0,42,0.03914039954543114,0.01065183524042368,98,
99,65000,50.0,42,0.0603499636054039,0.019852567464113235,99,
100,80000,50.0,42,0.08383839577436447,0.03545612841844559,100,2.8617451190948486
101,20000,75.0,42,0.012566039338707924,0.001197302364744246,101,
102,35000,75.0,42,0.033518146723508835,0.004031722899526358,102,
103,50000,75.0,42,0.059273988008499146,0.00904467049986124,103,
104,65000,75.0,42,0.06732775270938873,0.017917580902576447,104,
105,80000,75.0,42,0.06913460791110992,0.03359800949692726,105,
106,20000,100.0,42,0.0083213085308671,0.0010818406008183956,106,
107,35000,100.0,42,0.02130037359893322,0.0038336175493896008,107,
108,50000,100.0,42,0.03301496431231499,0.008938643150031567,108,
109,65000,100.0,42,0.03872736543416977,0.018237272277474403,109,
110,80000,100.0,42,0.06470923125743866,0.03459974005818367,110,
111,20000,125.0,42,0.005484880413860083,0.0012149970280006528,111,
112,35000,125.0,42,0.01171097531914711,0.004089902155101299,112,
113,50000,125.0,42,0.021430406719446182,0.009376048110425472,113,
114,65000,125.0,42,0.038847655057907104,0.018870661035180092,114,
115,80000,125.0,42,0.08784608542919159,0.03525354340672493,115,
116,20000,150.0,42,0.007615797221660614,0.0013236210215836763,116,
117,35000,150.0,42,0.01475419383496046,0.00418580137193203,117,
118,50000,150.0,42,0.028466571122407913,0.009320526383817196,118,
119,65000,150.0,42,0.053293488919734955,0.018473641946911812,119,
120,80000,150.0,42,0.10905984044075012,0.03432689607143402,120,2.8197717666625977
121,20000,175.0,42,0.009001288563013077,0.001292636850848794,121,
122,35000,175.0,42,0.020375430583953857,0.004014941863715649,122,
123,50000,175.0,42,0.040643684566020966,0.008899504318833351,123,
124,65000,175.0,42,0.06894177198410034,0.017692284658551216,124,
125,80000,175.0,42,0.12102751433849335,0.03315112739801407,125,
126,20000,200.0,42,0.008083428256213665,0.0012198962504044175,126,
127,35000,200.0,42,0.01789773255586624,0.0038619861006736755,127,
128,50000,200.0,42,0.03431385010480881,0.008650272153317928,128,
129,65000,200.0,42,0.056588687002658844,0.017304735258221626,129,
130,80000,200.0,42,0.10378624498844147,0.03254533186554909,130,
131,20000,1.0,42,0.03768780082464218,0.0011487151496112347,131,
132,35000,1.0,42,0.1484985053539276,0.0037823908496648073,132,
133,50000,1.0,42,0.2887221574783325,0.008567952550947666,133,
134,65000,1.0,42,0.33815139532089233,0.01699141599237919,134,
135,80000,1.0,42,0.25317785143852234,0.03140786662697792,135,
136,20000,2.0,42,0.005455739796161652,0.0014081716071814299,136,
137,35000,2.0,42,0.02229352295398712,0.00425292644649744,137,
138,50000,2.0,42,0.06144123524427414,0.009146768599748611,138,
139,65000,2.0,42,0.10584434866905212,0.01726164110004902,139,
140,80000,2.0,42,0.13508182764053345,0.03113209456205368,140,2.820578098297119
141,20000,5.0,42,0.01469047274440527,0.0019179217051714659,141,
142,35000,5.0,42,0.03240744769573212,0.005073752254247665,142,
143,50000,5.0,42,0.06934930384159088,0.010393918491899967,143,
144,65000,5.0,42,0.09736722707748413,0.019412923604249954,144,
145,80000,5.0,42,0.11695314943790436,0.03512400761246681,145,
146,20000,10.0,42,0.023708123713731766,0.0026375786401331425,146,
147,35000,10.0,42,0.022261157631874084,0.006512006279081106,147,
148,50000,10.0,42,0.029589729383587837,0.012806309387087822,148,
149,65000,10.0,42,0.05076475813984871,0.023174982517957687,149,
150,80000,10.0,42,0.1048206090927124,0.04025370255112648,150,
151,20000,20.0,42,0.025043372064828873,0.002876026788726449,151,
152,35000,20.0,42,0.025744641199707985,0.007075076922774315,152,
153,50000,20.0,42,0.040115971118211746,0.01354194525629282,153,
154,65000,20.0,42,0.06902563571929932,0.023788560181856155,154,
155,80000,20.0,42,0.11612695455551147,0.04024248942732811,155,
156,20000,30.0,42,0.016735725104808807,0.002512279897928238,156,
157,35000,30.0,42,0.01828572526574135,0.0063300710171461105,157,
158,50000,30.0,42,0.03160426765680313,0.012150442227721214,158,
159,65000,30.0,42,0.049318987876176834,0.02139388397336006,159,
160,80000,30.0,42,0.07139594852924347,0.03652539849281311,160,2.994527816772461
161,20000,50.0,42,0.006882579065859318,0.001956184161826968,161,
162,35000,50.0,42,0.014906750991940498,0.005294461268931627,162,
163,50000,50.0,42,0.03860233724117279,0.010541774332523346,163,
164,65000,50.0,42,0.058309368789196014,0.019016895443201065,164,
165,80000,50.0,42,0.0658092275261879,0.033255334943532944,165,
166,20000,75.0,42,0.004360233433544636,0.0016385932685807347,166,
167,35000,75.0,42,0.019759736955165863,0.004794278182089329,167,
168,50000,75.0,42,0.04778262972831726,0.009865798987448215,168,
169,65000,75.0,42,0.06458935141563416,0.018131982535123825,169,
170,80000,75.0,42,0.06680038571357727,0.03221473470330238,170,
171,20000,100.0,42,0.004710555542260408,0.0016337569104507565,171,
172,35000,100.0,42,0.015564938075840473,0.004828800447285175,172,
173,50000,100.0,42,0.034364499151706696,0.00997708085924387,173,
174,65000,100.0,42,0.04789647459983826,0.018381433561444283,174,
175,80000,100.0,42,0.06314123421907425,0.032648611813783646,175,
176,20000,125.0,42,0.00685475068166852,0.0017677242867648602,176,
177,35000,125.0,42,0.01262197457253933,0.00506669981405139,177,
178,50000,125.0,42,0.02525285631418228,0.01029999926686287,178,
179,65000,125.0,42,0.04089132696390152,0.01874099113047123,179,
180,80000,125.0,42,0.07080867886543274,0.03292255848646164,180,2.8737127780914307
181,20000,150.0,42,0.008974366821348667,0.001813713344745338,181,
182,35000,150.0,42,0.013511858880519867,0.005097218789160252,182,
183,50000,150.0,42,0.024865608662366867,0.010220082476735115,183,
184,65000,150.0,42,0.043297819793224335,0.018407408148050308,184,
185,80000,150.0,42,0.08065018057823181,0.03216255456209183,185,
186,20000,175.0,42,0.008715588599443436,0.0016883502248674631,186,
187,35000,175.0,42,0.014017147943377495,0.004816465545445681,187,
188,50000,175.0,42,0.026842545717954636,0.009686651639640331,188,
189,65000,175.0,42,0.047733794897794724,0.01748586632311344,189,
190,80000,175.0,42,0.08733373135328293,0.030729325488209724,190,
191,20000,200.0,42,0.007305819541215897,0.0014826883561909199,191,
192,35000,200.0,42,0.01371973380446434,0.004424081649631262,192,
193,50000,200.0,42,0.02782667800784111,0.009045638144016266,193,
194,65000,200.0,42,0.04912225157022476,0.01650422066450119,194,
195,80000,200.0,42,0.08797921985387802,0.029334217309951782,195,
196,20000,1.0,42,0.03871210664510727,0.001305057667195797,196,
197,35000,1.0,42,0.09690267592668533,0.004141268320381641,197,
198,50000,1.0,42,0.16363364458084106,0.008712269365787506,198,
199,65000,1.0,42,0.20446299016475677,0.016322655603289604,199,
200,80000,1.0,42,0.21219097077846527,0.02996632643043995,200,2.7840631008148193
201,20000,2.0,42,0.015247201547026634,0.0016394417034462094,201,
202,35000,2.0,42,0.021990399807691574,0.00499369204044342,202,
203,50000,2.0,42,0.02851996012032032,0.010410476475954056,203,
204,65000,2.0,42,0.04789048433303833,0.019309334456920624,204,
205,80000,2.0,42,0.10378993302583694,0.03430826961994171,205,
206,20000,5.0,42,0.012472739443182945,0.0019619655795395374,206,
207,35000,5.0,42,0.024080445989966393,0.005534238647669554,207,
208,50000,5.0,42,0.05187692865729332,0.010969254188239574,208,
209,65000,5.0,42,0.09212368726730347,0.019549721851944923,209,
210,80000,5.0,42,0.13636890053749084,0.03368668258190155,210,
211,20000,10.0,42,0.01158616878092289,0.0018441574648022652,211,
212,35000,10.0,42,0.023833949118852615,0.005069040693342686,212,
213,50000,10.0,42,0.044086992740631104,0.009845590218901634,213,
214,65000,10.0,42,0.06007988750934601,0.017361097037792206,214,
215,80000,10.0,42,0.06763151288032532,0.030072681605815887,215,
216,20000,20.0,42,0.005255658179521561,0.0016117694322019815,216,
217,35000,20.0,42,0.015456859022378922,0.004486994352191687,217,
218,50000,20.0,42,0.03891453519463539,0.00880092941224575,218,
219,65000,20.0,42,0.059010282158851624,0.01570991612970829,219,
220,80000,20.0,42,0.06447897106409073,0.027844248339533806,220,2.6446430683135986
221,20000,30.0,42,0.003806560765951872,0.001584876561537385,221,
222,35000,30.0,42,0.013739706948399544,0.004432307556271553,222,
223,50000,30.0,42,0.034926459193229675,0.008831853047013283,223,
224,65000,30.0,42,0.05096326768398285,0.016051357612013817,224,
225,80000,30.0,42,0.05917102098464966,0.028858069330453873,225,
226,20000,50.0,42,0.0057982224971055984,0.0018106482457369566,226,
227,35000,50.0,42,0.01071031205356121,0.0049452572129666805,227,
228,50000,50.0,42,0.02420920506119728,0.009815795347094536,228,
229,65000,50.0,42,0.03877803683280945,0.017721278592944145,229,
230,80000,50.0,42,0.05974924564361572,0.03129333630204201,230,
231,20000,75.0,42,0.008697793819010258,0.002011645818129182,231,
232,35000,75.0,42,0.012842029333114624,0.005392287392169237,232,
233,50000,75.0,42,0.025670170783996582,0.010525859892368317,233,
234,65000,75.0,42,0.042714923620224,0.018630318343639374,234,
235,80000,75.0,42,0.06816674768924713,0.032216090708971024,235,
236,20000,100.0,42,0.00828375481069088,0.001968378433957696,236,
237,35000,100.0,42,0.011926447972655296,0.005336455535143614,237,
238,50000,100.0,42,0.022973019629716873,0.01038415264338255,238,
239,65000,100.0,42,0.03792569786310196,0.01825612038373947,239,
240,80000,100.0,42,0.06083307042717934,0.03144087642431259,240,2.8159546852111816
241,20000,125.0,42,0.006115809082984924,0.0017578259576112032,241,
242,35000,125.0,42,0.010562827810645103,0.004989149980247021,242,
243,50000,125.0,42,0.021825721487402916,0.009855247102677822,243,
244,65000,125.0,42,0.036437708884477615,0.017440225929021835,244,
245,80000,125.0,42,0.05860769748687744,0.03023240715265274,245,
246,20000,150.0,42,0.005167247261852026,0.0015584755456075072,246,
247,35000,150.0,42,0.011559946462512016,0.0046815271489322186,247,
248,50000,150.0,42,0.023625120520591736,0.0094232726842165,248,
249,65000,150.0,42,0.03833729773759842,0.016815394163131714,249,
250,80000,150.0,42,0.06222381442785263,0.029335221275687218,250,
251,20000,175.0,42,0.004774170927703381,0.0014375790487974882,251,
252,35000,175.0,42,0.011386392638087273,0.0044783554039895535,252,
253,50000,175.0,42,0.022598110139369965,0.009107253514230251,253,
254,65000,175.0,42,0.03759703412652016,0.016318172216415405,254,
255,80000,175.0,42,0.06616666913032532,0.028558742254972458,255,
256,20000,200.0,42,0.004722000099718571,0.0013471103738993406,256,
257,35000,200.0,42,0.011061398312449455,0.004272990394383669,257,
258,50000,200.0,42,0.022009432315826416,0.008719739504158497,258,
259,65000,200.0,42,0.03823946416378021,0.01563831977546215,259,
260,80000,200.0,42,0.0704357698559761,0.027431102469563484,260,2.5897812843322754
261,20000,1.0,42,0.0155174620449543,0.0012400000123307109,261,
262,35000,1.0,42,0.05008935555815697,0.0040369643829762936,262,
263,50000,1.0,42,0.09762188047170639,0.008332624100148678,263,
264,65000,1.0,42,0.13494960963726044,0.015130400657653809,264,
265,80000,1.0,42,0.14901325106620789,0.027156859636306763,265,
266,20000,2.0,42,0.006763133220374584,0.0014827520353719592,266,
267,35000,2.0,42,0.01408872939646244,0.00459739426150918,267,
268,50000,2.0,42,0.023076113313436508,0.00939786434173584,268,
269,65000,2.0,42,0.037348758429288864,0.016986200585961342,269,
270,80000,2.0,42,0.07372001558542252,0.02991081401705742,270,
271,20000,5.0,42,0.009155891835689545,0.0017470978200435638,271,
272,35000,5.0,42,0.01821943372488022,0.004985840059816837,272,
273,50000,5.0,42,0.03708718717098236,0.00976331066340208,273,
274,65000,5.0,42,0.06437962502241135,0.017109565436840057,274,
275,80000,5.0,42,0.09916918724775314,0.029428275302052498,275,
276,20000,10.0,42,0.00978713296353817,0.001669214223511517,276,
277,35000,10.0,42,0.019733911380171776,0.004624002147465944,277,
278,50000,10.0,42,0.03596609830856323,0.00890367291867733,278,
279,65000,10.0,42,0.05118364095687866,0.01548122800886631,279,
280,80000,10.0,42,0.0623256117105484,0.02677992172539234,280,2.5746383666992188
281,20000,20.0,42,0.0052193282172083855,0.0014946036972105503,281,
282,35000,20.0,42,0.0132350604981184,0.004176149610430002,282,
283,50000,20.0,42,0.030368920415639877,0.008124648593366146,283,
284,65000,20.0,42,0.04686254262924194,0.014311831444501877,284,
285,80000,20.0,42,0.05507483333349228,0.025275571271777153,285,
286,20000,30.0,42,0.0037195433396846056,0.0015078166034072638,286,
287,35000,30.0,42,0.011220593005418777,0.004227013327181339,287,
288,50000,30.0,42,0.02758740819990635,0.008331101387739182,288,
289,65000,30.0,42,0.043081559240818024,0.014851374551653862,289,
290,80000,30.0,42,0.054490383714437485,0.026406390592455864,290,
291,20000,50.0,42,0.005132555495947599,0.0017335640732198954,291,
292,35000,50.0,42,0.009840570390224457,0.004755795933306217,292,
293,50000,50.0,42,0.021558944135904312,0.009307073429226875,293,
294,65000,50.0,42,0.035428088158369064,0.016422919929027557,294,
295,80000,50.0,42,0.05438212305307388,0.028641825541853905,295,
296,20000,75.0,42,0.006995931267738342,0.0019150071311742067,296,
297,35000,75.0,42,0.011027790606021881,0.0051818606443703175,297,
298,50000,75.0,42,0.021963145583868027,0.009994691237807274,298,
299,65000,75.0,42,0.03712712973356247,0.01732918806374073,299,
300,80000,75.0,42,0.05931353196501732,0.02964707463979721,300,2.7746973037719727
301,20000,100.0,42,0.006425795610994101,0.00186088343616575,301,
302,35000,100.0,42,0.010453814640641212,0.005145777482539415,302,
303,50000,100.0,42,0.02051324024796486,0.009935353882610798,303,
304,65000,100.0,42,0.03437503054738045,0.017146620899438858,304,
305,80000,100.0,42,0.0547039732336998,0.029217366129159927,305,
306,20000,125.0,42,0.004818029701709747,0.0016633742488920689,306,
307,35000,125.0,42,0.00967026874423027,0.004857365507632494,307,
308,50000,125.0,42,0.019799726083874702,0.009533734992146492,308,
309,65000,125.0,42,0.03303803130984306,0.01655147410929203,309,
310,80000,125.0,42,0.05273206904530525,0.028324907645583153,310,
311,20000,150.0,42,0.004227624274790287,0.0014907909790053964,311,
312,35000,150.0,42,0.010235348716378212,0.004597269464284182,312,
313,50000,150.0,42,0.02057005651295185,0.009166419506072998,313,
314,65000,150.0,42,0.033705197274684906,0.016004417091608047,314,
315,80000,150.0,42,0.05525224655866623,0.027493877336382866,315,
316,20000,175.0,42,0.0039487616159021854,0.0013825449859723449,316,
317,35000,175.0,42,0.010057849809527397,0.004394008312374353,317,
318,50000,175.0,42,0.019942689687013626,0.008821230381727219,318,
319,65000,175.0,42,0.0335368812084198,0.015431495383381844,319,
320,80000,175.0,42,0.05881481617689133,0.026568932458758354,320,2.5776515007019043
321,20000,200.0,42,0.004046378657221794,0.0012891879305243492,321,
322,35000,200.0,42,0.010105378925800323,0.004163808189332485,322,
323,50000,200.0,42,0.020034879446029663,0.008378393016755581,323,
324,65000,200.0,42,0.0345059335231781,0.014661834575235844,324,
325,80000,200.0,42,0.061961621046066284,0.02531350590288639,325,
326,20000,1.0,42,0.013180538080632687,0.0011858998332172632,326,
327,35000,1.0,42,0.04297703877091408,0.0039323000237345695,327,
328,50000,1.0,42,0.08437128365039825,0.007999105378985405,328,
329,65000,1.0,42,0.11786048114299774,0.01414362620562315,329,
330,80000,1.0,42,0.12778222560882568,0.024941883981227875,330,
331,20000,2.0,42,0.00529079232364893,0.0014407823327928782,331,
332,35000,2.0,42,0.012267502956092358,0.004490260500460863,332,
333,50000,2.0,42,0.021083060652017593,0.009000285528600216,333,
334,65000,2.0,42,0.03466353565454483,0.015832295641303062,334,
335,80000,2.0,42,0.06678983569145203,0.027448654174804688,335,
336,20000,5.0,42,0.00877861212939024,0.0017374628223478794,336,
337,35000,5.0,42,0.01758171245455742,0.004889434203505516,337,
338,50000,5.0,42,0.03452424332499504,0.009345165453851223,338,
339,65000,5.0,42,0.059123337268829346,0.01591460593044758,339,
340,80000,5.0,42,0.09010650962591171,0.026935674250125885,340,2.6118268966674805
341,20000,10.0,42,0.009034361690282822,0.0016488198889419436,341,
342,35000,10.0,42,0.01747608557343483,0.004498163238167763,342,
343,50000,10.0,42,0.03135594725608826,0.008471888490021229,343,
344,65000,10.0,42,0.045988522469997406,0.014346328563988209,344,
345,80000,10.0,42,0.057187214493751526,0.024479752406477928,345,
346,20000,20.0,42,0.004640787374228239,0.001448331167921424,346,
347,35000,20.0,42,0.011628846637904644,0.004044855944812298,347,
348,50000,20.0,42,0.026869848370552063,0.0077667562291026115,348,
349,65000,20.0,42,0.04356280714273453,0.013400556519627571,349,
350,80000,20.0,42,0.05283194035291672,0.02340446040034294,350,
351,20000,30.0,42,0.003485743422061205,0.0014616679400205612,351,
352,35000,30.0,42,0.010182121768593788,0.0041585275903344154,352,
353,50000,30.0,42,0.02417505718767643,0.00813760794699192,353,
354,65000,30.0,42,0.039110276848077774,0.01422593742609024,354,
355,80000,30.0,42,0.05178021639585495,0.024937765672802925,355,
356,20000,50.0,42,0.004729061387479305,0.0016846036305651069,356,
357,35000,50.0,42,0.009367676451802254,0.004721259698271751,357,
358,50000,50.0,42,0.01961776614189148,0.009174875915050507,358,
359,65000,50.0,42,0.033027224242687225,0.01585153490304947,359,
360,80000,50.0,42,0.05209192633628845,0.02719256281852722,360,2.691990852355957
361,20000,75.0,42,0.005963117349892855,0.001825136598199606,361,
362,35000,75.0,42,0.010349227115511894,0.005084170959889889,362,
363,50000,75.0,42,0.020217686891555786,0.009764500893652439,363,
364,65000,75.0,42,0.0344008132815361,0.016612529754638672,364,
365,80000,75.0,42,0.05497068911790848,0.02801685221493244,365,
366,20000,100.0,42,0.0049913786351680756,0.0017271816032007337,366,
367,35000,100.0,42,0.009558388963341713,0.004980375990271568,367,
368,50000,100.0,42,0.018999338150024414,0.009626149199903011,368,
369,65000,100.0,42,0.032016828656196594,0.016358766704797745,369,
370,80000,100.0,42,0.05016577988862991,0.02754545584321022,370,
371,20000,125.0,42,0.003780126105993986,0.001536744530312717,371,
372,35000,125.0,42,0.009036708623170853,0.004707540851086378,372,
373,50000,125.0,42,0.01855120062828064,0.009261365979909897,373,
374,65000,125.0,42,0.030931761488318443,0.015837447717785835,374,
375,80000,125.0,42,0.04848823696374893,0.02676633559167385,375,
376,20000,150.0,42,0.003579261014238,0.0014052572660148144,376,
377,35000,150.0,42,0.009397294372320175,0.004499518312513828,377,
378,50000,150.0,42,0.018732596188783646,0.00895271822810173,378,
379,65000,150.0,42,0.030900083482265472,0.01535727921873331,379,
380,80000,150.0,42,0.05057305097579956,0.026001257821917534,380,2.575944185256958
381,20000,175.0,42,0.003471413627266884,0.0013234990183264017,381,
382,35000,175.0,42,0.009261703118681908,0.004315752536058426,382,
383,50000,175.0,42,0.018302738666534424,0.008609048090875149,383,
384,65000,175.0,42,0.030961599200963974,0.01476373616605997,384,
385,80000,175.0,42,0.053777869790792465,0.025023972615599632,385,
386,20000,200.0,42,0.003737934399396181,0.0012355787912383676,386,
387,35000,200.0,42,0.009580137208104134,0.004077264107763767,387,
388,50000,200.0,42,0.018795840442180634,0.008142989128828049,388,
389,65000,200.0,42,0.03209427371621132,0.013964750804007053,389,
390,80000,200.0,42,0.05606479197740555,0.023740772157907486,390,
391,20000,1.0,42,0.011686820536851883,0.0011413178872317076,391,
392,35000,1.0,42,0.03698835149407387,0.003859191434457898,392,
393,50000,1.0,42,0.07260393351316452,0.007787748705595732,393,
394,65000,1.0,42,0.10296615958213806,0.013466870412230492,394,
395,80000,1.0,42,0.11144863069057465,0.023314189165830612,395,
396,20000,2.0,42,0.004406399559229612,0.0013763796305283904,396,
397,35000,2.0,42,0.011089887470006943,0.004371307790279388,397,
398,50000,2.0,42,0.019702300429344177,0.00867182295769453,398,
399,65000,2.0,42,0.03281403332948685,0.014916123822331429,399,
400,80000,2.0,42,0.06184264272451401,0.025463145226240158,400,2.5920581817626953
401,20000,5.0,42,0.008161879144608974,0.0016739580314606428,401,
402,35000,5.0,42,0.01673494279384613,0.004739528521895409,402,
403,50000,5.0,42,0.032008156180381775,0.008945014327764511,403,
404,65000,5.0,42,0.054150551557540894,0.01489475928246975,404,
405,80000,5.0,42,0.08165418356657028,0.024841463193297386,405,
406,20000,10.0,42,0.0080329030752182,0.001571770291775465,406,
407,35000,10.0,42,0.015507109463214874,0.004318808671087027,407,
408,50000,10.0,42,0.027720503509044647,0.0080601517111063,408,
409,65000,10.0,42,0.041876114904880524,0.013386826030910015,409,
410,80000,10.0,42,0.05286715179681778,0.022571509703993797,410,
411,20000,20.0,42,0.004073661752045155,0.0013633668422698975,411,
412,35000,20.0,42,0.010580819100141525,0.003890260122716427,412,
413,50000,20.0,42,0.02445932663977146,0.007462626323103905,413,
414,65000,20.0,42,0.04106926918029785,0.012687199749052525,414,
415,80000,20.0,42,0.050947219133377075,0.021924596279859543,415,
416,20000,30.0,42,0.003287330735474825,0.0013931139837950468,416,
417,35000,30.0,42,0.009442467242479324,0.004080432001501322,417,
418,50000,30.0,42,0.0215199775993824,0.007990141399204731,418,
419,65000,30.0,42,0.035695165395736694,0.013750731945037842,419,
420,80000,30.0,42,0.04939250648021698,0.023761656135320663,420,2.5355539321899414
421,20000,50.0,42,0.004381733015179634,0.0016125352121889591,421,
422,35000,50.0,42,0.009089294821023941,0.004653198644518852,422,
423,50000,50.0,42,0.018333733081817627,0.00902576744556427,423,
424,65000,50.0,42,0.031209565699100494,0.015319961123168468,424,
