HF优化步,训练热流_W_m2,物理配点时刻_s,HF三探针消费点数,实际训练目标,HF可见探针目标,累计体内PDE计算次数,合法两档探针验证RMSE_K
1,20000,1.0,42,0.06674724817276001,0.0008124671876430511,0,
2,35000,1.0,42,0.19800859689712524,0.002553021302446723,0,
3,50000,1.0,42,0.39126136898994446,0.005269980989396572,0,
4,65000,1.0,42,0.6414717435836792,0.00894097425043583,0,
5,80000,1.0,42,0.921881914138794,0.01391950249671936,0,
6,20000,2.0,42,0.2670283615589142,0.002877935068681836,0,
7,35000,2.0,42,0.20864179730415344,0.005063594318926334,0,
8,50000,2.0,42,0.19460062682628632,0.007762772962450981,0,
9,65000,2.0,42,0.30026257038116455,0.01115376316010952,0,
10,80000,2.0,42,0.5357745289802551,0.016070622950792313,0,
11,20000,5.0,42,0.2685689330101013,0.003495244076475501,0,
12,35000,5.0,42,0.18301276862621307,0.005788401700556278,0,
13,50000,5.0,42,0.15729279816150665,0.008620726875960827,0,
14,65000,5.0,42,0.25185269117355347,0.012151934206485748,0,
15,80000,5.0,42,0.4715909957885742,0.017368093132972717,0,
16,20000,10.0,42,0.07572457194328308,0.003473991760984063,0,
17,35000,10.0,42,0.0683555081486702,0.006180856376886368,0,
18,50000,10.0,42,0.1117834746837616,0.009555304422974586,0,
19,65000,10.0,42,0.22994358837604523,0.013621303252875805,0,
20,80000,10.0,42,0.4153427481651306,0.01944565773010254,0,2.6332952976226807
21,20000,20.0,42,0.019877012819051743,0.0038896515034139156,0,
22,35000,20.0,42,0.04443272575736046,0.007330952677875757,0,
23,50000,20.0,42,0.09127429872751236,0.011558935977518559,0,
24,65000,20.0,42,0.17128106951713562,0.01635686308145523,0,
25,80000,20.0,42,0.29082098603248596,0.02286387048661709,0,
26,20000,30.0,42,0.01458665169775486,0.004466887563467026,0,
27,35000,30.0,42,0.04337248206138611,0.008796827867627144,0,
28,50000,30.0,42,0.0845567137002945,0.013876923359930515,0,
29,65000,30.0,42,0.13418933749198914,0.019072744995355606,0,
30,80000,30.0,42,0.2136162519454956,0.025501392781734467,0,
31,20000,50.0,42,0.014133166521787643,0.004314110614359379,0,
32,35000,50.0,42,0.03362390026450157,0.008717122487723827,0,
33,50000,50.0,42,0.06665988266468048,0.01364038698375225,0,
34,65000,50.0,42,0.11041176319122314,0.018401075154542923,0,
35,80000,50.0,42,0.18668338656425476,0.02421180158853531,0,
36,20000,75.0,42,0.03107360005378723,0.0035342357587069273,0,
37,35000,75.0,42,0.03276880085468292,0.007552419323474169,0,
38,50000,75.0,42,0.055216364562511444,0.012164920568466187,0,
39,65000,75.0,42,0.0951383113861084,0.01671786978840828,0,
40,80000,75.0,42,0.1600121557712555,0.022349607199430466,0,2.712700366973877
41,20000,100.0,42,0.019812898710370064,0.0031052506528794765,0,
42,35000,100.0,42,0.024002453312277794,0.006975967902690172,0,
43,50000,100.0,42,0.05337844416499138,0.011327218264341354,0,
44,65000,100.0,42,0.07969563454389572,0.015299752354621887,0,
45,80000,100.0,42,0.12736591696739197,0.01998581737279892,0,
46,20000,125.0,42,0.011363699100911617,0.002497793408110738,0,
47,35000,125.0,42,0.018062524497509003,0.005553831346333027,0,
48,50000,125.0,42,0.03378935530781746,0.008869807235896587,0,
49,65000,125.0,42,0.0627298653125763,0.012124594300985336,0,
50,80000,125.0,42,0.1225547045469284,0.016563940793275833,0,
51,20000,150.0,42,0.006263616494834423,0.001926520373672247,0,
52,35000,150.0,42,0.020864050835371017,0.004698204807937145,0,
53,50000,150.0,42,0.04232790321111679,0.00793117843568325,0,
54,65000,150.0,42,0.04660581797361374,0.011075301095843315,0,
55,80000,150.0,42,0.08830995857715607,0.015182971954345703,0,
56,20000,175.0,42,0.004817191045731306,0.001435049925930798,0,
57,35000,175.0,42,0.011786230839788914,0.003738060360774398,0,
58,50000,175.0,42,0.02113676629960537,0.006571118254214525,0,
59,65000,175.0,42,0.038543701171875,0.009660452604293823,0,
60,80000,175.0,42,0.08456744253635406,0.014117470942437649,0,2.0870120525360107
61,20000,200.0,42,0.0037542427890002728,0.0011535792145878077,0,
62,35000,200.0,42,0.01994304731488228,0.003662069095298648,0,
63,50000,200.0,42,0.04513230919837952,0.007065960671752691,0,
64,65000,200.0,42,0.03503737598657608,0.010451001115143299,0,
65,80000,200.0,42,0.060826800763607025,0.01474200002849102,0,
66,20000,1.0,42,0.12833483517169952,0.0009389592451043427,0,
67,35000,1.0,42,0.4455260634422302,0.0029086279682815075,0,
68,50000,1.0,42,0.5499913692474365,0.005251195747405291,0,
69,65000,1.0,42,0.33233150839805603,0.007720037829130888,0,
