HF优化步,训练热流_W_m2,物理配点时刻_s,HF三探针消费点数,实际训练目标,HF可见探针目标,累计体内PDE计算次数,合法两档探针验证RMSE_K
141,20000,5.0,42,0.004775126930326223,0.0008202133467420936,141,
142,35000,5.0,42,0.014049127697944641,0.0023777554742991924,142,
143,50000,5.0,42,0.023600999265909195,0.004804172553122044,143,
144,65000,5.0,42,0.031491104513406754,0.00803573802113533,144,
145,80000,5.0,42,0.05164279416203499,0.01259575318545103,145,
146,20000,10.0,42,0.003966988995671272,0.000924578111153096,146,
147,35000,10.0,42,0.008883193135261536,0.002402410376816988,147,
148,50000,10.0,42,0.01751788705587387,0.004854942671954632,148,
149,65000,10.0,42,0.031245607882738113,0.008265671320259571,149,
150,80000,10.0,42,0.05577893555164337,0.0131777198985219,150,
151,20000,20.0,42,0.004440401680767536,0.0009956761496141553,151,
152,35000,20.0,42,0.008549561724066734,0.0026551445480436087,152,
153,50000,20.0,42,0.018535809591412544,0.0054452731274068356,153,
154,65000,20.0,42,0.029633093625307083,0.009293566457927227,154,
155,80000,20.0,42,0.04469373822212219,0.014721362851560116,155,
156,20000,30.0,42,0.003285575658082962,0.0010593574261292815,156,
157,35000,30.0,42,0.009184557013213634,0.003054004395380616,157,
158,50000,30.0,42,0.020993057638406754,0.006266388110816479,158,
159,65000,30.0,42,0.0306672602891922,0.010492795147001743,159,
160,80000,30.0,42,0.04296483099460602,0.01621621660888195,160,2.1553292274475098
161,20000,50.0,42,0.0031041335314512253,0.0011353861773386598,161,
162,35000,50.0,42,0.009649382904171944,0.0033586029894649982,162,
163,50000,50.0,42,0.02172565646469593,0.00676626106724143,163,
164,65000,50.0,42,0.031229887157678604,0.011083350516855717,164,
165,80000,50.0,42,0.0434013307094574,0.016804955899715424,165,
166,20000,75.0,42,0.0037558753974735737,0.0011509270407259464,166,
167,35000,75.0,42,0.009829191491007805,0.0033977581188082695,167,
168,50000,75.0,42,0.02226353995501995,0.006774705369025469,168,
169,65000,75.0,42,0.03266077861189842,0.011017711833119392,169,
170,80000,75.0,42,0.04534877836704254,0.016641806811094284,170,
171,20000,100.0,42,0.005091621074825525,0.0011090985499322414,171,
172,35000,100.0,42,0.00945193786174059,0.0032777830492705107,172,
173,50000,100.0,42,0.020724348723888397,0.006555348634719849,173,
174,65000,100.0,42,0.03253321722149849,0.010721680708229542,174,
175,80000,100.0,42,0.04890596866607666,0.016297774389386177,175,
176,20000,125.0,42,0.0064666615799069405,0.0010692909127101302,176,
177,35000,125.0,42,0.009541718289256096,0.003203943371772766,177,
178,50000,125.0,42,0.01963230036199093,0.006467525381594896,178,
179,65000,125.0,42,0.032643720507621765,0.010658526793122292,179,
180,80000,125.0,42,0.05250323936343193,0.01627892255783081,180,2.1481127738952637
181,20000,150.0,42,0.006220472510904074,0.0010845675133168697,181,
182,35000,150.0,42,0.009531994350254536,0.0032992109190672636,182,
183,50000,150.0,42,0.01904856413602829,0.006674990989267826,183,
184,65000,150.0,42,0.03242245689034462,0.010983815416693687,184,
185,80000,150.0,42,0.05438816547393799,0.01669185608625412,185,
186,20000,175.0,42,0.004646408371627331,0.001173950731754303,186,
187,35000,175.0,42,0.009136722423136234,0.0035561451222747564,187,
188,50000,175.0,42,0.018335720524191856,0.007109011523425579,188,
189,65000,175.0,42,0.03158396854996681,0.011548703536391258,189,
190,80000,175.0,42,0.05506867170333862,0.017312606796622276,190,
191,20000,200.0,42,0.0033978107385337353,0.001300249481573701,191,
192,35000,200.0,42,0.008736450225114822,0.0038568605668842793,192,
193,50000,200.0,42,0.017543889582157135,0.007566256448626518,193,
194,65000,200.0,42,0.030841799452900887,0.012092050164937973,194,
195,80000,200.0,42,0.056003473699092865,0.01786852441728115,195,
196,20000,1.0,42,0.06781785190105438,0.001392908045090735,196,
197,35000,1.0,42,0.12908685207366943,0.004060189705342054,197,
198,50000,1.0,42,0.17857006192207336,0.007840080186724663,198,
199,65000,1.0,42,0.19813726842403412,0.012346785515546799,199,
200,80000,1.0,42,0.17170725762844086,0.017988430336117744,200,2.2877116203308105
201,20000,2.0,42,0.005257569253444672,0.0013675271766260266,201,
202,35000,2.0,42,0.025969233363866806,0.00395455164834857,202,
203,50000,2.0,42,0.09345444291830063,0.007517122197896242,203,
204,65000,2.0,42,0.16039741039276123,0.011505698785185814,204,
205,80000,2.0,42,0.15716961026191711,0.016169659793376923,205,
206,20000,5.0,42,0.0317537784576416,0.0011385686229914427,206,
207,35000,5.0,42,0.04216843098402023,0.0029263754840940237,207,
208,50000,5.0,42,0.035106100142002106,0.005340176168829203,208,
209,65000,5.0,42,0.029990334063768387,0.008289207704365253,209,
210,80000,5.0,42,0.06409752368927002,0.012303490191698074,210,
211,20000,10.0,42,0.004097060300409794,0.0009239471983164549,211,
212,35000,10.0,42,0.014117604121565819,0.0022921045310795307,212,
213,50000,10.0,42,0.03704326972365379,0.00448125135153532,213,
214,65000,10.0,42,0.07679106295108795,0.007486298214644194,214,
215,80000,10.0,42,0.11903616040945053,0.01178467832505703,215,
216,20000,20.0,42,0.005464266054332256,0.0009667845442891121,216,
217,35000,20.0,42,0.01046340074390173,0.0024139073211699724,217,
218,50000,20.0,42,0.020080246031284332,0.004904475994408131,218,
219,65000,20.0,42,0.03261740878224373,0.008424176834523678,219,
220,80000,20.0,42,0.045175112783908844,0.013467303477227688,220,1.9783192873001099
221,20000,30.0,42,0.004963208921253681,0.001029563951306045,221,
222,35000,30.0,42,0.018179140985012054,0.0028413073159754276,222,
223,50000,30.0,42,0.03926513344049454,0.005850654561072588,223,
224,65000,30.0,42,0.05082354322075844,0.009887155145406723,224,
225,80000,30.0,42,0.05272587388753891,0.015386313199996948,225,
226,20000,50.0,42,0.004220400471240282,0.0010354133555665612,226,
227,35000,50.0,42,0.011710693128407001,0.003002283861860633,227,
228,50000,50.0,42,0.02145262435078621,0.006145058199763298,228,
229,65000,50.0,42,0.029513554647564888,0.010285312309861183,229,
230,80000,50.0,42,0.044798750430345535,0.01593323051929474,230,
231,20000,75.0,42,0.006146066356450319,0.0009715653141029179,231,
232,35000,75.0,42,0.008790602907538414,0.0029834460001438856,232,
233,50000,75.0,42,0.017057640478014946,0.0062579200603067875,233,
234,65000,75.0,42,0.029223836958408356,0.010620891116559505,234,
235,80000,75.0,42,0.04693523049354553,0.0165651123970747,235,
236,20000,100.0,42,0.007600066252052784,0.0009776579681783915,236,
237,35000,100.0,42,0.009071596898138523,0.0031604839023202658,237,
238,50000,100.0,42,0.019001569598913193,0.006683045532554388,238,
239,65000,100.0,42,0.03262731805443764,0.01128396112471819,239,
240,80000,100.0,42,0.04857698082923889,0.017358902841806412,240,2.202432632446289
241,20000,125.0,42,0.006234835367649794,0.0010420884937047958,241,
242,35000,125.0,42,0.009329857304692268,0.003350970335304737,242,
243,50000,125.0,42,0.02002164162695408,0.006912414450198412,243,
244,65000,125.0,42,0.0329081192612648,0.011422360315918922,244,
245,80000,125.0,42,0.049378231167793274,0.017279384657740593,245,
246,20000,150.0,42,0.0064027272164821625,0.0010827730875462294,246,
247,35000,150.0,42,0.009557870216667652,0.00338255544193089,247,
248,50000,150.0,42,0.01804458163678646,0.00684741698205471,248,
249,65000,150.0,42,0.031235553324222565,0.01122647151350975,249,
250,80000,150.0,42,0.05197092145681381,0.01697646453976631,250,
251,20000,175.0,42,0.005352444015443325,0.001172615448012948,251,
252,35000,175.0,42,0.009297146461904049,0.0035758831072598696,252,
253,50000,175.0,42,0.017497573047876358,0.007151393219828606,253,
254,65000,175.0,42,0.03002484142780304,0.011628913693130016,254,
255,80000,175.0,42,0.05009610950946808,0.017437560483813286,255,
256,20000,200.0,42,0.003533880691975355,0.0013579796068370342,256,
257,35000,200.0,42,0.008637195453047752,0.003931419923901558,257,
258,50000,200.0,42,0.017122428864240646,0.007619429845362902,258,
259,65000,200.0,42,0.028916601091623306,0.012104698456823826,259,
260,80000,200.0,42,0.05028097331523895,0.01782182976603508,260,2.3000597953796387
261,20000,1.0,42,0.02944645844399929,0.0014542232966050506,261,
262,35000,1.0,42,0.0630304366350174,0.004084401298314333,262,
263,50000,1.0,42,0.09908318519592285,0.00778324156999588,263,
264,65000,1.0,42,0.1336749792098999,0.01219881046563387,264,
265,80000,1.0,42,0.14957526326179504,0.017696253955364227,265,
266,20000,2.0,42,0.00437485845759511,0.0014678331790491939,266,
267,35000,2.0,42,0.012561222538352013,0.00397449778392911,267,
268,50000,2.0,42,0.035331327468156815,0.007313167210668325,268,
269,65000,2.0,42,0.06332668662071228,0.01107717677950859,269,
270,80000,2.0,42,0.07881670445203781,0.015630139037966728,270,
271,20000,5.0,42,0.026005148887634277,0.0011877137003466487,271,
272,35000,5.0,42,0.044685088098049164,0.0030314838513731956,272,
273,50000,5.0,42,0.052382636815309525,0.005463156383484602,273,
274,65000,5.0,42,0.042611442506313324,0.008406364358961582,274,
275,80000,5.0,42,0.042967937886714935,0.012403820641338825,275,
276,20000,10.0,42,0.0040146284736692905,0.0009036632836796343,276,
277,35000,10.0,42,0.008989105001091957,0.0023641849402338266,277,
278,50000,10.0,42,0.022339114919304848,0.0045836553908884525,278,
279,65000,10.0,42,0.05080551281571388,0.007591413799673319,279,
280,80000,10.0,42,0.09030617028474808,0.011904306709766388,280,1.8469207286834717
281,20000,20.0,42,0.004872672259807587,0.0008941294508986175,281,
282,35000,20.0,42,0.01063748449087143,0.0024389366153627634,282,
283,50000,20.0,42,0.019213354215025902,0.004999974276870489,283,
284,65000,20.0,42,0.030756110325455666,0.008617402985692024,284,
285,80000,20.0,42,0.04363352805376053,0.013852568343281746,285,
286,20000,30.0,42,0.002955338917672634,0.000989229534752667,286,
287,35000,30.0,42,0.01050722785294056,0.003000671276822686,287,
288,50000,30.0,42,0.026430096477270126,0.0062979781068861485,288,
289,65000,30.0,42,0.040209561586380005,0.010722615756094456,289,
290,80000,30.0,42,0.047707699239254,0.016693124547600746,290,
291,20000,50.0,42,0.0032011298462748528,0.0011077371891587973,291,
292,35000,50.0,42,0.011098157614469528,0.0034061947371810675,292,
293,50000,50.0,42,0.0224059596657753,0.006940931081771851,293,
294,65000,50.0,42,0.03002362698316574,0.011460992507636547,294,
295,80000,50.0,42,0.03969937562942505,0.01744239218533039,295,
296,20000,75.0,42,0.003983275964856148,0.0010591744212433696,296,
297,35000,75.0,42,0.007467890158295631,0.0033164313063025475,297,
298,50000,75.0,42,0.015771519392728806,0.0068169692531228065,298,
299,65000,75.0,42,0.02681206911802292,0.011360221542418003,299,
300,80000,75.0,42,0.04215959459543228,0.017461581155657768,300,2.2079172134399414
301,20000,100.0,42,0.006081327795982361,0.0010352053213864565,301,
302,35000,100.0,42,0.007995576597750187,0.0033291650470346212,302,
303,50000,100.0,42,0.016579005867242813,0.006941270548850298,303,
304,65000,100.0,42,0.028578495606780052,0.011642279103398323,304,
305,80000,100.0,42,0.04274369403719902,0.0178784541785717,305,
306,20000,125.0,42,0.005241445265710354,0.0010815286077558994,306,
307,35000,125.0,42,0.008170131593942642,0.0034541955683380365,307,
308,50000,125.0,42,0.017951801419258118,0.00710644107311964,308,
309,65000,125.0,42,0.029994431883096695,0.01177146378904581,309,
310,80000,125.0,42,0.0443497896194458,0.01787644997239113,310,
311,20000,150.0,42,0.005253176670521498,0.001126426737755537,311,
312,35000,150.0,42,0.008511245250701904,0.0034971486311405897,312,
313,50000,150.0,42,0.016510536894202232,0.007074854336678982,313,
314,65000,150.0,42,0.028310388326644897,0.011637724936008453,314,
315,80000,150.0,42,0.046208687126636505,0.017678476870059967,315,
316,20000,175.0,42,0.004721696954220533,0.0012276337947696447,316,
317,35000,175.0,42,0.008644657209515572,0.0037130452692508698,317,
318,50000,175.0,42,0.016375785693526268,0.007426234427839518,318,
319,65000,175.0,42,0.02791210450232029,0.012128418311476707,319,
320,80000,175.0,42,0.045963313430547714,0.018288331106305122,320,2.3217155933380127
321,20000,200.0,42,0.003489810973405838,0.001441454398445785,321,
322,35000,200.0,42,0.00830022618174553,0.0041284081526100636,322,
323,50000,200.0,42,0.016327131539583206,0.008002590388059616,323,
324,65000,200.0,42,0.027563897892832756,0.012768927030265331,324,
325,80000,200.0,42,0.04713985323905945,0.018892381340265274,325,
326,20000,1.0,42,0.030749086290597916,0.0015807045856490731,326,
327,35000,1.0,42,0.06620742380619049,0.004368457943201065,327,
328,50000,1.0,42,0.10348402708768845,0.008307554759085178,328,
329,65000,1.0,42,0.1385888159275055,0.013050129637122154,329,
330,80000,1.0,42,0.1562155932188034,0.018944960087537766,330,
331,20000,2.0,42,0.005326380021870136,0.001660177018493414,331,
332,35000,2.0,42,0.012624107301235199,0.00436662370339036,332,
333,50000,2.0,42,0.032759979367256165,0.007909508422017097,333,
334,65000,2.0,42,0.05992288142442703,0.011789361014962196,334,
335,80000,2.0,42,0.07718341052532196,0.01627914234995842,335,
336,20000,5.0,42,0.024436267092823982,0.001274887123145163,336,
337,35000,5.0,42,0.04192563146352768,0.00313574424944818,337,
338,50000,5.0,42,0.05135023221373558,0.005498404614627361,338,
339,65000,5.0,42,0.044915154576301575,0.008292051032185555,339,
340,80000,5.0,42,0.04402829706668854,0.012043735012412071,340,1.820646047592163
341,20000,10.0,42,0.004130863584578037,0.0008666084613651037,341,
342,35000,10.0,42,0.00999998115003109,0.002294373232871294,342,
343,50000,10.0,42,0.024369599297642708,0.004436416085809469,343,
344,65000,10.0,42,0.052109092473983765,0.0073297228664159775,344,
345,80000,10.0,42,0.08791865408420563,0.011463585309684277,345,
346,20000,20.0,42,0.004809947218745947,0.000853622448630631,346,
347,35000,20.0,42,0.011224846355617046,0.0023590363562107086,347,
348,50000,20.0,42,0.01961600035429001,0.004857721738517284,348,
349,65000,20.0,42,0.030414190143346786,0.008430755697190762,349,
350,80000,20.0,42,0.04283510148525238,0.0136604905128479,350,
351,20000,30.0,42,0.0029417232144623995,0.0009504377376288176,351,
352,35000,30.0,42,0.00963386707007885,0.00296038924716413,352,
353,50000,30.0,42,0.024051833897829056,0.006307517644017935,353,
354,65000,30.0,42,0.038166023790836334,0.010871107690036297,354,
355,80000,30.0,42,0.04797561466693878,0.017049536108970642,355,
356,20000,50.0,42,0.003184906207025051,0.0010930694406852126,356,
357,35000,50.0,42,0.010400182567536831,0.0034537820611149073,357,
358,50000,50.0,42,0.02100621908903122,0.007108953315764666,358,
359,65000,50.0,42,0.02896721661090851,0.011797296814620495,359,
360,80000,50.0,42,0.03879206255078316,0.01794702187180519,360,2.2310123443603516
361,20000,75.0,42,0.0034601185470819473,0.0010415749857202172,361,
362,35000,75.0,42,0.007163630332797766,0.003341653849929571,362,
363,50000,75.0,42,0.015209624543786049,0.006906881928443909,363,
364,65000,75.0,42,0.026055991649627686,0.011530295014381409,364,
365,80000,75.0,42,0.040439262986183167,0.017699318006634712,365,
366,20000,100.0,42,0.00510023720562458,0.0010010420810431242,366,
367,35000,100.0,42,0.007574180141091347,0.003286787075921893,367,
368,50000,100.0,42,0.01579272374510765,0.006893593817949295,368,
369,65000,100.0,42,0.027297958731651306,0.011607269756495953,369,
370,80000,100.0,42,0.040393393486738205,0.017862098291516304,370,
371,20000,125.0,42,0.004416193813085556,0.0010322281159460545,371,
372,35000,125.0,42,0.007630405947566032,0.0033526690676808357,372,
373,50000,125.0,42,0.016881775110960007,0.0069544194266200066,373,
374,65000,125.0,42,0.028437305241823196,0.011604810133576393,374,
375,80000,125.0,42,0.04180695489048958,0.017731666564941406,375,
376,20000,150.0,42,0.0045830681920051575,0.0010646798182278872,376,
377,35000,150.0,42,0.008033575490117073,0.0033656852319836617,377,
378,50000,150.0,42,0.015673475340008736,0.0068885572254657745,378,
379,65000,150.0,42,0.026904169470071793,0.011456593871116638,379,
380,80000,150.0,42,0.04355911165475845,0.017576949670910835,380,2.237523317337036
381,20000,175.0,42,0.004296433180570602,0.0011685994686558843,381,
382,35000,175.0,42,0.00828244537115097,0.0036068467888981104,382,
383,50000,175.0,42,0.015683423727750778,0.007317682262510061,383,
384,65000,175.0,42,0.02669447474181652,0.012107173912227154,384,
385,80000,175.0,42,0.04363904520869255,0.018455637618899345,385,
386,20000,200.0,42,0.003386629046872258,0.0014125159941613674,386,
387,35000,200.0,42,0.008060130290687084,0.0041053565219044685,387,
388,50000,200.0,42,0.01582876592874527,0.008051537908613682,388,
389,65000,200.0,42,0.026765931397676468,0.012986603192985058,389,
390,80000,200.0,42,0.04526839032769203,0.01937755197286606,390,
391,20000,1.0,42,0.026658859103918076,0.0015964795602485538,391,
392,35000,1.0,42,0.059198275208473206,0.004442813340574503,392,
393,50000,1.0,42,0.09395650774240494,0.008512740023434162,393,
394,65000,1.0,42,0.12807974219322205,0.01346559077501297,394,
395,80000,1.0,42,0.14924459159374237,0.019622651860117912,395,
396,20000,2.0,42,0.005438707768917084,0.0017346206586807966,396,
397,35000,2.0,42,0.012446491047739983,0.004520186223089695,397,
398,50000,2.0,42,0.029382426291704178,0.008156727068126202,398,
399,65000,2.0,42,0.05260736122727394,0.012114553712308407,399,
400,80000,2.0,42,0.06951548159122467,0.016618074849247932,400,2.1309163570404053
401,20000,5.0,42,0.021637585014104843,0.001316457288339734,401,
402,35000,5.0,42,0.03706780821084976,0.003184873377904296,402,
403,50000,5.0,42,0.04780925065279007,0.005533962976187468,403,
404,65000,5.0,42,0.04545687884092331,0.00829408597201109,404,
405,80000,5.0,42,0.04510168731212616,0.011972656473517418,405,
406,20000,10.0,42,0.004340470768511295,0.0008626427734270692,406,
407,35000,10.0,42,0.010444551706314087,0.0022933897562325,407,
408,50000,10.0,42,0.024319086223840714,0.004425709135830402,408,
409,65000,10.0,42,0.04935885965824127,0.007298553362488747,409,
410,80000,10.0,42,0.08064250648021698,0.011391952633857727,410,
411,20000,20.0,42,0.004570110701024532,0.0008332866127602756,411,
412,35000,20.0,42,0.011074172332882881,0.0023441205266863108,412,
413,50000,20.0,42,0.019101854413747787,0.004851974546909332,413,
414,65000,20.0,42,0.02930549904704094,0.008460759185254574,414,
415,80000,20.0,42,0.041599515825510025,0.013766306452453136,415,
416,20000,30.0,42,0.002828174037858844,0.0009330012835562229,416,
417,35000,30.0,42,0.008798448368906975,0.0029727951623499393,417,
418,50000,30.0,42,0.021845437586307526,0.00639015156775713,418,
419,65000,30.0,42,0.03594714403152466,0.011081336997449398,419,
420,80000,30.0,42,0.04731004685163498,0.017417235299944878,420,2.232300281524658
421,20000,50.0,42,0.0029983404092490673,0.0010918524349108338,421,
422,35000,50.0,42,0.00954389851540327,0.0034905399661511183,422,
423,50000,50.0,42,0.019596349447965622,0.007205022498965263,423,
