功率_瓦,时刻_秒,求积阶数,吸收功率_瓦,储能率_瓦,水冷散热_瓦,对流散热_瓦,辐射散热_瓦,平衡_瓦,绝对平衡_瓦,原定义相对平衡分母_瓦,原定义相对平衡,边界梯度模式原标识,外边界内移_米
55.0,1.0,64,42.06677492057008,76.83780302383883,259.6364626451701,0.4060892253122814,0.1913968997997828,295.0049768735509,295.0049768735509,260.23394877028215,1.1336144967540818,inner_autodiff_at_R_minus_epsilon,1e-6
55.0,10.0,64,42.06677492057008,47.60703832328134,303.12324887706484,0.5654589900792107,0.25843120753824755,309.4874024773936,309.4874024773936,303.9471390746823,1.0182277201870618,inner_autodiff_at_R_minus_epsilon,1e-6
55.0,50.0,64,42.06677492057008,0.6264120539790476,244.84041547133558,0.7905870049453181,0.35082276723932637,204.54146237692916,204.54146237692916,245.9818252435202,0.8315307936854058,inner_autodiff_at_R_minus_epsilon,1e-6
55.0,100.0,64,42.06677492057008,-27.636957920216503,118.39913905941678,0.6516256442706563,0.2703242622953017,49.61735612519615,49.61735612519615,119.32108896598274,0.4158305673806042,inner_autodiff_at_R_minus_epsilon,1e-6
55.0,200.0,64,42.06677492057008,-9.619145858731779,-317.31092429173395,-0.0690115054622475,-0.044487878011213816,-369.1103444545093,369.1103444545093,317.42442367520744,-1.1628290607914515,inner_autodiff_at_R_minus_epsilon,1e-6
115.2,1.0,64,88.1107721972668,235.96111606504573,278.56593599312095,0.45832712151453403,0.20927695624082981,427.0838839386553,427.0838839386553,279.2335400708763,1.5294863354532946,inner_autodiff_at_R_minus_epsilon,1e-6
115.2,10.0,64,88.1107721972668,130.05362027348608,399.5811740939557,0.9039999899595896,0.4135851896089927,442.8416073497435,442.8416073497435,400.89875927352426,1.1046220451074098,inner_autodiff_at_R_minus_epsilon,1e-6
115.2,50.0,64,88.1107721972668,12.531270947686446,491.4845100698744,1.4364994227864383,0.6652222816807163,418.00673052476117,418.00673052476117,493.5862317743415,0.8468768041242003,inner_autodiff_at_R_minus_epsilon,1e-6
115.2,100.0,64,88.1107721972668,-24.280903907833135,441.15474566253397,1.3916299609545708,0.6293868174310915,330.7840863358197,330.7840863358197,443.17576244091964,0.7463948039800958,inner_autodiff_at_R_minus_epsilon,1e-6
115.2,200.0,64,88.1107721972668,-3.570104818102186,-32.28568245664381,0.6825627564857836,0.2944246975771094,-122.9895720179499,122.9895720179499,88.1107721972668,-1.3958517097386764,inner_autodiff_at_R_minus_epsilon,1e-6
364.3,1.0,64,278.63502006479416,1032.9296732336393,626.8666895984455,0.8569698387856992,0.38614784663619917,1382.4044604527126,1382.4044604527126,1032.9296732336393,1.3383335732093207,inner_autodiff_at_R_minus_epsilon,1e-6
364.3,10.0,64,278.63502006479416,371.37243566435876,994.9658266449937,2.5696998711443517,1.4310610623587792,1091.7040031780616,1091.7040031780616,998.966587578497,1.0928333507373464,inner_autodiff_at_R_minus_epsilon,1e-6
364.3,50.0,64,278.63502006479416,49.804806417270356,1472.4644376701685,4.2755703749786,2.719100553501464,1250.6288949511247,1250.6288949511247,1479.4591085986485,0.8453284634110144,inner_autodiff_at_R_minus_epsilon,1e-6
364.3,100.0,64,278.63502006479416,-12.54387760618221,1557.985196901086,4.557270674158163,3.001573875908136,1274.3651437801761,1274.3651437801761,1565.5440414511525,0.8140078528860336,inner_autodiff_at_R_minus_epsilon,1e-6
364.3,200.0,64,278.63502006479416,20.42738860742457,1196.2996760619505,3.520546482564573,1.9451208186953504,943.557711905841,943.557711905841,1201.7653433632106,0.7851430540218771,inner_autodiff_at_R_minus_epsilon,1e-6
403.0,1.0,64,308.23473259981347,1195.7622693426479,661.4651549114499,0.9138859139548363,0.4129089530850308,1550.319486521324,1550.319486521324,1195.7622693426479,1.2965114607384196,inner_autodiff_at_R_minus_epsilon,1e-6
403.0,10.0,64,308.23473259981347,394.2048385721361,1051.7505134923565,2.8605280020663333,1.6722268107614395,1142.253374277507,1142.253374277507,1056.2832683051843,1.0813892528187656,inner_autodiff_at_R_minus_epsilon,1e-6
403.0,50.0,64,308.23473259981347,53.39749565607391,1556.9298038021377,4.716520524408579,3.2088987265993905,1310.0179861094064,1310.0179861094064,1564.855223053146,0.8371496396666437,inner_autodiff_at_R_minus_epsilon,1e-6
403.0,100.0,64,308.23473259981347,-12.425174366622976,1648.3175332740343,5.02312958024529,3.5561805642001914,1336.2369364520434,1336.2369364520434,1656.8968434184799,0.8064696011461663,inner_autodiff_at_R_minus_epsilon,1e-6
403.0,200.0,64,308.23473259981347,27.00845884792356,1421.9915382069073,3.9440635329664566,2.275761656484973,1146.9850896444689,1146.9850896444689,1428.2113633963588,0.8030919785688305,inner_autodiff_at_R_minus_epsilon,1e-6
630.5,1.0,64,482.23821068035335,2078.0206567750665,575.8038150315213,1.0360259545218338,0.5021354228461449,2173.1244225036025,2173.1244225036025,2078.0206567750665,1.0457665160442293,inner_autodiff_at_R_minus_epsilon,1e-6
630.5,10.0,64,482.23821068035335,613.503807126681,1230.9696625655158,4.510144835492392,3.720914304730752,1370.4663181520664,1370.4663181520664,1239.200721705739,1.105927630727686,inner_autodiff_at_R_minus_epsilon,1e-6
630.5,50.0,64,482.23821068035335,80.2995299920353,2114.084129631038,7.417280726458723,7.766356542518219,1727.329086211697,1727.329086211697,2129.267766900015,0.8112315008302138,inner_autodiff_at_R_minus_epsilon,1e-6
630.5,100.0,64,482.23821068035335,-25.6524084589834,2201.691845438342,7.864027986610228,8.93087904624677,1710.5961333318626,1710.5961333318626,2218.4867524711995,0.771064389465661,inner_autodiff_at_R_minus_epsilon,1e-6
630.5,200.0,64,482.23821068035335,100.81970876729105,2932.4669199434447,6.889278658795675,5.344023605721054,2563.281720294899,2563.281720294899,2944.7002222079614,0.8704728926100764,inner_autodiff_at_R_minus_epsilon,1e-6
729.0,1.0,64,557.5759803108289,2441.3550379696944,661.9684713454858,1.2990499192367577,0.6506019999772402,2547.697180923565,2547.697180923565,2441.3550379696944,1.0435586554597598,inner_autodiff_at_R_minus_epsilon,1e-6
