功率_瓦,时刻_秒,体积分残差V_瓦,界面双侧通量J_瓦,边界失配D_瓦,解释工程平衡_瓦,原工程平衡_瓦,工程解释剩余差_瓦,SiC体内积分残差_瓦,Cu外环积分残差_瓦,Cu下层积分残差_瓦,水冷边界最大温差_摄氏度
55.0,1.0,-136.38782281060793,-148.35018385142655,-318.9775065826246,330.9398676234432,330.93986762344304,-1.7053025658242404e-13,60.81240813343632,-198.44388057518634,1.2436496311421052,1.6646479420243168
55.0,10.0,35.01622022909445,-91.13149128621481,-226.71741364597432,352.8651251612836,352.86512516128323,-3.410605131648481e-13,101.57369134644736,-53.11751103170283,-13.439960085650078,1.4150696387861217
55.0,50.0,418.6614276738625,-11.724529246432837,141.86147758649417,288.52447933380114,288.52447933380125,1.1368683772161603e-13,183.93813151443186,212.21830455414934,22.50499160528127,0.9141353205914697
55.0,100.0,338.7881217400997,10.35848420689831,290.21585290468147,38.21378462851993,38.2137846285206,6.679101716144942e-13,210.99380160414165,90.23193190222273,37.56238823373538,2.692810486493613
55.0,200.0,139.87510738787256,-89.0640959606124,148.84598705463566,80.09321629384931,80.09321629385067,1.3642420526593924e-12,82.2545741827224,-32.898283964627836,90.518817169778,7.286837501093203
115.2,1.0,-378.81993328844766,-129.45887275715543,-622.2935477990917,372.9324872677995,372.9324872677999,3.979039320256561e-13,44.80394110649381,-410.94337315798646,-12.680501236955017,1.1903655849815777
115.2,10.0,-209.42818865717737,-79.4848505274403,-565.5217030880485,435.57836495831145,435.5783649583115,5.684341886080802e-14,104.03823406703428,-252.06484953413627,-61.40157319007539,1.0955840634187552
115.2,50.0,365.66763259114214,-46.54183604695453,-121.78271257859518,533.9921812166918,533.9921812166918,0.0,224.0539514360672,144.9981943238226,-3.3845131687476417,0.30207292124640617
115.2,100.0,335.3982960128596,-1.388129234071073,12.4035653921527,324.38285985477796,324.3828598547785,5.115907697472721e-13,261.49226537016807,79.05508681314865,-5.1490561704571505,1.977598461560433
115.2,200.0,108.1109988379938,-25.64256225005613,-221.9835434040196,355.73710449206953,355.73710449207357,4.035882739117369e-12,196.9854964241772,-101.67032199327795,12.79582440709455,6.655173055636851
364.3,1.0,-641.5673066235145,276.0718594870763,-1401.0693719025371,483.4302057919463,483.4302057919476,1.3073986337985843e-12,166.4748392462062,-743.212779269493,-64.82936660022773,0.6687001147861338
364.3,10.0,-338.36720993959256,-2.8838456317569126,-871.1302005052919,535.6468361974562,535.6468361974555,-6.821210263296962e-13,368.8409701278847,-662.3970935525253,-44.8110865149519,1.014737907862525
364.3,50.0,1046.0592700606735,-276.6564200075718,103.19337873968198,1219.5223113285633,1219.5223113285624,-9.094947017729282e-13,662.0022434860086,416.1607935406312,-32.1037669659664,1.2547445304242615
364.3,100.0,1000.1138414034154,-37.60631091241248,-90.62108599038265,1128.3412383062105,1128.3412383062084,-2.0463630789890885e-12,766.868727608799,265.3980220984522,-32.152908303835744,0.4652756954188817
