功率_瓦,时刻_秒,体积分残差V_瓦,界面双侧通量J_瓦,边界失配D_瓦,解释工程平衡_瓦,原工程平衡_瓦,工程解释剩余差_瓦,SiC体内积分残差_瓦,Cu外环积分残差_瓦,Cu下层积分残差_瓦,水冷边界最大温差_摄氏度
55.0,1.0,-164.58005265752308,-150.78542843129787,-55.89060077891002,42.09597655268482,42.09597655268448,-3.339550858072471e-13,45.988676595063886,-170.49824967293483,-40.07047957965214,2.117785737670772
55.0,10.0,-123.87247795669032,-119.29889190456103,-57.390320257893116,52.81673420576382,52.81673420576476,9.379164112033322e-13,92.12823294897018,-162.8493889981213,-53.1513219075392,2.0230782864733214
55.0,50.0,-121.44367238674705,-125.863668481025,-56.66868788098451,61.088683975262455,61.08868397526209,-3.623767952376511e-13,143.5034889761499,-219.5893335798628,-45.35782778303415,2.057400736823922
55.0,100.0,-334.58295117432664,-230.88291994123216,99.21119449131993,-202.9112257244144,-202.91122572441478,-3.694822225952521e-13,123.25741655309912,-394.16711946450516,-63.673248262920616,2.3940199127710002
55.0,200.0,-210.21532130213387,-185.95431887138272,-256.700241878571,232.43923944781983,232.43923944781903,-7.958078640513122e-13,76.94765372666456,-167.2348068639035,-119.92816816489494,2.874275335353957
115.2,1.0,69.84535319827326,-106.17749734130888,-5.019180180968419,181.04203072055054,181.04203072055083,2.8421709430404007e-13,63.60832755193708,40.901637464672305,-34.66461181833613,0.866196975091384
115.2,10.0,2.1892231934547794,-96.85759052478113,-107.60075678918814,206.64757050742406,206.64757050742412,5.684341886080802e-14,149.9491617817731,-66.5943661125646,-81.16557247575373,0.93549240011032
115.2,50.0,11.247255205384874,-164.07091476441565,-140.06670215143822,315.38487212123874,315.3848721212381,-6.252776074688882e-13,241.40578020257675,-174.1006477167545,-56.05787728043737,1.294821299182047
115.2,100.0,-370.19883353634384,-213.5599129788883,-260.2438156306885,103.60489507323297,103.60489507323281,-1.5631940186722204e-13,161.80039585079717,-451.6972200593037,-80.30200932783737,2.456164229704939
115.2,200.0,-15.540904562812841,-72.84425822906536,-577.8953580226921,635.1987116889447,635.1987116889437,-1.0231815394945443e-12,190.9456275243365,-68.76495756892086,-137.72157451822846,3.144872801414408
364.3,1.0,231.480223585849,5.880166630626036,-405.21828108464,630.818338039863,630.8183380398647,1.7053025658242404e-12,95.82726716848887,266.9489890491068,-131.2960326317467,0.4418894734566834
364.3,10.0,176.55022448659867,34.0821038294323,-429.59799350780423,572.0661141649706,572.0661141649722,1.5916157281026244e-12,497.50155691115026,-238.38886189957557,-82.56247052497606,0.6291206655063775
