HF优化步,训练热流_W_m2,物理配点时刻_s,HF三探针消费点数,实际训练目标,HF可见探针目标,累计体内PDE计算次数,合法两档探针验证RMSE_K
1,20000,1.0,42,0.03288944438099861,0.0008451897883787751,0,
2,35000,1.0,42,0.104384645819664,0.0026189011987298727,0,
3,50000,1.0,42,0.2214653044939041,0.005366690922528505,0,
4,65000,1.0,42,0.39294958114624023,0.00904333870857954,0,
5,80000,1.0,42,0.59540855884552,0.0142318494617939,0,
6,20000,2.0,42,0.12017037719488144,0.0026410731952637434,0,
7,35000,2.0,42,0.08899345993995667,0.0047779083251953125,0,
8,50000,2.0,42,0.10343125462532043,0.007605070248246193,0,
9,65000,2.0,42,0.19066888093948364,0.011316778138279915,0,
10,80000,2.0,42,0.34108975529670715,0.017023371532559395,0,
11,20000,5.0,42,0.12047997862100601,0.003209452610462904,0,
12,35000,5.0,42,0.08319276571273804,0.005524813197553158,0,
13,50000,5.0,42,0.08348721265792847,0.008576332591474056,0,
14,65000,5.0,42,0.14205898344516754,0.012553379870951176,0,
15,80000,5.0,42,0.2583785653114319,0.018751051276922226,0,
16,20000,10.0,42,0.028949487954378128,0.0026748343370854855,0,
17,35000,10.0,42,0.02857096679508686,0.005128046032041311,0,
18,50000,10.0,42,0.05503067746758461,0.008555199950933456,0,
19,65000,10.0,42,0.1122230589389801,0.013130669482052326,0,
20,80000,10.0,42,0.1972927302122116,0.0202656127512455,0,2.4911069869995117
21,20000,20.0,42,0.006442734505981207,0.0023201811127364635,0,
22,35000,20.0,42,0.01854737475514412,0.00518068578094244,0,
23,50000,20.0,42,0.040798626840114594,0.009396472945809364,0,
24,65000,20.0,42,0.0755547359585762,0.015059777535498142,0,
25,80000,20.0,42,0.1307690590620041,0.023531870916485786,0,
26,20000,30.0,42,0.009969821199774742,0.0023697500582784414,0,
27,35000,30.0,42,0.01831825077533722,0.005715817678719759,0,
28,50000,30.0,42,0.03862268477678299,0.010548146441578865,0,
29,65000,30.0,42,0.06738171726465225,0.01659984327852726,0,
30,80000,30.0,42,0.1071438267827034,0.024857616052031517,0,
31,20000,50.0,42,0.02194150537252426,0.002040125196799636,0,
32,35000,50.0,42,0.024185340851545334,0.0050623794086277485,0,
33,50000,50.0,42,0.036035794764757156,0.0093624172732234,0,
34,65000,50.0,42,0.05670147389173508,0.014780731871724129,0,
35,80000,50.0,42,0.0903242900967598,0.02244573086500168,0,
36,20000,75.0,42,0.020308954641222954,0.0018185179214924574,0,
37,35000,75.0,42,0.020395930856466293,0.004755773115903139,0,
38,50000,75.0,42,0.03366883471608162,0.008943642489612103,0,
39,65000,75.0,42,0.05616424232721329,0.014103480614721775,0,
40,80000,75.0,42,0.08971045911312103,0.021146507933735847,0,2.4168591499328613
41,20000,100.0,42,0.00899284053593874,0.0016740766586735845,0,
42,35000,100.0,42,0.015196532011032104,0.00428478280082345,0,
43,50000,100.0,42,0.02877817116677761,0.007860023528337479,0,
44,65000,100.0,42,0.05096088722348213,0.012273195199668407,0,
45,80000,100.0,42,0.08947340399026871,0.018582096323370934,0,
46,20000,125.0,42,0.005228317342698574,0.0014205516781657934,0,
47,35000,125.0,42,0.011930644512176514,0.0038283534813672304,0,
48,50000,125.0,42,0.025888139382004738,0.007233595475554466,0,
49,65000,125.0,42,0.04885115101933479,0.01153054554015398,0,
50,80000,125.0,42,0.08823585510253906,0.017677858471870422,0,
51,20000,150.0,42,0.003113629762083292,0.0013033084105700254,0,
52,35000,150.0,42,0.009971341118216515,0.0036174822598695755,0,
53,50000,150.0,42,0.022740861400961876,0.006904520560055971,0,
54,65000,150.0,42,0.04400055855512619,0.011070381850004196,0,
55,80000,150.0,42,0.0803455114364624,0.017077330499887466,0,
56,20000,175.0,42,0.0027351011522114277,0.0012449658242985606,0,
57,35000,175.0,42,0.008291191421449184,0.003579722950235009,0,
58,50000,175.0,42,0.01864282414317131,0.0069508240558207035,0,
59,65000,175.0,42,0.03579162061214447,0.011250164359807968,0,
60,80000,175.0,42,0.06542723625898361,0.01742103323340416,0,2.233271837234497
61,20000,200.0,42,0.003012517001479864,0.001301464275456965,0,
62,35000,200.0,42,0.007577809970825911,0.0037626419216394424,0,
63,50000,200.0,42,0.015624619089066982,0.0072969477623701096,0,
64,65000,200.0,42,0.02876141294836998,0.011759721674025059,0,
65,80000,200.0,42,0.05244024842977524,0.018098369240760803,0,
66,20000,1.0,42,0.1611528843641281,0.001373849343508482,0,
67,35000,1.0,42,0.19082607328891754,0.003390817204490304,0,
68,50000,1.0,42,0.1246868371963501,0.0057266997173428535,0,
69,65000,1.0,42,0.0815536379814148,0.008465363644063473,0,
70,80000,1.0,42,0.1342574506998062,0.012309721671044827,0,
71,20000,2.0,42,0.0398465134203434,0.0007573985494673252,0,
72,35000,2.0,42,0.06569390743970871,0.0019091119756922126,0,
73,50000,2.0,42,0.08180961012840271,0.003934191074222326,0,
74,65000,2.0,42,0.0797562301158905,0.0070651825517416,0,
75,80000,2.0,42,0.06454186141490936,0.012393804267048836,0,
76,20000,5.0,42,0.029749834910035133,0.0008733460563234985,0,
