LF优化步,训练热流_W_m2,LF训练消费点数,实际LF训练目标
1,20000,512,0.008191839791834354
2,35000,512,0.020096031948924065
3,50000,512,0.042010143399238586
4,65000,512,0.06883866339921951
5,80000,512,0.09992185980081558
6,20000,512,0.0006533170235343277
7,35000,512,0.0044631194323301315
8,50000,512,0.014173999428749084
9,65000,512,0.030430953949689865
10,80000,512,0.04923972859978676
11,20000,512,0.009396011009812355
12,35000,512,0.005198988132178783
13,50000,512,0.0030664463993161917
14,65000,512,0.0054120998829603195
15,80000,512,0.015424907207489014
16,20000,512,0.022675583139061928
17,35000,512,0.014534521847963333
18,50000,512,0.0062322658486664295
19,65000,512,0.0034643958788365126
20,80000,512,0.008850924670696259
21,20000,512,0.011824311688542366
22,35000,512,0.006658220663666725
23,50000,512,0.0025861943140625954
24,65000,512,0.00392173882573843
25,80000,512,0.011154836043715477
26,20000,512,0.0018357906956225634
27,35000,512,0.0011590394424274564
28,50000,512,0.001969745149835944
29,65000,512,0.005399421788752079
30,80000,512,0.01077265851199627
31,20000,512,0.00028349593048915267
32,35000,512,0.0008311420097015798
33,50000,512,0.0017913484480232
34,65000,512,0.0032485921401530504
35,80000,512,0.006587665528059006
36,20000,512,0.00021216535242274404
37,35000,512,0.0007783715846017003
38,50000,512,0.0020013079047203064
39,65000,512,0.0025364079046994448
40,80000,512,0.003470528870820999
41,20000,512,0.00022029614774510264
42,35000,512,0.001125597395002842
43,50000,512,0.0019867203664034605
44,65000,512,0.002528697019442916
45,80000,512,0.003949582111090422
46,20000,512,0.0006169234402477741
47,35000,512,0.0005019325762987137
48,50000,512,0.0006046578055247664
49,65000,512,0.0018408657051622868
50,80000,512,0.0020517075899988413
51,20000,512,0.0011212914250791073
52,35000,512,0.0007234072545543313
53,50000,512,0.001099061919376254
54,65000,512,0.0017223097383975983
55,80000,512,0.002572400262579322
56,20000,512,0.0006221697549335659
57,35000,512,0.0005268534296192229
58,50000,512,0.0008892387850210071
59,65000,512,0.0016243387944996357
60,80000,512,0.001285191741771996
61,20000,512,0.00022740557324141264
62,35000,512,0.0003700201341416687
63,50000,512,0.0011719430331140757
64,65000,512,0.0021139259915798903
65,80000,512,0.0016359358560293913
66,20000,512,0.0001802308834157884
67,35000,512,0.00044988334411755204
68,50000,512,0.0006360387778840959
69,65000,512,0.0018034367822110653
70,80000,512,0.0032668488565832376
71,20000,512,0.0001675755192991346
72,35000,512,0.00017372430011164397
73,50000,512,0.0004462822980713099
74,65000,512,0.000634075899142772
75,80000,512,0.002111581386998296
76,20000,512,0.0001473574957344681
77,35000,512,0.0003395590465515852
78,50000,512,0.0012290815357118845
79,65000,512,0.0013187230797484517
80,80000,512,0.0009584113140590489
81,20000,512,0.00011964245641138405
82,35000,512,0.00031274245702661574
83,50000,512,0.0009692691965028644
84,65000,512,0.0017766254022717476
85,80000,512,0.0017877175705507398
86,20000,512,0.00014122524589765817
87,35000,512,0.00020821610814891756
88,50000,512,0.00044419773621484637
89,65000,512,0.0010815649293363094
90,80000,512,0.0020340504124760628
91,20000,512,0.00021525364718399942
92,35000,512,0.0003668228746391833
93,50000,512,0.001021222909912467
94,65000,512,0.0010421057231724262
95,80000,512,0.001714013982564211
96,20000,512,0.00019544415408745408
97,35000,512,0.0002458432281855494
98,50000,512,0.0005887782899662852
99,65000,512,0.001170428702607751
100,80000,512,0.0011883944971486926
101,20000,512,0.00017298075545113534
102,35000,512,0.0004411183181218803
103,50000,512,0.0003191678551957011
104,65000,512,0.000952496484387666
105,80000,512,0.001235311501659453
106,20000,512,0.00022026259102858603
107,35000,512,0.00017427964485250413
108,50000,512,0.0007989990408532321
109,65000,512,0.0007969847647473216
110,80000,512,0.0018910965882241726
111,20000,512,0.00021784139971714467
112,35000,512,0.00022871431428939104
113,50000,512,0.0008120032143779099
114,65000,512,0.0014091662596911192
115,80000,512,0.001488664303906262
116,20000,512,0.0001853114226832986
117,35000,512,0.0003792289353441447
118,50000,512,0.0005677825538441539
119,65000,512,0.0014021438546478748
120,80000,512,0.0018617210444062948
121,20000,512,0.00014623982133343816
122,35000,512,0.0003626225225161761
123,50000,512,0.0006119448808021843
124,65000,512,0.0014423646498471498
125,80000,512,0.001956914085894823
126,20000,512,0.00021883804583922029
127,35000,512,0.00011540719424374402
128,50000,512,0.000486751610878855
129,65000,512,0.0014123995788395405
130,80000,512,0.002296116203069687
131,20000,512,0.00013054309238214046
132,35000,512,0.00026194233214482665
133,50000,512,0.001001026015728712
134,65000,512,0.0006478087743744254
135,80000,512,0.0007036694441922009
136,20000,512,0.00011895716306753457
137,35000,512,0.00043169004493393004
138,50000,512,0.00039201683830469847
139,65000,512,0.0011038149241358042
140,80000,512,0.0017455335473641753
141,20000,512,0.0001818497257772833
142,35000,512,0.0001995569618884474
143,50000,512,0.0002594799443613738
144,65000,512,0.0007040146156214178
145,80000,512,0.002129269763827324
146,20000,512,0.00017279622261412442
147,35000,512,0.00029289021040312946
148,50000,512,0.0008509358740411699
149,65000,512,0.0012883380986750126
150,80000,512,0.0016724405577406287
151,20000,512,0.00015846145106479526
152,35000,512,0.0004182287957519293
153,50000,512,0.0005451658507809043
154,65000,512,0.0008575231768190861
155,80000,512,0.0019954503513872623
156,20000,512,0.00021650396229233593
157,35000,512,0.0003635161556303501
158,50000,512,0.0010280300630256534
159,65000,512,0.0008103811414912343
160,80000,512,0.0023001786321401596
161,20000,512,0.00015526096103712916
162,35000,512,0.0002553033409640193
163,50000,512,0.0006946644280105829
164,65000,512,0.0008146569016389549
165,80000,512,0.0012742802500724792
166,20000,512,0.00015865665045566857
167,35000,512,0.0007345720659941435
168,50000,512,0.001401491928845644
169,65000,512,0.001718649873510003
170,80000,512,0.002436991548165679
171,20000,512,0.00012942947796545923
172,35000,512,0.0004505544202402234
173,50000,512,0.0009942315518856049
174,65000,512,0.0013170958263799548
175,80000,512,0.0016031586565077305
176,20000,512,0.00014628487406298518
177,35000,512,0.0002699452161323279
178,50000,512,0.001215074909850955
179,65000,512,0.0013571667950600386
180,80000,512,0.0015227280091494322
181,20000,512,0.00010767368075903505
182,35000,512,0.0005191416712477803
183,50000,512,0.0006812168285250664
184,65000,512,0.001407581614330411
185,80000,512,0.0019935755990445614
186,20000,512,0.0001409489195793867
187,35000,512,0.00020155502716079354
188,50000,512,0.0006123508792370558
189,65000,512,0.001268903142772615
190,80000,512,0.0010907225077971816
191,20000,512,9.439991117687896e-05
192,35000,512,0.0001793603878468275
193,50000,512,0.0005374991451390088
194,65000,512,0.0007376613793894649
195,80000,512,0.002343101194128394
196,20000,512,4.465182064450346e-05
197,35000,512,0.0003430383512750268
198,50000,512,0.00040068538510240614
199,65000,512,0.0010546997655183077
200,80000,512,0.002127600833773613
201,20000,512,0.00010131318413186818
202,35000,512,0.0002685601357370615
203,50000,512,0.0008703111670911312
204,65000,512,0.0012913894606754184
205,80000,512,0.0012593436986207962
206,20000,512,0.00013622977712657303
207,35000,512,0.0002549442870076746
208,50000,512,0.0012705645058304071
209,65000,512,0.0021000311244279146
210,80000,512,0.0018237807089462876
211,20000,512,0.00013360127923078835
212,35000,512,0.0001698671403573826
213,50000,512,0.0005677473964169621
214,65000,512,0.0010891709243878722
215,80000,512,0.0034825201146304607
216,20000,512,0.00012049374345224351
217,35000,512,0.000410646345699206
218,50000,512,0.0004517383349593729
219,65000,512,0.0009259991347789764
220,80000,512,0.0010478305630385876
