功率_瓦,时刻_秒,体积分残差V_瓦,界面双侧通量J_瓦,边界失配D_瓦,解释工程平衡_瓦,原工程平衡_瓦,工程解释剩余差_瓦,SiC体内积分残差_瓦,Cu外环积分残差_瓦,Cu下层积分残差_瓦,水冷边界最大温差_摄氏度
55.0,1.0,-10.487015871686069,-24.384144884456497,-205.52419501991193,219.42132403268235,219.42132403286007,1.7772094906831626e-10,18.129763764174314,-49.28550395924871,20.668724323388325,0.8886982434435708
55.0,10.0,75.2263027486529,-56.08585105661383,-136.52885381165268,267.8410076169194,267.84100761693253,1.3130829756846651e-11,22.672718730924004,-14.665300202492318,67.21888422022121,1.194514501165031
55.0,50.0,27.917421240611546,-22.063921157484117,-216.1135785725732,266.09492097066885,266.09492097066857,-2.8421709430404007e-13,33.95566358862958,-75.36621443271773,69.3279720846997,1.43973737234262
55.0,100.0,75.54293026298765,-18.355249861854475,-203.03976770744774,296.93794783228986,296.93794783229,1.1368683772161603e-13,28.391876572839216,-26.18263950481623,73.33369319496467,1.5953294437177306
55.0,200.0,-51.606271979972874,-41.60532401084134,-306.7083367133575,296.70738874422597,296.707388744227,1.0231815394945443e-12,37.561620609948974,-151.1728929718527,62.00500038193084,1.0777007077409166
115.2,1.0,141.42853574415903,-88.27789137804336,-326.0999925701061,555.8064196923085,555.8064196925725,2.639808371895924e-10,72.04390339313754,11.508389614101645,57.876242736919835,1.269506621215271
115.2,10.0,275.60099298525756,-168.23124727596655,-200.24345174019413,644.0756920014182,644.075692001438,1.978150976356119e-11,61.29736842455404,35.36604749109409,178.93757706960946,2.2035909006426095
115.2,50.0,153.62855749626496,-70.6320734525869,-516.9243836409036,741.1850145897554,741.1850145897552,-2.2737367544323206e-13,80.49514681154577,-110.71726778557343,183.85067847029262,2.8522050646629964
115.2,100.0,316.5050166235766,-14.564428430060786,-490.24882024415876,821.3182652977962,821.3182652977961,-1.1368683772161603e-13,73.96017197173362,53.43792540712191,189.10691924472104,2.8836625124027933
115.2,200.0,-85.68469325262441,-65.43179805471948,-788.3150478073911,768.0621526094861,768.0621526094953,9.208633855450898e-12,118.28958821391755,-370.4886467011559,166.51436523461393,2.5691029354028387
364.3,1.0,771.692654248812,-366.136651938436,-861.6039675758522,1999.4332737631003,1999.4332737637437,6.434675015043467e-10,304.9325687196024,249.4143297900905,217.34575573911906,3.573252452017698
364.3,10.0,1121.4491105938055,-649.5003606996726,-484.0433016353428,2254.9927729288206,2254.992772928871,5.047695594839752e-11,230.91348510423177,235.68225537672373,654.85337011285,6.883717858202601
364.3,50.0,720.1597317944614,-278.33182368050757,-1793.1385014006432,2791.6300568756124,2791.6300568756124,0.0,277.7637213984897,-226.77724327788837,669.1732536738601,9.280358431227341
364.3,100.0,1339.0830714945723,-0.3361246544552614,-1724.1362711972317,3063.5554673462593,3063.55546734626,4.547473508864641e-13,269.37929819608814,388.03636764878627,681.6674056496979,8.664255629324884
364.3,200.0,-227.80098003068508,-161.00778731789978,-2851.7113546252763,2784.918161912491,2784.9181619125343,4.320099833421409e-11,466.0754608758192,-1305.1146227654174,611.2381818589131,9.201896380086055
403.0,1.0,867.781937619958,-409.2349100785653,-947.0094440463008,2224.026291744824,2224.0262917455248,7.007656677160412e-10,341.399530210305,284.3776368452644,242.00477056438848,3.951403612339277
