功率_瓦,时刻_秒,体积分残差V_瓦,界面双侧通量J_瓦,边界失配D_瓦,解释工程平衡_瓦,原工程平衡_瓦,工程解释剩余差_瓦,SiC体内积分残差_瓦,Cu外环积分残差_瓦,Cu下层积分残差_瓦,水冷边界最大温差_摄氏度
55.0,1.0,-375.1538240007993,337.5534936739535,-1411.8599862093643,699.1526685346114,699.152668534607,-4.433786671143025e-12,-289.35981879324214,-292.23377310143746,206.43976789388023,4.754378436516333
55.0,10.0,-54.838128874477064,312.18265597792,-1037.7686970902632,670.7479122378661,670.7479122378613,-4.774847184307873e-12,-215.11751709287816,-23.216582054231367,183.49597027263246,4.6129119804555785
55.0,50.0,487.5874733827742,151.24344241333787,-341.7342271945366,678.0782581639729,678.0782581639033,-6.957634468562901e-11,-2.130244968793363,397.0925070924841,92.62521125908344,2.0586781401753456
55.0,100.0,349.4613418675585,73.6117343475263,-405.1616036827687,681.0112112028008,681.0112112025338,-2.6705038180807605e-10,89.93160128671141,230.52248990926506,29.007250671581957,2.205444878247647
55.0,200.0,-272.07636065483365,76.13569733043039,-866.5485843825342,518.3365263972702,518.3365263972289,-4.126832209294662e-11,309.9440724386786,-390.17067571971756,-191.84975737379466,1.9131368694884827
115.2,1.0,-220.47626955177589,253.85474971436972,-1208.43336970641,734.1023504402644,734.1023504402331,-3.1377567211166024e-11,-261.34876982884145,-207.19463485861252,248.0671351356781,3.867061809012455
115.2,10.0,-15.625884094005016,247.4391647242579,-1009.7120191057531,746.6469702874903,746.6469702874988,8.526512829121202e-12,-148.37620679841876,-65.8497386103104,198.60006131472414,3.9240491478258264
115.2,50.0,699.4280143143943,161.6601807521317,-434.71995584832234,972.487789410585,972.4877894106232,3.8198777474462986e-11,135.3906506079001,567.349380805819,-3.3120170993248337,1.635972747390781
115.2,100.0,645.3331533689762,102.08834005857739,-523.873173609243,1067.117986919642,1067.117986919369,-2.7284841053187847e-10,242.12727245844164,459.62203551800803,-56.416154607473416,1.979362281038334
115.2,200.0,274.73196055138095,133.43769210120217,-822.8333084764637,964.1275769266424,964.1275769269773,3.349214239278808e-10,493.3162121214465,-28.325965851639353,-190.25828571842618,2.0354128354061345
364.3,1.0,383.8112914184249,27.38382663030478,-752.6344238625194,1109.0618886506395,1109.0618886507455,1.0595613275654614e-10,-40.00197936724999,360.19883147240785,63.614439313267056,4.394488704859896
364.3,10.0,-451.13767276750536,-23.789796856007797,-1690.7503167144755,1263.402440802978,1263.4024408028852,-9.276845958083868e-11,437.3199618433609,-693.9523691772581,-194.50526543360812,2.4005088737623623
364.3,50.0,1166.7536809932699,174.43092181885868,-1252.027535695324,2244.3502948697355,2244.350294869305,-4.306457412894815e-10,1215.5003449545916,296.3219367119186,-345.0686006732402,3.2491697403576154
364.3,100.0,1370.5928433712702,152.10769053591366,-1303.857251195296,2522.3424040306522,2522.3424040330024,2.3501343093812466e-9,1465.7814800073206,357.1264109469013,-452.3150475829517,3.2579490283620203
364.3,200.0,1687.9822482445613,143.42352862655116,-1100.3796455219249,2644.938365139935,2644.9383651364756,-3.4592630981933326e-9,1685.9988803950262,518.1853020389892,-516.201934189454,2.499669096426544
403.0,1.0,543.1219440192946,22.782411683228588,-713.9869058889427,1234.3264382250086,1234.3264382248124,-1.9622348190750927e-10,31.5470932274103,492.9645707513389,18.610280040545362,4.599433102602234
403.0,10.0,-455.33069018682806,-42.382027825470914,-1810.8968247148682,1397.948162353511,1397.9481623534587,-5.2295945351943374e-11,593.0321946466113,-792.5386206782284,-255.82426415521093,2.5113543152939997
403.0,50.0,1255.4632472959977,152.85335262941658,-1364.376986416483,2466.986881083064,2466.9868810824833,-5.807123670820147e-10,1461.0254724211331,158.62506424726553,-364.18728937240104,3.540489603374283
403.0,100.0,1442.2522440236978,154.43853314888793,-1463.780397520715,2751.594108395525,2751.5941083991393,3.614331944845617e-9,1733.6227687814758,213.22883528459283,-504.5993600423708,3.566262620388102
403.0,200.0,1823.5140328274588,126.77121498806832,-1191.6335120668605,2888.376329906251,2888.3763299022517,-3.999502951046452e-9,1926.7682126614484,470.1096740691332,-573.3638539031226,2.6926529317697145
630.5,1.0,1318.124157111869,14.718235963159316,-1065.9245981676538,2369.3305193163637,2369.33051931683,4.661160346586257e-10,368.55716558391356,1403.4695525811462,-453.90256105319077,5.935787690521806
630.5,10.0,-133.3662212019069,-145.01499207736856,-2398.0555364772495,2409.704307352711,2409.704307352574,-1.3733369996771216e-10,1609.9460622543365,-976.7504642197609,-766.5618192364825,3.742440961370505
630.5,50.0,2175.9109307314056,13.106396498600134,-1698.8592744283915,3861.663808661197,3861.6638086605017,-6.953086995054036e-10,3188.633296155993,-235.89714039366254,-776.8252250309245,5.005467873963482
630.5,100.0,1963.7405561148246,143.8088471365877,-2328.5506826569585,4148.482391635196,4148.482391637399,2.202796167694032e-9,3652.610083898462,-674.3960665063798,-1014.4734612772579,4.933392106197402
630.5,200.0,2186.0290589590954,24.45177725077292,-2048.7092012173575,4210.28648292568,4210.286482923819,-1.8608261598274112e-9,3611.3713885891507,-302.7666416044078,-1122.5756880256472,4.416888835909617
729.0,1.0,1510.0422358103788,-45.29419936189447,-1534.6456800135302,3089.982115185803,3089.982115185825,2.1827872842550278e-11,446.9480311137683,1731.404870638187,-668.3106659415768,6.551468459959381
729.0,10.0,319.73741225690924,-17.934956711856103,-2681.812166290709,3019.484535259474,3019.4845352593165,-1.5734258340671659e-10,2119.6906036733353,-824.9272908021451,-975.025900614281,5.334536738387101
729.0,50.0,3199.7370549315656,164.06329434205918,-1459.7816705368582,4495.4554311263655,4495.4554311258025,-5.629772203974426e-10,4106.3486685995795,-27.30785796977443,-879.3037556982393,5.004520618822653
